Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,32,1,6,0,32,41,9
0,1,0,54,1,10,0,22,32,10
0,2,0,56,1,8,0,2,12,10
0,3,0,102,1,9,0,46,53,7
1,0,49,0,0,5,49,0,2,51
1,1,49,48,1,4,0,48,49,1
1,2,57,48,0,8,8,0,3,11
1,3,57,76,1,4,0,28,36,8
1,4,69,76,0,7,12,0,6,18
1,5,82,76,0,12,13,0,9,22
1,6,98,76,0,5,16,0,3,19
1,7,98,109,1,4,0,33,39,6
2,0,35,0,0,2,35,0,7,42
2,1,35,41,1,9,0,41,51,10
2,2,61,41,0,4,26,0,5,31
2,3,61,68,1,4,0,27,36,9
2,4,84,68,0,6,23,0,2,25
2,5,97,68,0,9,13,0,8,21
2,6,97,98,1,3,0,30,40,10
2,7,97,133,1,11,0,35,45,10
3,0,14,0,0,8,14,0,7,21
3,1,14,41,1,3,0,41,51,10
3,2,14,80,1,7,0,39,48,9
3,3,14,115,1,7,0,35,43,8
4,0,0,7,1,11,0,7,15,8
4,1,0,54,1,5,0,47,56,9
4,2,0,74,1,7,0,20,26,6
4,3,0,84,1,4,0,10,18,8
4,4,0,90,1,7,0,6,13,7
4,5,0,103,1,9,0,13,22,9
5,0,0,27,1,12,0,27,28,1
5,1,15,27,0,6,15,0,10,25
5,2,54,27,0,11,39,0,0,14
5,3,54,42,1,7,0,15,20,5
5,4,69,42,0,10,15,0,2,17
5,5,69,59,1,10,0,17,22,5
5,6,89,59,0,8,20,0,8,28
5,7,137,59,0,5,48,0,0,23
6,0,8,0,0,8,8,0,8,16
6,1,24,0,0,6,16,0,9,25
6,2,24,53,1,4,0,53,61,8
6,3,42,53,0,5,18,0,10,28
6,4,51,53,0,10,9,0,6,15
6,5,51,61,1,9,0,8,15,7
6,6,51,69,1,9,0,8,15,7
6,7,51,74,1,9,0,5,15,10
6,8,60,74,0,9,9,0,7,16
6,9,98,74,0,8,38,0,5,43
6,10,133,74,0,5,35,0,6,41
7,0,13,0,0,11,13,0,3,16
7,1,13,52,1,7,0,52,62,10
7,2,13,65,1,7,0,13,21,8
7,3,13,90,1,3,0,25,34,9
7,4,22,90,0,4,9,0,8,17
7,5,36,90,0,7,14,0,7,21
7,6,36,114,1,4,0,24,34,10
8,0,24,0,0,11,24,0,1,25
8,1,34,0,0,6,10,0,1,11
8,2,53,0,0,7,19,0,9,28
8,3,70,0,0,7,17,0,9,26
8,4,83,0,0,6,13,0,3,16
8,5,86,0,0,5,3,0,9,12
8,6,101,0,0,6,15,0,7,22
9,0,0,14,1,8,0,14,18,4
9,1,0,70,1,8,0,56,31,0
9,2,0,106,1,5,0,36,46,10
10,0,0,15,1,10,0,15,17,2
10,1,0,54,1,10,0,39,40,1
10,2,3,54,0,11,3,0,9,12
10,3,37,54,0,5,34,0,7,41
10,4,37,98,1,5,0,44,49,5
10,5,43,98,0,5,6,0,6,12
10,6,43,124,1,5,0,26,34,8
11,0,0,17,1,7,0,17,26,9
11,1,5,17,0,9,5,0,8,13
11,2,22,17,0,8,17,0,10,27
11,3,22,58,1,2,0,41,51,10
11,4,22,96,1,10,0,38,13,0
11,5,26,96,0,5,4,0,8,12
11,6,53,96,0,6,27,0,3,30
11,7,53,120,1,8,0,24,33,9
12,0,39,0,0,6,39,0,4,43
12,1,39,6,1,8,0,6,13,7
12,2,39,30,1,4,0,24,31,7
12,3,39,52,1,8,0,22,24,2
12,4,60,52,0,8,21,0,9,30
12,5,69,52,0,12,9,0,7,16
12,6,97,52,0,6,28,0,8,36
12,7,115,52,0,6,18,0,7,25
13,0,0,73,1,2,0,73,80,7
13,1,0,118,1,3,0,45,52,7
14,0,8,0,0,5,8,0,8,16
14,1,19,0,0,4,11,0,8,19
14,2,71,0,0,4,52,0,9,61
14,3,71,8,1,6,0,8,16,8
14,4,71,23,1,14,0,15,23,8
14,5,71,46,1,10,0,23,33,10
14,6,78,46,0,10,7,0,10,17
14,7,82,46,0,9,4,0,10,14
14,8,82,83,1,4,0,37,44,7
14,9,118,83,0,3,36,0,10,46
15,0,0,7,1,5,0,7,16,9
15,1,0,41,1,6,0,34,44,10
15,2,0,77,1,8,0,36,39,3
15,3,0,135,1,5,0,58,59,1
16,0,9,0,0,6,9,0,10,19
16,1,25,0,0,5,16,0,10,26
16,2,70,0,0,6,45,0,9,54
16,3,70,3,1,8,0,3,13,10
16,4,70,36,1,5,0,33,42,9
16,5,70,83,1,2,0,47,56,9
16,6,70,111,1,3,0,28,35,7
17,0,51,0,0,8,51,0,0,26
17,1,58,0,0,6,7,0,7,14
17,2,58,5,1,10,0,5,11,6
17,3,58,27,1,5,0,22,32,10
17,4,78,27,0,5,20,0,6,26
17,5,78,63,1,8,0,36,44,8
17,6,78,83,1,10,0,20,24,4
17,7,78,101,1,11,0,18,26,8
18,0,24,0,0,5,24,0,10,34
18,1,43,0,0,5,19,0,3,22
18,2,53,0,0,6,10,0,10,20
18,3,53,20,1,6,0,20,30,10
18,4,68,20,0,7,15,0,7,22
18,5,68,41,1,8,0,21,31,10
18,6,68,58,1,12,0,17,27,10
18,7,68,86,1,4,0,28,35,7
18,8,89,86,0,9,21,0,10,31
18,9,89,109,1,9,0,23,30,7
19,0,39,0,0,4,39,0,6,45
19,1,41,0,0,7,2,0,10,12
19,2,44,0,0,8,3,0,10,13
19,3,44,27,1,3,0,27,36,9
19,4,44,45,1,8,0,18,24,6
19,5,58,45,0,7,14,0,10,24
19,6,117,45,0,1,59,0,10,69
