Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,17.0,9.53E-5,0.4874611
0,0,1,75.0,14.0,5.45E-5,0.3786467
0,0,2,46.0,9.0,6.43E-5,0.3530763
0,1,0,63.0,62.0,4.96E-5,0.5539904
0,1,1,55.0,32.0,5.65E-5,0.4987818
0,1,2,46.0,24.0,5.26E-5,0.4792367
0,1,3,45.0,23.0,5.78E-5,0.4761459
0,1,4,45.0,23.0,5.25E-5,0.3675213
0,1,5,43.0,24.0,5.15E-5,0.3678303
0,1,6,43.0,24.0,5.94E-5,0.3503535
0,1,7,20.0,18.0,1.06E-4,0.3125276
0,1,8,6.0,17.0,1.724E-4,0.3189079
0,2,0,46.0,49.0,9.87E-5,0.5230707
0,2,1,39.0,42.0,6.56E-5,0.4637954
0,2,2,31.0,45.0,6.46E-5,0.4233715
0,2,3,26.0,52.0,6.61E-5,0.478561
0,2,4,21.0,30.0,7.19E-5,0.448103
0,2,5,20.0,21.0,9.29E-5,0.4584198
0,2,6,20.0,15.0,7.45E-5,0.429714
0,2,7,20.0,0.0,7.84E-5,0.3088223
0,3,0,55.0,77.0,5.46E-5,0.5867481
0,3,1,53.0,77.0,5.13E-5,0.5793553
0,3,2,53.0,69.0,9.69E-5,0.5469987
0,3,3,47.0,69.0,4.99E-5,0.5268205
0,3,4,26.0,44.0,6.11E-5,0.5195604
0,3,5,21.0,45.0,6.46E-5,0.4831187
0,3,6,21.0,35.0,6.23E-5,0.4745542
0,3,7,17.0,31.0,6.32E-5,0.4206836
0,3,8,9.0,16.0,1.059E-4,0.3692625
0,4,0,39.0,42.0,6.1E-5,0.6151229
0,4,1,39.0,42.0,7.03E-5,0.5931194
0,4,2,37.0,44.0,8.43E-5,0.5343966
0,4,3,31.0,44.0,8.48E-5,0.5368711
0,4,4,31.0,22.0,6.65E-5,0.5103461
0,4,5,31.0,22.0,7.06E-5,0.4269849
0,4,6,23.0,24.0,7.1E-5,0.3970734
0,4,7,22.0,26.0,7.09E-5,0.3740013
0,4,8,12.0,26.0,9.05E-5,0.3849336
0,4,9,12.0,22.0,1.576E-4,0.3337999
0,4,10,1.0,0.0,1.588E-4,0.0
0,5,0,25.0,52.0,9.52E-5,0.6028092
0,5,1,23.0,54.0,8.97E-5,0.5592357
0,5,2,23.0,54.0,9.01E-5,0.5224104
0,5,3,17.0,24.0,9.15E-5,0.488829
0,5,4,10.0,31.0,1.337E-4,0.5040459
0,6,0,49.0,80.0,4.65E-5,0.541487
0,6,1,47.0,54.0,5.27E-5,0.5122524
0,6,2,24.0,56.0,6.92E-5,0.4801049
0,6,3,22.0,32.0,9.88E-5,0.4579276
0,6,4,22.0,32.0,6.46E-5,0.4323455
0,6,5,20.0,32.0,6.76E-5,0.4135284
0,6,6,13.0,22.0,8.52E-5,0.3916396
0,6,7,13.0,22.0,9.3E-5,0.3466264
0,6,8,11.0,16.0,1.038E-4,0.3229345
0,6,9,11.0,11.0,9.91E-5,0.285203
0,6,10,7.0,0.0,1.271E-4,0.0
0,7,0,55.0,48.0,4.98E-5,0.5319585
0,7,1,30.0,47.0,8.09E-5,0.537508
0,7,2,28.0,44.0,5.96E-5,0.4600806
0,7,3,15.0,49.0,8.48E-5,0.4364811
0,7,4,13.0,52.0,8.66E-5,0.4770611
0,7,5,13.0,47.0,8.59E-5,0.4618774
0,7,6,12.0,52.0,8.67E-5,0.4081193
0,7,7,12.0,45.0,8.63E-5,0.3807502
0,7,8,12.0,49.0,8.69E-5,0.37446
0,7,9,12.0,44.0,8.82E-5,0.3336804
0,7,10,5.0,38.0,1.43E-4,0.3327665
0,8,0,30.0,46.0,9.38E-5,0.5463786
0,8,1,30.0,46.0,1.774E-4,0.5296585
0,8,2,20.0,44.0,1.141E-4,0.4811641
0,8,3,8.0,0.0,1.816E-4,0.0
1,0,0,49.0,68.0,6.0E-5,0.5528259
1,0,1,43.0,61.0,6.63E-5,0.5167477
1,0,2,42.0,65.0,6.41E-5,0.4797754
1,0,3,35.0,69.0,6.4E-5,0.4951042
1,0,4,20.0,65.0,8.74E-5,0.4520631
1,0,5,20.0,44.0,9.13E-5,0.4365622
1,0,6,14.0,24.0,1.134E-4,0.3987531
1,0,7,13.0,14.0,1.305E-4,0.3658092
1,0,8,13.0,4.0,1.709E-4,0.3281371
1,1,0,55.0,41.0,6.25E-5,0.6308239
1,1,1,48.0,41.0,6.53E-5,0.5776789
1,1,2,39.0,43.0,6.09E-5,0.5762266
1,1,3,23.0,18.0,9.67E-5,0.5464306
1,1,4,23.0,17.0,9.61E-5,0.4726908
1,1,5,15.0,17.0,9.55E-5,0.4826505
