Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,17,0,0,10,17,0,7,24
0,1,27,0,0,8,10,0,8,18
0,2,27,17,1,3,0,17,23,6
0,3,35,17,0,5,8,0,4,12
0,4,68,17,0,3,33,0,7,40
0,5,68,34,1,7,0,17,18,1
0,6,106,34,0,5,38,0,9,47
1,0,0,24,1,3,0,24,32,8
1,1,27,24,0,5,27,0,10,37
1,2,27,34,1,12,0,10,17,7
1,3,27,74,1,5,0,40,49,9
1,4,36,74,0,5,9,0,2,11
1,5,36,107,1,6,0,33,40,7
2,0,48,0,0,3,48,0,10,58
2,1,48,28,1,7,0,28,37,9
2,2,59,28,0,4,11,0,10,21
2,3,95,28,0,13,36,0,0,11
2,4,95,52,1,5,0,24,30,6
2,5,95,63,1,3,0,11,18,7
2,6,112,63,0,4,17,0,8,25
3,0,0,8,1,11,0,8,14,6
3,1,14,8,0,7,14,0,8,22
3,2,31,8,0,11,17,0,4,21
3,3,31,53,1,3,0,45,55,10
3,4,42,53,0,8,11,0,6,17
3,5,79,53,0,4,37,0,0,12
3,6,94,53,0,2,15,0,9,24
3,7,120,53,0,4,26,0,1,27
4,0,27,0,0,3,27,0,10,37
4,1,27,23,1,7,0,23,31,8
4,2,57,23,0,8,30,0,9,39
4,3,57,44,1,5,0,21,31,10
4,4,57,79,1,3,0,35,45,10
4,5,57,99,1,9,0,20,27,7
4,6,57,108,1,9,0,9,19,10
5,0,0,19,1,6,0,19,25,6
5,1,0,59,1,5,0,40,48,8
5,2,0,65,1,10,0,6,12,6
5,3,9,65,0,8,9,0,2,11
5,4,9,85,1,4,0,20,22,2
5,5,30,85,0,4,21,0,9,30
5,6,51,85,0,7,21,0,8,29
5,7,80,85,0,4,29,0,4,33
5,8,80,91,1,5,0,6,12,6
5,9,97,91,0,5,17,0,8,25
5,10,97,113,1,4,0,22,23,1
6,0,0,22,1,3,0,22,27,5
6,1,0,29,1,9,0,7,13,6
6,2,0,55,1,2,0,26,33,7
6,3,38,55,0,4,38,0,2,40
6,4,50,55,0,9,12,0,7,19
6,5,63,55,0,6,13,0,10,23
6,6,63,92,1,5,0,37,46,9
6,7,87,92,0,4,24,0,5,29
6,8,94,92,0,16,7,0,4,11
6,9,94,136,1,6,0,44,51,7
7,0,0,65,1,5,0,65,40,0
7,1,26,65,0,4,26,0,5,31
7,2,26,77,1,6,0,12,17,5
7,3,26,84,1,3,0,7,16,9
7,4,72,84,0,6,46,0,3,49
7,5,140,84,0,1,68,0,0,43
8,0,11,0,0,5,11,0,10,21
8,1,11,2,1,5,0,2,12,10
8,2,34,2,0,8,23,0,1,24
8,3,34,12,1,7,0,10,19,9
8,4,34,23,1,7,0,11,19,8
8,5,48,23,0,3,14,0,9,23
8,6,48,32,1,8,0,9,18,9
8,7,48,90,1,5,0,58,66,8
8,8,48,113,1,3,0,23,32,9
9,0,0,11,1,4,0,11,15,4
9,1,12,11,0,7,12,0,8,20
9,2,12,15,1,8,0,4,11,7
9,3,12,55,1,5,0,40,15,0
9,4,12,62,1,6,0,7,13,6
9,5,12,70,1,3,0,8,13,5
9,6,12,85,1,10,0,15,21,6
9,7,21,85,0,5,9,0,4,13
9,8,21,92,1,6,0,7,13,6
9,9,21,108,1,4,0,16,26,10
10,0,0,30,1,5,0,30,37,7
10,1,0,53,1,3,0,23,27,4
10,2,0,78,1,7,0,25,35,10
10,3,19,78,0,8,19,0,1,20
10,4,19,85,1,4,0,7,13,6
10,5,57,85,0,2,38,0,8,46
10,6,57,109,1,5,0,24,34,10
11,0,0,19,1,10,0,19,26,7
11,1,13,19,0,5,13,0,4,17
11,2,13,41,1,3,0,22,32,10
11,3,17,41,0,10,4,0,8,12
11,4,23,41,0,7,6,0,7,13
11,5,23,44,1,14,0,3,12,9
11,6,85,44,0,2,62,0,5,67
11,7,85,63,1,5,0,19,28,9
11,8,85,79,1,5,0,16,26,10
11,9,85,88,1,6,0,9,19,10
11,10,85,132,1,4,0,44,47,3
12,0,0,36,1,12,0,36,11,0
12,1,0,46,1,15,0,10,15,5
12,2,0,58,1,8,0,12,19,7
12,3,0,66,1,5,0,8,14,6
12,4,0,92,1,5,0,26,32,6
12,5,0,99,1,8,0,7,15,8
12,6,12,99,0,12,12,0,9,21
12,7,12,108,1,10,0,9,17,8
13,0,21,0,0,6,21,0,6,27
13,1,21,8,1,9,0,8,13,5
13,2,35,8,0,7,14,0,8,22
13,3,46,8,0,7,11,0,5,16
13,4,46,45,1,8,0,37,43,6
13,5,67,45,0,8,21,0,2,23
13,6,99,45,0,3,32,0,6,38
13,7,103,45,0,6,4,0,9,13
14,0,0,2,1,6,0,2,12,10
14,1,6,2,0,7,6,0,7,13
14,2,11,2,0,11,5,0,7,12
14,3,11,5,1,8,0,3,12,9
14,4,11,77,1,5,0,72,47,0
14,5,32,77,0,7,21,0,10,31
14,6,54,77,0,11,22,0,6,28
14,7,66,77,0,5,12,0,2,14
14,8,66,143,1,3,0,66,75,9
15,0,0,10,1,7,0,10,11,1
15,1,40,10,0,6,40,0,0,15
15,2,40,54,1,4,0,44,52,8
15,3,40,83,1,9,0,29,36,7
15,4,40,104,1,8,0,21,24,3
16,0,0,3,1,9,0,3,11,8
