Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,45,1,5,0,45,53,8
0,1,0,82,1,3,0,37,38,1
0,2,9,82,0,9,9,0,7,16
0,3,27,82,0,6,18,0,5,23
0,4,27,101,1,4,0,19,26,7
1,0,9,0,0,7,9,0,2,11
1,1,13,0,0,6,4,0,9,13
1,2,13,12,1,7,0,12,20,8
1,3,13,34,1,6,0,22,23,1
1,4,13,55,1,6,0,21,26,5
1,5,13,73,1,4,0,18,28,10
1,6,13,83,1,8,0,10,18,8
1,7,13,96,1,13,0,13,19,6
1,8,21,96,0,5,8,0,10,18
1,9,21,152,1,4,0,56,31,0
2,0,13,0,0,13,13,0,3,16
2,1,13,46,1,5,0,46,51,5
2,2,13,70,1,5,0,24,32,8
2,3,13,87,1,10,0,17,18,1
2,4,13,121,1,4,0,34,43,9
3,0,14,0,0,6,14,0,7,21
3,1,20,0,0,10,6,0,5,11
3,2,20,9,1,5,0,9,18,9
3,3,29,9,0,6,9,0,6,15
3,4,51,9,0,7,22,0,10,32
3,5,58,9,0,5,7,0,8,15
3,6,58,35,1,5,0,26,31,5
3,7,58,41,1,11,0,6,15,9
3,8,58,61,1,2,0,20,27,7
3,9,58,94,1,4,0,33,41,8
3,10,58,102,1,5,0,8,17,9
4,0,0,13,1,9,0,13,14,1
4,1,0,34,1,4,0,21,30,9
4,2,7,34,0,6,7,0,8,15
4,3,7,36,1,6,0,2,12,10
4,4,39,36,0,6,32,0,10,42
4,5,39,45,1,12,0,9,14,5
4,6,39,75,1,6,0,30,38,8
4,7,54,75,0,9,15,0,9,24
4,8,54,99,1,5,0,24,25,1
4,9,54,142,1,7,0,43,46,3
5,0,5,0,0,9,5,0,8,13
5,1,57,0,0,3,52,0,10,62
5,2,76,0,0,11,19,0,10,29
5,3,76,40,1,5,0,40,44,4
5,4,76,50,1,4,0,10,12,2
5,5,121,50,0,4,45,0,8,53
6,0,10,0,0,6,10,0,7,17
6,1,10,21,1,6,0,21,29,8
6,2,28,21,0,9,18,0,2,20
6,3,51,21,0,7,23,0,8,31
6,4,51,35,1,8,0,14,23,9
6,5,58,35,0,12,7,0,9,16
6,6,58,40,1,9,0,5,14,9
6,7,68,40,0,5,10,0,6,16
6,8,68,56,1,5,0,16,25,9
6,9,122,56,0,4,54,0,0,29
7,0,8,0,0,9,8,0,8,16
7,1,36,0,0,3,28,0,7,35
7,2,36,14,1,7,0,14,24,10
7,3,63,14,0,1,27,0,10,37
7,4,63,48,1,3,0,34,44,10
7,5,63,117,1,1,0,69,78,9
8,0,10,0,0,7,10,0,8,18
8,1,10,6,1,6,0,6,15,9
8,2,38,6,0,8,28,0,1,29
8,3,38,15,1,10,0,9,16,7
8,4,38,26,1,11,0,11,18,7
8,5,69,26,0,7,31,0,7,38
8,6,109,26,0,7,40,0,0,15
9,0,13,0,0,8,13,0,1,14
9,1,13,19,1,7,0,19,27,8
9,2,13,46,1,3,0,27,35,8
9,3,19,46,0,7,6,0,10,16
9,4,19,75,1,3,0,29,37,8
9,5,19,78,1,5,0,3,11,8
9,6,19,96,1,6,0,18,28,10
9,7,24,96,0,6,5,0,7,12
9,8,58,96,0,4,34,0,9,43
9,9,58,137,1,3,0,41,49,8
10,0,10,0,0,7,10,0,10,20
10,1,16,0,0,7,6,0,5,11
10,2,28,0,0,14,12,0,3,15
10,3,55,0,0,5,27,0,4,31
10,4,55,3,1,7,0,3,13,10
10,5,62,3,0,3,7,0,9,16
10,6,62,42,1,6,0,39,40,1
10,7,68,42,0,10,6,0,5,11
10,8,73,42,0,6,5,0,9,14
10,9,87,42,0,4,14,0,7,21
10,10,87,45,1,6,0,3,12,9
10,11,103,45,0,5,16,0,9,25
11,0,0,20,1,5,0,20,27,7
11,1,0,68,1,6,0,48,57,9
11,2,0,85,1,3,0,17,24,7
11,3,26,85,0,6,26,0,6,32
11,4,41,85,0,4,15,0,7,22
11,5,52,85,0,7,11,0,9,20
11,6,52,93,1,6,0,8,14,6
11,7,52,119,1,4,0,26,34,8
12,0,0,12,1,11,0,12,20,8
12,1,0,24,1,6,0,12,22,10
12,2,0,46,1,10,0,22,31,9
12,3,0,48,1,7,0,2,11,9
12,4,25,48,0,9,25,0,6,31
12,5,43,48,0,6,18,0,10,28
12,6,59,48,0,8,16,0,1,17
12,7,59,59,1,6,0,11,21,10
12,8,77,59,0,7,18,0,4,22
12,9,77,70,1,8,0,11,21,10
12,10,87,70,0,6,10,0,7,17
12,11,92,70,0,7,5,0,9,14
12,12,150,70,0,3,58,0,2,60
13,0,53,0,0,3,53,0,7,60
13,1,53,54,1,8,0,54,29,0
13,2,53,59,1,6,0,5,11,6
13,3,77,59,0,5,24,0,3,27
13,4,79,59,0,8,2,0,9,11
13,5,79,70,1,8,0,11,13,2
13,6,102,70,0,4,23,0,10,33
14,0,0,27,1,7,0,27,36,9
14,1,7,27,0,8,7,0,8,15
14,2,19,27,0,7,12,0,1,13
14,3,19,61,1,3,0,34,40,6
14,4,53,61,0,4,34,0,3,37
14,5,53,72,1,8,0,11,20,9
14,6,60,72,0,4,7,0,9,16
14,7,60,93,1,4,0,21,28,7
14,8,67,93,0,6,7,0,7,14
14,9,71,93,0,8,4,0,8,12
14,10,71,104,1,8,0,11,12,1
15,0,0,17,1,10,0,17,26,9
15,1,11,17,0,11,11,0,2,13
15,2,27,17,0,4,16,0,9,25
15,3,38,17,0,7,11,0,6,17
15,4,38,22,1,6,0,5,13,8
15,5,49,22,0,11,11,0,2,13
15,6,49,33,1,7,0,11,13,2
15,7,49,65,1,5,0,32,38,6
15,8,49,68,1,9,0,3,11,8
15,9,65,68,0,6,16,0,9,25
15,10,73,68,0,13,8,0,3,11
15,11,83,68,0,5,10,0,2,12
15,12,83,81,1,8,0,13,21,8
