Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,14.0,7.83E-5,1.5996261
0,0,1,48.0,14.0,5.86E-5,1.5308084
0,0,2,46.0,9.0,5.82E-5,1.3600919
0,1,0,57.0,60.0,4.77E-5,2.0403723
0,1,1,43.0,30.0,5.46E-5,1.9270239
0,1,2,40.0,21.0,5.93E-5,1.7032255
0,1,3,39.0,23.0,5.69E-5,1.4576987
0,1,4,38.0,25.0,5.74E-5,1.4577655
0,1,5,38.0,23.0,6.01E-5,1.3538573
0,1,6,22.0,23.0,1.07E-4,1.3246616
0,1,7,22.0,21.0,1.934E-4,1.2815885
0,1,8,0.0,1.0,0.0,1.006391
0,2,0,46.0,74.0,5.59E-5,1.9564413
0,2,1,45.0,44.0,5.61E-5,1.7932796
0,2,2,42.0,17.0,5.79E-5,1.4706397
0,2,3,19.0,13.0,8.41E-5,1.4118634
0,2,4,12.0,1.0,1.488E-4,1.2985282
0,3,0,59.0,71.0,4.59E-5,2.1234321
0,3,1,59.0,63.0,4.52E-5,1.9854545
0,3,2,51.0,41.0,4.48E-5,1.8999835
0,3,3,51.0,34.0,4.6E-5,1.8704591
0,3,4,25.0,14.0,7.02E-5,1.6032626
0,3,5,17.0,14.0,8.86E-5,1.4617474
0,3,6,0.0,4.0,0.0,1.2234273
0,4,0,39.0,42.0,5.69E-5,2.125457
0,4,1,39.0,46.0,5.87E-5,2.0511218
0,4,2,35.0,46.0,5.68E-5,1.9455051
0,4,3,34.0,41.0,6.78E-5,1.8403125
0,4,4,34.0,41.0,5.83E-5,1.7626255
0,4,5,31.0,41.0,6.13E-5,1.691788
0,4,6,31.0,26.0,5.8E-5,1.5535462
0,4,7,31.0,26.0,6.29E-5,1.5106098
0,4,8,26.0,7.0,5.9E-5,1.0350915
1,0,0,49.0,63.0,5.73E-5,2.0414055
1,0,1,48.0,61.0,5.77E-5,1.9457113
1,0,2,42.0,58.0,5.84E-5,1.9290825
1,0,3,39.0,58.0,5.75E-5,1.8856742
1,0,4,18.0,60.0,8.58E-5,1.8300851
1,0,5,16.0,60.0,1.035E-4,1.809419
1,0,6,4.0,0.0,1.58E-4,0.0
1,1,0,50.0,39.0,5.92E-5,2.1955212
1,1,1,41.0,41.0,5.44E-5,2.0806405
1,1,2,39.0,43.0,5.61E-5,2.3263426
1,1,3,31.0,43.0,5.58E-5,2.1177654
1,1,4,28.0,43.0,6.9E-5,1.9890941
1,1,5,19.0,25.0,9.77E-5,2.0202797
1,1,6,19.0,25.0,8.36E-5,1.9288341
1,1,7,19.0,25.0,8.11E-5,1.761718
1,1,8,19.0,25.0,1.053E-4,1.6897816
1,1,9,16.0,21.0,8.33E-5,1.5980266
1,1,10,0.0,6.0,0.0,1.3179973
1,2,0,29.0,35.0,5.46E-5,2.0954419
1,2,1,24.0,41.0,6.06E-5,1.958497
1,2,2,10.0,0.0,8.92E-5,0.0
1,3,0,58.0,52.0,4.58E-5,1.9052396
1,3,1,51.0,22.0,4.74E-5,1.6058809
1,3,2,51.0,22.0,4.75E-5,1.4417217
1,3,3,33.0,22.0,6.44E-5,1.5382003
1,3,4,22.0,15.0,9.33E-5,1.423316
1,3,5,0.0,9.0,0.0,1.2105082
1,4,0,62.0,45.0,4.89E-5,1.9879878
1,4,1,57.0,41.0,4.97E-5,1.9410351
1,4,2,45.0,41.0,5.42E-5,1.6961902
1,4,3,35.0,40.0,6.88E-5,1.7281333
1,4,4,24.0,39.0,9.53E-5,1.5622012
1,4,5,24.0,39.0,1.079E-4,1.5099269
1,4,6,24.0,39.0,1.1E-4,1.3643686
1,4,7,0.0,0.0,3.691E-4,0.0
2,0,0,11.0,44.0,7.79E-5,1.9323001
2,0,1,11.0,44.0,1.062E-4,1.787117
2,0,2,11.0,44.0,8.48E-5,1.7115744
2,0,3,11.0,14.0,8.17E-5,1.3645746
2,0,4,7.0,0.0,1.238E-4,0.0
2,1,0,55.0,33.0,4.5E-5,1.8288423
2,1,1,0.0,4.0,0.0,1.4547856
2,2,0,17.0,50.0,8.19E-5,2.1317297
2,2,1,12.0,47.0,8.34E-5,2.075449
2,2,2,9.0,0.0,9.17E-5,0.0
2,3,0,55.0,38.0,4.73E-5,1.9395685
2,3,1,54.0,19.0,4.77E-5,1.851961
2,3,2,50.0,23.0,4.76E-5,1.7335708
2,3,3,34.0,23.0,5.59E-5,1.6201537
2,3,4,34.0,23.0,5.75E-5,1.5358102
2,3,5,12.0,22.0,7.72E-5,1.4723325
2,3,6,12.0,15.0,8.47E-5,1.3967684
2,3,7,0.0,10.0,0.0,1.3014362
2,4,0,53.0,58.0,4.62E-5,2.0004526
2,4,1,49.0,54.0,4.8E-5,1.890211
2,4,2,49.0,28.0,4.78E-5,1.6135382
2,4,3,46.0,17.0,4.72E-5,1.4779892
2,4,4,45.0,17.0,4.86E-5,1.51938
2,4,5,45.0,4.0,5.04E-5,1.110433
2,5,0,78.0,63.0,4.53E-5,2.1592612
2,5,1,52.0,65.0,7.25E-5,2.1242817
2,5,2,46.0,56.0,7.34E-5,2.0312983
2,5,3,37.0,56.0,7.6E-5,2.0373202
2,5,4,28.0,54.0,7.53E-5,1.9348359
2,5,5,21.0,54.0,8.05E-5,1.7772079
2,5,6,21.0,24.0,5.76E-5,1.5748257
2,5,7,19.0,24.0,5.65E-5,1.4462647
2,5,8,0.0,2.0,0.0,1.1888371
3,0,0,66.0,74.0,4.92E-5,2.0496539
3,0,1,57.0,74.0,4.94E-5,2.0471156
3,0,2,57.0,50.0,4.96E-5,1.9685624
3,0,3,39.0,50.0,5.85E-5,1.7948866
3,0,4,38.0,42.0,5.93E-5,1.7505157
3,0,5,13.0,41.0,7.78E-5,1.4966723
3,0,6,5.0,0.0,1.162E-4,0.0
3,1,0,76.0,42.0,4.62E-5,2.194799
3,1,1,68.0,47.0,4.58E-5,2.2266255
3,1,2,38.0,43.0,5.46E-5,2.2291202
3,1,3,34.0,17.0,5.86E-5,1.924399
3,1,4,34.0,12.0,5.87E-5,1.7025945
3,1,5,34.0,12.0,5.74E-5,1.5887695
3,1,6,0.0,5.0,0.0,1.3582206
3,2,0,70.0,34.0,4.65E-5,1.8298921
3,2,1,63.0,29.0,5.1E-5,1.8643708
3,2,2,61.0,27.0,4.58E-5,1.6516904
3,2,3,57.0,27.0,4.53E-5,1.6564842
3,2,4,30.0,29.0,5.55E-5,1.4703261
3,2,5,30.0,26.0,5.91E-5,1.6001159
3,2,6,26.0,26.0,5.63E-5,1.4136166
3,2,7,16.0,26.0,7.72E-5,1.3335736
3,2,8,16.0,13.0,8.32E-5,1.152803
3,2,9,15.0,13.0,8.53E-5,0.9345357
3,2,10,15.0,6.0,8.58E-5,0.8548341
3,3,0,60.0,49.0,4.48E-5,2.158232
3,3,1,31.0,49.0,5.53E-5,2.1134062
3,3,2,31.0,43.0,5.64E-5,1.9743659
3,3,3,29.0,43.0,7.66E-5,1.916732
3,3,4,25.0,46.0,5.62E-5,1.7801548
3,3,5,24.0,32.0,5.99E-5,1.8141993
3,3,6,23.0,23.0,5.74E-5,1.7749357
3,3,7,23.0,19.0,5.92E-5,1.558371
3,3,8,23.0,19.0,7.51E-5,1.5881774
3,3,9,0.0,5.0,0.0,1.2670065
3,4,0,51.0,54.0,4.54E-5,2.1303111
3,4,1,51.0,50.0,4.9E-5,1.9856929
3,4,2,51.0,46.0,4.81E-5,1.8295199
3,4,3,31.0,50.0,6.51E-5,1.7307895
3,4,4,18.0,28.0,9.52E-5,1.6955077
3,4,5,18.0,23.0,1.46E-4,1.6271977
3,4,6,18.0,23.0,9.65E-5,1.4453112
3,4,7,18.0,23.0,9.94E-5,1.3017024
3,4,8,18.0,14.0,9.85E-5,1.1853
3,4,9,14.0,15.0,1.039E-4,1.0258477
3,4,10,10.0,0.0,1.091E-4,0.0
3,5,0,59.0,38.0,4.95E-5,1.9495311
3,5,1,52.0,32.0,4.88E-5,1.7926948
3,5,2,52.0,25.0,4.74E-5,1.6526862
3,5,3,51.0,20.0,4.9E-5,1.5004424
3,5,4,51.0,20.0,4.87E-5,1.4311674
3,5,5,27.0,20.0,5.76E-5,1.3395539
3,5,6,27.0,20.0,5.91E-5,1.2861026
3,5,7,27.0,13.0,5.75E-5,1.0407897
3,5,8,18.0,13.0,7.6E-5,1.044655
3,5,9,0.0,10.0,0.0,0.8130124
3,6,0,58.0,50.0,4.93E-5,1.9534219
3,6,1,50.0,44.0,5.0E-5,1.9190166
3,6,2,47.0,49.0,4.76E-5,1.8335821
3,6,3,43.0,49.0,4.95E-5,1.7882371
3,6,4,26.0,23.0,5.73E-5,1.6579122
3,6,5,26.0,23.0,5.96E-5,1.3733633
3,6,6,21.0,18.0,5.94E-5,1.3296688
3,6,7,21.0,11.0,5.76E-5,1.2407236
3,6,8,21.0,8.0,5.82E-5,0.9694547
3,7,0,59.0,73.0,5.74E-5,2.0472497
3,7,1,33.0,75.0,5.39E-5,2.0611351
3,7,2,25.0,54.0,5.61E-5,1.8774137
3,7,3,22.0,53.0,5.5E-5,1.904445
3,7,4,22.0,29.0,5.57E-5,1.5792243
