Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,81.0,39.0,2.5550559,7.15E-5
0,0,1,51.0,31.0,2.3624367,5.74E-5
0,0,2,41.0,31.0,2.2627935,5.98E-5
0,0,3,41.0,21.0,2.1823312,7.1E-5
0,0,4,37.0,9.0,2.0000946,9.59E-5
0,1,0,69.0,60.0,2.5138131,5.5E-5
0,1,1,61.0,56.0,2.3951418,5.85E-5
0,1,2,52.0,48.0,2.3893398,5.83E-5
0,1,3,23.0,42.0,2.0693487,1.127E-4
0,1,4,23.0,41.0,1.9871568,7.61E-5
0,1,5,22.0,41.0,1.8158642,7.78E-5
0,1,6,22.0,41.0,1.6946226,7.74E-5
0,1,7,22.0,32.0,1.4978899,8.66E-5
0,1,8,15.0,11.0,1.5144173,1.574E-4
0,1,9,0.0,2.0,0.0,1.924E-4
0,2,0,46.0,43.0,2.3200908,5.46E-5
0,2,1,45.0,41.0,2.219099,5.69E-5
0,2,2,18.0,18.0,2.0159697,8.0E-5
0,2,3,15.0,16.0,1.7510005,1.107E-4
0,2,4,15.0,13.0,1.6923507,8.16E-5
0,2,5,15.0,9.0,1.7376321,9.29E-5
0,3,0,66.0,63.0,2.5469174,4.54E-5
0,3,1,65.0,58.0,2.6088666,5.05E-5
0,3,2,65.0,57.0,2.4018606,4.83E-5
0,3,3,74.0,49.0,2.2362684,4.91E-5
0,3,4,67.0,41.0,2.3017172,4.56E-5
0,3,5,51.0,21.0,2.2251921,7.17E-5
0,3,6,0.0,10.0,0.0,8.54E-5
0,4,0,42.0,46.0,2.4373209,5.06E-5
0,4,1,48.0,40.0,2.3405731,4.88E-5
0,4,2,55.0,28.0,2.2439017,5.65E-5
0,4,3,51.0,28.0,2.2836833,5.7E-5
0,4,4,22.0,27.0,2.0636514,5.79E-5
0,4,5,22.0,27.0,1.8291806,5.71E-5
0,4,6,16.0,27.0,1.6525032,5.66E-5
0,4,7,19.0,26.0,1.5533781,5.64E-5
0,4,8,12.0,25.0,1.3042016,5.88E-5
0,4,9,12.0,24.0,1.2016937,5.75E-5
0,4,10,1.0,0.0,1.0180198,0.0
0,5,0,28.0,52.0,2.6244294,7.55E-5
0,5,1,32.0,49.0,2.491847,5.96E-5
0,5,2,32.0,45.0,2.3907637,5.83E-5
0,5,3,2.0,22.0,2.0676658,1.312E-4
0,6,0,56.0,74.0,2.5899753,4.47E-5
0,6,1,63.0,67.0,2.4269837,4.46E-5
0,6,2,63.0,61.0,2.5205464,4.55E-5
0,6,3,63.0,52.0,2.4737793,4.69E-5
0,6,4,62.0,52.0,2.2995186,6.83E-5
0,6,5,62.0,45.0,2.1776081,4.82E-5
0,6,6,36.0,44.0,1.8628403,4.87E-5
0,6,7,4.0,0.0,1.2414743,0.0
0,7,0,60.0,68.0,2.5707732,4.48E-5
0,7,1,58.0,41.0,2.357677,5.44E-5
0,7,2,58.0,35.0,2.2175058,5.66E-5
0,7,3,58.0,30.0,2.1111418,5.75E-5
0,7,4,32.0,26.0,1.9552788,5.9E-5
0,7,5,23.0,26.0,1.5813045,5.87E-5
0,7,6,0.0,10.0,0.0,9.61E-5
1,0,0,53.0,58.0,2.4851026,4.5E-5
1,0,1,30.0,42.0,2.2733272,5.56E-5
1,0,2,26.0,39.0,2.1098904,5.53E-5
1,0,3,26.0,17.0,1.9019317,8.06E-5
1,0,4,26.0,17.0,1.8367286,1.004E-4
1,0,5,26.0,16.0,1.7704418,8.45E-5
1,0,6,16.0,2.0,1.5980821,1.938E-4
1,1,0,49.0,48.0,2.416799,5.27E-5
1,1,1,54.0,41.0,2.3506113,5.88E-5
1,1,2,53.0,21.0,2.2846009,7.99E-5
1,1,3,25.0,13.0,2.0553795,1.43E-4
1,1,4,25.0,13.0,1.9357792,1.524E-4
1,1,5,0.0,6.0,0.0,1.653E-4
1,2,0,36.0,58.0,2.430959,4.76E-5
1,2,1,36.0,28.0,2.418034,5.76E-5
1,2,2,35.0,26.0,2.151459,5.77E-5
1,2,3,34.0,21.0,2.1936477,5.68E-5
1,2,4,34.0,20.0,2.1291594,6.01E-5
1,2,5,24.0,20.0,1.8984952,5.67E-5
1,2,6,6.0,0.0,1.4013497,0.0
1,3,0,53.0,50.0,2.5513925,7.49E-5
1,3,1,53.0,20.0,2.4393132,1.037E-4
1,3,2,36.0,14.0,2.3688434,1.185E-4
1,3,3,0.0,8.0,0.0,1.307E-4
1,4,0,59.0,61.0,2.5408584,4.75E-5
1,4,1,63.0,57.0,2.4243718,4.55E-5
1,4,2,59.0,49.0,2.4830969,4.76E-5
1,4,3,31.0,33.0,2.3225626,5.2E-5
1,4,4,6.0,0.0,1.5984915,0.0
1,5,0,61.0,71.0,2.5730702,4.59E-5
1,5,1,67.0,62.0,2.6044953,4.64E-5
1,5,2,68.0,55.0,2.548102,4.76E-5
1,5,3,61.0,49.0,2.4350308,4.81E-5
1,5,4,65.0,49.0,2.2796165,5.13E-5
1,5,5,65.0,41.0,2.2896989,4.81E-5
1,5,6,57.0,41.0,2.0917736,4.84E-5
1,5,7,57.0,41.0,1.9155172,4.92E-5
1,5,8,36.0,31.0,1.8672097,5.78E-5
1,5,9,38.0,29.0,1.6942696,9.26E-5
1,5,10,30.0,29.0,1.5911252,6.12E-5
1,5,11,26.0,29.0,1.4000358,5.7E-5
1,5,12,9.0,29.0,1.1289968,5.98E-5
1,6,0,18.0,56.0,2.0875474,4.75E-5
1,6,1,11.0,55.0,1.8438543,4.77E-5
1,6,2,11.0,33.0,1.5375328,5.6E-5
1,6,3,6.0,0.0,1.5154054,0.0
1,7,0,73.0,29.0,2.5620861,5.74E-5
1,7,1,44.0,17.0,2.5124548,8.07E-5
1,7,2,17.0,17.0,2.0992986,8.39E-5
1,7,3,16.0,15.0,1.8513734,1.006E-4
1,7,4,0.0,1.0,0.0,1.594E-4
1,8,0,74.0,49.0,2.6558069,4.43E-5
1,8,1,48.0,28.0,2.4399948,5.54E-5
1,8,2,43.0,28.0,2.1949672,5.65E-5
1,8,3,46.0,17.0,2.0728892,7.29E-5
1,8,4,40.0,11.0,2.0415522,8.23E-5
1,8,5,39.0,11.0,1.7960569,8.16E-5
1,8,6,29.0,11.0,1.6934065,8.26E-5
1,8,7,21.0,11.0,1.5688846,8.3E-5
1,8,8,21.0,7.0,1.3871086,1.229E-4
1,9,0,40.0,69.0,2.2825281,4.52E-5
1,9,1,40.0,66.0,2.2640923,4.74E-5
1,9,2,38.0,61.0,2.0687914,4.93E-5
1,9,3,28.0,55.0,1.9438919,4.72E-5
1,9,4,15.0,55.0,1.8256972,4.85E-5
1,9,5,17.0,30.0,1.5980902,5.65E-5
1,9,6,17.0,23.0,1.5290135,7.25E-5
1,9,7,13.0,22.0,1.4664095,1.054E-4
1,9,8,13.0,22.0,1.3684278,7.54E-5
1,9,9,13.0,22.0,1.4792366,7.81E-5
1,9,10,10.0,21.0,1.3090313,7.69E-5
1,10,0,52.0,38.0,2.7846408,5.64E-5
1,10,1,44.0,35.0,2.730406,5.77E-5
1,10,2,16.0,35.0,2.2136226,5.66E-5
1,10,3,13.0,33.0,1.8943543,5.87E-5
1,10,4,2.0,0.0,1.6688173,0.0
2,0,0,11.0,42.0,2.1052079,5.5E-5
2,0,1,7.0,0.0,1.5374425,0.0
2,1,0,65.0,31.0,2.4171044,8.12E-5
2,1,1,39.0,26.0,2.2276015,8.36E-5
2,1,2,39.0,23.0,2.1734332,8.25E-5
2,1,3,32.0,20.0,2.0093179,8.61E-5
2,1,4,31.0,20.0,1.9569191,9.87E-5
2,1,5,24.0,20.0,1.8930244,8.57E-5
2,1,6,18.0,20.0,1.7817779,8.45E-5
2,1,7,14.0,20.0,1.5335459,8.83E-5
2,1,8,14.0,16.0,1.6100791,8.38E-5
2,1,9,14.0,16.0,1.4958215,8.64E-5
2,1,10,10.0,11.0,1.2996741,1.194E-4
2,2,0,17.0,45.0,1.7743378,5.69E-5
2,2,1,17.0,42.0,1.8132864,5.67E-5
2,2,2,9.0,0.0,1.6188311,0.0
2,3,0,38.0,31.0,2.486318,5.51E-5
2,3,1,41.0,26.0,2.4439545,6.19E-5
2,3,2,41.0,22.0,2.4184352,5.96E-5
2,3,3,36.0,22.0,2.2569214,5.8E-5
2,3,4,36.0,22.0,2.1519672,5.74E-5
2,3,5,38.0,22.0,2.0587554,5.81E-5
2,3,6,36.0,22.0,2.0050317,5.79E-5
2,3,7,20.0,20.0,1.7188969,5.8E-5
2,3,8,17.0,20.0,1.6148226,5.97E-5
