Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,28,1,5,0,28,37,9
0,1,0,41,1,10,0,13,15,2
0,2,0,47,1,6,0,6,15,9
0,3,0,88,1,7,0,41,51,10
0,4,23,88,0,11,23,0,1,24
0,5,43,88,0,4,20,0,2,22
0,6,83,88,0,8,40,0,4,44
0,7,83,101,1,7,0,13,23,10
1,0,0,14,1,7,0,14,16,2
1,1,0,33,1,6,0,19,25,6
1,2,14,33,0,7,14,0,6,20
1,3,14,61,1,4,0,28,36,8
1,4,41,61,0,5,27,0,6,33
1,5,61,61,0,13,20,0,9,29
1,6,88,61,0,4,27,0,6,33
1,7,88,76,1,5,0,15,16,1
1,8,88,90,1,9,0,14,21,7
1,9,99,90,0,11,11,0,10,21
1,10,130,90,0,5,31,0,2,33
2,0,35,0,0,2,35,0,7,42
2,1,36,0,0,11,1,0,10,11
2,2,69,0,0,3,33,0,9,42
2,3,69,8,1,11,0,8,18,10
2,4,79,8,0,7,10,0,9,19
2,5,107,8,0,3,28,0,2,30
3,0,31,0,0,6,31,0,5,36
3,1,31,41,1,3,0,41,51,10
3,2,31,78,1,6,0,37,46,9
3,3,31,117,1,5,0,39,42,3
4,0,7,0,0,8,7,0,6,13
4,1,7,19,1,6,0,19,28,9
4,2,12,19,0,8,5,0,10,15
4,3,12,49,1,4,0,30,38,8
4,4,24,49,0,10,12,0,8,20
4,5,38,49,0,8,14,0,6,20
4,6,38,59,1,8,0,10,20,10
4,7,38,83,1,5,0,24,32,8
4,8,65,83,0,3,27,0,5,32
4,9,72,83,0,2,7,0,4,11
4,10,80,83,0,8,8,0,3,11
4,11,83,83,0,7,3,0,10,13
4,12,83,113,1,5,0,30,32,2
5,0,0,6,1,11,0,6,15,9
5,1,10,6,0,6,10,0,10,20
5,2,48,6,0,11,38,0,0,13
5,3,48,13,1,7,0,7,16,9
5,4,54,13,0,12,6,0,10,16
5,5,65,13,0,7,11,0,7,18
5,6,128,13,0,4,63,0,0,38
6,0,0,13,1,9,0,13,22,9
6,1,2,13,0,8,2,0,10,12
6,2,2,38,1,5,0,25,27,2
6,3,23,38,0,5,21,0,9,30
6,4,30,38,0,5,7,0,10,17
6,5,45,38,0,7,15,0,9,24
6,6,45,48,1,7,0,10,19,9
6,7,45,53,1,9,0,5,15,10
6,8,63,53,0,5,18,0,3,21
6,9,63,71,1,11,0,18,22,4
6,10,80,71,0,5,17,0,1,18
6,11,120,71,0,10,40,0,0,15
7,0,17,0,0,9,17,0,1,18
7,1,17,50,1,5,0,50,59,9
