Game,Rounds,P0 Score,P1 Score,Winner
0,8,83,101,1
1,11,130,90,0
2,6,107,8,0
3,4,31,117,1
4,13,83,113,1
5,7,128,13,0
6,12,120,71,0
7,9,103,62,0
8,7,105,26,0
9,12,79,136,1
10,8,103,39,0
11,4,0,101,1
12,6,66,121,1
13,7,105,39,0
14,7,106,31,0
15,7,102,72,0
16,3,109,0,0
17,12,86,117,1
18,10,92,115,1
19,12,140,98,0
20,8,63,101,1
21,8,68,123,1
22,10,44,141,1
23,4,104,34,0
24,6,108,25,0
