Game,Rounds,P0 Score,P1 Score,Winner
0,4,13,102,1
1,10,72,105,1
2,7,57,104,1
3,6,43,115,1
4,2,103,0,0
5,7,74,101,1
6,9,85,136,1
7,7,98,124,1
8,6,112,46,0
9,11,69,105,1
10,7,15,108,1
11,6,103,41,0
12,3,0,107,1
13,5,0,131,1
14,10,117,51,0
15,2,0,108,1
16,9,105,31,0
17,5,55,129,1
18,5,4,123,1
19,10,64,134,1
