Game,Rounds,P0 Score,P1 Score,Winner
0,5,114,0,0
1,11,121,87,0
2,8,114,66,0
3,8,83,116,1
4,6,103,0,0
5,5,137,26,0
6,9,108,67,0
7,7,107,34,0
8,3,0,115,1
9,8,109,92,0
10,10,77,105,1
11,6,139,58,0
12,6,119,89,0
13,5,25,114,1
14,3,104,0,0
15,4,25,118,1
16,8,72,115,1
17,10,100,63,0
18,7,101,69,0
19,4,110,0,0
