Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,14,1,8,0,14,21,7
0,1,0,52,1,9,0,38,48,10
0,2,0,58,1,5,0,6,15,9
0,3,11,58,0,9,11,0,7,18
0,4,11,93,1,6,0,35,45,10
0,5,11,119,1,5,0,26,28,2
1,0,59,0,0,8,59,0,0,34
1,1,74,0,0,5,15,0,2,17
1,2,74,4,1,10,0,4,13,9
1,3,94,4,0,8,20,0,2,22
1,4,94,13,1,7,0,9,16,7
1,5,94,24,1,15,0,11,15,4
1,6,123,24,0,3,29,0,3,32
2,0,35,0,0,2,35,0,7,42
2,1,35,3,1,8,0,3,11,8
2,2,63,3,0,4,28,0,7,35
2,3,63,31,1,3,0,28,38,10
2,4,63,59,1,6,0,28,36,8
2,5,65,59,0,6,2,0,10,12
2,6,74,59,0,6,9,0,5,14
2,7,81,59,0,7,7,0,9,16
2,8,99,59,0,4,18,0,4,22
2,9,99,68,1,13,0,9,17,8
2,10,99,72,1,7,0,4,13,9
2,11,99,109,1,5,0,37,40,3
3,0,50,0,0,6,50,0,6,56
3,1,50,41,1,3,0,41,51,10
3,2,50,82,1,4,0,41,49,8
3,3,63,82,0,7,13,0,10,23
3,4,73,82,0,8,10,0,10,20
3,5,77,82,0,6,4,0,10,14
3,6,87,82,0,10,10,0,9,19
3,7,87,95,1,13,0,13,21,8
3,8,111,95,0,7,24,0,10,34
4,0,43,0,0,6,43,0,4,47
4,1,43,47,1,5,0,47,56,9
4,2,53,47,0,8,10,0,4,14
4,3,73,47,0,6,20,0,4,24
4,4,88,47,0,8,15,0,3,18
4,5,134,47,0,3,46,0,7,53
5,0,0,48,1,7,0,48,49,1
5,1,59,48,0,5,59,0,0,34
5,2,59,85,1,12,0,37,12,0
5,3,59,92,1,11,0,7,12,5
5,4,82,92,0,11,23,0,6,29
5,5,108,92,0,5,26,0,2,28
6,0,0,25,1,7,0,25,33,8
6,1,18,25,0,5,18,0,5,23
6,2,18,42,1,10,0,17,25,8
6,3,18,67,1,7,0,25,34,9
6,4,25,67,0,7,7,0,8,15
6,5,25,96,1,8,0,29,37,8
6,6,25,135,1,6,0,39,49,10
7,0,44,0,0,7,44,0,4,48
7,1,44,39,1,7,0,39,46,7
7,2,44,63,1,5,0,24,26,2
7,3,44,83,1,3,0,20,30,10
7,4,50,83,0,9,6,0,7,13
7,5,76,83,0,6,26,0,1,27
7,6,86,83,0,6,10,0,8,18
7,7,99,83,0,9,13,0,7,20
7,8,107,83,0,8,8,0,4,12
8,0,0,1,1,14,0,1,11,10
8,1,5,1,0,7,5,0,7,12
8,2,42,1,0,6,37,0,9,46
8,3,69,1,0,3,27,0,8,35
8,4,69,11,1,7,0,10,16,6
8,5,74,11,0,6,5,0,7,12
8,6,105,11,0,5,31,0,6,37
9,0,0,14,1,8,0,14,21,7
9,1,0,30,1,8,0,16,20,4
9,2,0,55,1,5,0,25,31,6
9,3,14,55,0,6,14,0,6,20
9,4,14,61,1,5,0,6,16,10
9,5,26,61,0,4,12,0,7,19
9,6,26,87,1,5,0,26,29,3
9,7,26,115,1,7,0,28,36,8
10,0,14,0,0,7,14,0,8,22
10,1,18,0,0,9,4,0,7,11
10,2,18,31,1,7,0,31,40,9
10,3,42,31,0,8,24,0,10,34
10,4,42,44,1,6,0,13,23,10
10,5,48,44,0,5,6,0,6,12
10,6,48,65,1,6,0,21,29,8
10,7,48,104,1,7,0,39,48,9
11,0,0,30,1,3,0,30,31,1
11,1,6,30,0,5,6,0,7,13
11,2,25,30,0,8,19,0,8,27
11,3,25,44,1,10,0,14,22,8
11,4,25,59,1,7,0,15,25,10
11,5,25,93,1,8,0,34,43,9
11,6,33,93,0,9,8,0,3,11
11,7,46,93,0,6,13,0,9,22
11,8,46,129,1,5,0,36,43,7
12,0,65,0,0,7,65,0,0,40
12,1,84,0,0,9,19,0,1,20
12,2,93,0,0,7,9,0,10,19
12,3,93,28,1,6,0,28,35,7
12,4,93,51,1,5,0,23,31,8
12,5,93,93,1,8,0,42,50,8
12,6,114,93,0,6,21,0,8,29
13,0,0,62,1,3,0,62,70,8
13,1,0,95,1,2,0,33,43,10
13,2,43,95,0,4,43,0,7,50
13,3,79,95,0,3,36,0,2,38
13,4,79,139,1,3,0,44,50,6
14,0,8,0,0,5,8,0,8,16
14,1,12,0,0,5,4,0,10,14
14,2,52,0,0,3,40,0,10,50
14,3,52,19,1,3,0,19,26,7
14,4,52,37,1,10,0,18,27,9
14,5,52,63,1,6,0,26,28,2
14,6,52,70,1,7,0,7,17,10
14,7,58,70,0,8,6,0,6,12
14,8,58,89,1,7,0,19,21,2
14,9,59,89,0,14,1,0,10,11
14,10,65,89,0,7,6,0,8,14
14,11,77,89,0,5,12,0,1,13
14,12,101,89,0,10,24,0,3,27
15,0,0,7,1,5,0,7,16,9
15,1,5,7,0,6,5,0,9,14
15,2,16,7,0,8,11,0,2,13
15,3,16,42,1,5,0,35,43,8
15,4,27,42,0,4,11,0,8,19
15,5,55,42,0,4,28,0,1,29
15,6,110,42,0,2,55,0,0,30
16,0,3,0,0,10,3,0,10,13
16,1,16,0,0,5,13,0,8,21
16,2,63,0,0,3,47,0,2,49
16,3,63,36,1,4,0,36,44,8
16,4,67,36,0,12,4,0,7,11
16,5,67,57,1,6,0,21,31,10
16,6,67,85,1,4,0,28,38,10
16,7,76,85,0,9,9,0,9,18
16,8,76,110,1,3,0,25,28,3
17,0,27,0,0,7,27,0,8,35
17,1,33,0,0,6,6,0,7,13
17,2,79,0,0,6,46,0,3,49
17,3,79,9,1,11,0,9,13,4
17,4,119,9,0,11,40,0,0,15
18,0,9,0,0,5,9,0,6,15
18,1,9,23,1,5,0,23,31,8
18,2,19,23,0,5,10,0,10,20
18,3,19,24,1,7,0,1,11,10
18,4,19,27,1,10,0,3,12,9
18,5,19,57,1,4,0,30,40,10
18,6,19,77,1,5,0,20,30,10
18,7,23,77,0,5,4,0,8,12
18,8,23,94,1,7,0,17,26,9
18,9,23,125,1,6,0,31,41,10
19,0,0,12,1,6,0,12,21,9
19,1,21,12,0,7,21,0,6,27
19,2,21,55,1,2,0,43,44,1
19,3,21,79,1,2,0,24,32,8
19,4,21,88,1,12,0,9,18,9
19,5,21,92,1,8,0,4,11,7
19,6,80,92,0,1,59,0,10,69
19,7,80,102,1,7,0,10,12,2
20,0,0,25,1,7,0,25,32,7
20,1,0,28,1,9,0,3,12,9
20,2,0,39,1,8,0,11,13,2
20,3,0,45,1,8,0,6,16,10
20,4,0,84,1,3,0,39,45,6
20,5,16,84,0,5,16,0,10,26
20,6,16,138,1,1,0,54,64,10
21,0,8,0,0,7,8,0,8,16
21,1,32,0,0,8,24,0,2,26
21,2,70,0,0,4,38,0,3,41
21,3,95,0,0,7,25,0,1,26
21,4,95,40,1,6,0,40,47,7
21,5,95,95,1,5,0,55,64,9
21,6,95,117,1,4,0,22,31,9
22,0,0,27,1,8,0,27,36,9
22,1,20,27,0,5,20,0,7,27
22,2,20,62,1,4,0,35,45,10
22,3,20,65,1,6,0,3,11,8
22,4,20,95,1,9,0,30,36,6
22,5,33,95,0,4,13,0,1,14
22,6,89,95,0,11,56,0,0,31
22,7,94,95,0,5,5,0,10,15
22,8,94,129,1,7,0,34,44,10
23,0,10,0,0,8,10,0,1,11
23,1,27,0,0,5,17,0,5,22
23,2,27,17,1,3,0,17,26,9
23,3,34,17,0,12,7,0,7,14
23,4,34,39,1,4,0,22,30,8
23,5,42,39,0,8,8,0,10,18
23,6,57,39,0,7,15,0,10,25
23,7,57,58,1,10,0,19,29,10
23,8,57,103,1,9,0,45,20,0
24,0,0,9,1,6,0,9,18,9
24,1,20,9,0,5,20,0,6,26
24,2,66,9,0,6,46,0,10,56
24,3,98,9,0,4,32,0,2,34
24,4,98,45,1,6,0,36,46,10
24,5,98,58,1,10,0,13,16,3
24,6,141,58,0,9,43,0,0,18
