Game,Rounds,P0 Score,P1 Score,Winner
0,6,11,119,1
1,7,123,24,0
2,12,99,109,1
3,9,111,95,0
4,6,134,47,0
5,6,108,92,0
6,7,25,135,1
7,9,107,83,0
8,7,105,11,0
9,8,26,115,1
10,8,48,104,1
11,9,46,129,1
12,7,114,93,0
13,5,79,139,1
14,13,101,89,0
15,7,110,42,0
16,9,76,110,1
17,5,119,9,0
18,10,23,125,1
19,8,80,102,1
20,7,16,138,1
21,7,95,117,1
22,9,94,129,1
23,9,57,103,1
24,7,141,58,0
,,,basic,14
,,,MCTS,11
