Game,Rounds,P0 Score,P1 Score,Winner
0,7,58,104,1
1,9,109,65,0
2,8,104,80,0
3,5,37,106,1
4,6,148,11,0
5,8,101,48,0
6,7,101,49,0
7,6,15,102,1
8,5,113,11,0
9,5,72,102,1
10,9,107,95,0
11,4,104,22,0
12,13,130,99,0
13,5,0,110,1
14,7,20,108,1
15,8,20,115,1
16,7,92,104,1
17,7,4,106,1
18,8,113,37,0
19,11,155,51,0
20,7,75,103,1
21,6,28,106,1
22,12,70,154,1
23,6,17,110,1
24,5,104,0,0
