Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,4,1,7,0,4,14,10
0,1,5,4,0,7,5,0,9,14
0,2,22,4,0,7,17,0,8,25
0,3,22,10,1,7,0,6,15,9
0,4,22,18,1,6,0,8,18,10
0,5,22,31,1,9,0,13,20,7
0,6,22,55,1,8,0,24,33,9
0,7,22,84,1,7,0,29,30,1
0,8,26,84,0,6,4,0,9,13
0,9,32,84,0,5,6,0,8,14
0,10,32,102,1,6,0,18,25,7
1,0,46,0,0,1,46,0,2,48
1,1,46,25,1,3,0,25,29,4
1,2,50,25,0,12,4,0,9,13
1,3,70,25,0,7,20,0,9,29
1,4,70,40,1,7,0,15,24,9
1,5,90,40,0,6,20,0,7,27
1,6,127,40,0,5,37,0,1,38
2,0,29,0,0,4,29,0,4,33
2,1,29,16,1,9,0,16,24,8
2,2,40,16,0,3,11,0,10,21
2,3,40,29,1,5,0,13,21,8
2,4,40,46,1,7,0,17,24,7
2,5,77,46,0,4,37,0,8,45
2,6,86,46,0,11,9,0,6,15
2,7,155,46,0,1,69,0,9,78
3,0,0,63,1,3,0,63,71,8
3,1,45,63,0,1,45,0,9,54
3,2,88,63,0,2,43,0,7,50
3,3,88,73,1,11,0,10,11,1
3,4,119,73,0,5,31,0,8,39
4,0,52,0,0,5,52,0,9,61
4,1,52,2,1,5,0,2,12,10
4,2,66,2,0,8,14,0,6,20
4,3,66,14,1,11,0,12,20,8
4,4,66,30,1,4,0,16,24,8
4,5,116,30,0,5,50,0,2,52
5,0,33,0,0,4,33,0,10,43
5,1,46,0,0,7,13,0,6,19
5,2,46,33,1,5,0,33,38,5
5,3,46,36,1,9,0,3,13,10
5,4,46,43,1,9,0,7,17,10
5,5,62,43,0,7,16,0,5,21
5,6,62,55,1,10,0,12,14,2
5,7,62,68,1,7,0,13,23,10
5,8,62,92,1,5,0,24,26,2
5,9,62,106,1,5,0,14,22,8
6,0,9,0,0,5,9,0,9,18
6,1,9,9,1,13,0,9,14,5
6,2,27,9,0,8,18,0,10,28
6,3,32,9,0,10,5,0,9,14
6,4,36,9,0,6,4,0,9,13
6,5,36,16,1,3,0,7,17,10
6,6,37,16,0,8,1,0,10,11
6,7,37,27,1,5,0,11,21,10
6,8,48,27,0,8,11,0,4,15
6,9,58,27,0,8,10,0,10,20
6,10,96,27,0,3,38,0,7,45
6,11,116,27,0,7,20,0,7,27
7,0,0,10,1,3,0,10,20,10
7,1,0,30,1,6,0,20,29,9
7,2,0,42,1,3,0,12,21,9
7,3,22,42,0,7,22,0,6,28
7,4,32,42,0,8,10,0,8,18
7,5,33,42,0,8,1,0,10,11
7,6,50,42,0,8,17,0,10,27
7,7,56,42,0,8,6,0,7,13
7,8,67,42,0,8,11,0,8,19
7,9,67,101,1,3,0,59,69,10
8,0,37,0,0,6,37,0,3,40
8,1,40,0,0,5,3,0,8,11
8,2,72,0,0,5,32,0,6,38
8,3,72,11,1,14,0,11,19,8
8,4,102,11,0,5,30,0,3,33
9,0,0,73,1,5,0,73,48,0
9,1,0,104,1,4,0,31,35,4
10,0,17,0,0,7,17,0,7,24
10,1,29,0,0,5,12,0,8,20
10,2,29,7,1,4,0,7,17,10
10,3,29,29,1,8,0,22,23,1
10,4,33,29,0,7,4,0,8,12
10,5,33,83,1,6,0,54,63,9
10,6,82,83,0,2,49,0,10,59
10,7,134,83,0,4,52,0,0,27
11,0,22,0,0,7,22,0,6,28
11,1,34,0,0,11,12,0,9,21
11,2,38,0,0,7,4,0,8,12
11,3,76,0,0,8,38,0,0,13
11,4,76,10,1,11,0,10,17,7
11,5,119,10,0,4,43,0,1,44
12,0,4,0,0,8,4,0,8,12
12,1,10,0,0,7,6,0,8,14
12,2,10,20,1,8,0,20,28,8
12,3,59,20,0,3,49,0,6,55
12,4,68,20,0,14,9,0,6,15
12,5,79,20,0,9,11,0,8,19
12,6,130,20,0,1,51,0,10,61
13,0,19,0,0,7,19,0,4,23
13,1,19,12,1,6,0,12,20,8
13,2,43,12,0,6,24,0,6,30
