RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
7,true,0,100,9,4,16,1,6
6,true,1,26,109,41,3,10,1
10,true,0,108,76,7,56,3,10
6,true,0,126,38,8,39,3,7
12,true,1,84,104,17,10,6,4
11,true,0,104,79,10,30,3,7
9,true,1,39,111,33,8,7,4
4,true,0,126,0,7,79,3,10
3,true,1,2,129,51,1,7,1
6,true,1,29,105,41,5,10,3
14,true,1,77,102,25,8,7,4
11,true,0,101,81,9,21,3,4
10,true,0,120,41,10,39,2,7
8,true,1,17,107,17,9,7,3
10,true,1,51,106,25,8,6,3
12,true,0,116,24,0,24,0,7
8,true,0,125,54,7,33,3,6
6,true,0,121,61,10,59,4,10
11,true,0,115,49,4,27,2,7
11,true,1,96,107,17,7,4,4
16,true,0,128,91,9,40,4,7
9,true,0,104,80,10,20,4,4
8,true,1,68,126,15,0,6,0
9,true,0,106,14,4,11,1,4
5,true,0,110,69,0,14,0,4
7,true,1,27,104,17,8,6,3
4,true,0,103,6,10,33,4,7
2,true,1,21,100,35,4,7,1
7,true,0,139,63,7,64,3,10
5,true,0,105,52,1,65,1,10
12,true,1,63,105,30,10,7,4
4,true,0,126,0,9,36,4,7
9,true,1,82,104,17,7,4,4
9,true,0,115,66,7,73,3,10
6,true,1,35,114,29,10,7,3
4,true,0,103,39,10,45,3,10
8,true,0,110,61,7,26,2,4
4,true,0,115,22,6,24,3,7
11,true,0,107,55,8,20,3,6
8,true,0,114,48,10,30,4,7
4,true,1,0,112,40,9,7,3
10,true,0,121,60,10,48,3,10
6,true,0,102,34,5,27,3,7
9,true,1,86,148,57,4,10,3
6,true,0,123,65,10,58,3,10
14,true,1,80,132,45,8,7,3
4,true,0,128,25,6,46,3,10
14,true,1,86,105,19,10,6,4
5,true,0,114,48,10,46,3,7
4,true,0,110,54,8,52,4,10
5,true,1,55,118,34,6,7,3
6,true,0,106,33,6,36,3,7
2,true,1,0,104,42,9,7,3
7,true,1,41,110,34,9,7,3
7,true,0,101,42,7,27,3,7
6,true,0,111,54,9,23,4,4
8,true,1,77,111,42,10,10,3
8,true,0,111,69,2,78,1,10
6,true,1,43,110,23,1,6,1
6,true,1,56,102,37,10,7,3
5,true,1,61,122,38,7,7,4
7,true,0,108,68,6,18,1,6
9,true,1,46,110,19,5,6,3
11,true,0,108,57,8,26,3,6
9,true,1,78,112,46,10,7,4
5,true,0,102,38,7,36,3,7
7,true,1,17,118,22,0,6,0
13,true,0,138,99,9,51,4,10
10,true,1,67,123,42,7,7,3
7,true,1,82,122,34,8,7,3
12,true,0,113,58,8,25,3,6
12,true,0,139,66,9,56,2,10
4,true,1,16,107,15,6,4,2
7,true,1,22,114,40,3,10,2
7,true,0,117,51,9,29,4,6
5,true,0,129,6,0,11,0,4
6,true,0,110,63,1,20,1,7
8,true,1,76,111,25,7,7,1
4,true,0,114,15,8,60,4,10
3,true,1,0,105,30,8,7,3
11,true,1,76,104,33,5,7,3
10,true,0,105,45,1,13,1,3
9,true,1,80,101,17,9,4,3
7,true,0,106,30,6,34,3,7
8,true,1,37,121,38,8,7,4
10,true,0,110,28,10,37,4,7
9,true,1,94,101,59,10,10,3
16,true,0,116,97,9,36,4,7
4,true,0,115,0,9,39,4,7
10,true,1,43,149,65,6,10,1
9,true,1,93,101,22,5,7,3
5,true,1,55,109,59,7,10,1
11,true,0,118,98,5,33,1,7
13,true,1,97,101,21,1,7,1
10,true,0,120,49,1,64,1,10
7,true,1,55,124,39,9,10,4
13,true,0,105,82,9,36,5,10
10,true,0,109,77,9,36,3,10
9,true,0,103,70,9,32,3,7
5,true,1,19,127,50,6,7,3
7,true,1,55,102,22,8,7,3
15,true,0,128,48,5,34,1,7
7,true,0,103,56,7,13,3,4
6,true,1,65,110,50,7,10,2
13,true,0,113,62,10,24,4,4
7,true,0,103,49,8,19,3,4
6,true,0,115,10,5,32,3,7
11,true,0,105,66,10,16,4,7
8,true,1,60,101,51,10,10,4
7,true,1,58,134,51,5,10,3
9,true,0,106,79,6,39,3,7
6,true,1,30,102,20,7,6,3
9,true,0,127,66,5,36,1,7
7,true,1,16,104,38,3,10,1
12,true,1,46,104,19,9,7,4
7,true,1,86,104,20,8,6,4
6,true,0,139,71,2,71,1,10
10,true,0,133,56,10,48,3,10
5,true,1,7,117,61,9,10,3
11,true,0,112,84,10,28,4,6
3,true,1,44,112,31,8,7,4
8,true,1,85,108,31,2,6,1
5,true,0,104,0,7,19,3,6
7,true,1,44,107,64,6,10,3
8,true,0,128,26,10,42,3,7
9,true,0,112,66,9,45,4,7
8,true,0,146,79,6,57,3,10
9,true,0,109,34,8,21,4,7
7,true,1,48,108,56,9,10,4
7,true,1,24,103,16,10,6,3
11,true,1,76,141,74,2,10,1
13,true,0,118,91,8,53,2,10
2,true,0,111,0,0,14,0,4
7,true,0,112,14,5,24,2,6
5,true,0,100,0,4,12,3,4
7,true,1,21,126,48,7,10,3
11,true,0,104,76,8,24,3,7
5,true,1,24,111,19,0,7,0
7,true,0,100,65,9,25,3,7
6,true,0,103,64,7,37,3,7
8,true,0,107,34,7,25,4,7
8,true,1,78,100,62,8,10,4
7,true,0,103,64,8,14,4,4
5,true,0,129,54,10,57,4,7
