Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,29,1,6,0,29,37,8
0,1,13,29,0,6,13,0,6,19
0,2,13,38,1,10,0,9,19,10
0,3,13,41,1,6,0,3,12,9
0,4,13,47,1,16,0,6,14,8
0,5,13,59,1,10,0,12,20,8
0,6,25,59,0,11,12,0,10,22
0,7,25,71,1,7,0,12,15,3
0,8,31,71,0,6,6,0,8,14
0,9,31,74,1,12,0,3,13,10
0,10,31,89,1,7,0,15,23,8
0,11,49,89,0,5,18,0,8,26
0,12,49,134,1,4,0,45,49,4
1,0,57,0,0,4,57,0,0,32
1,1,57,10,1,5,0,10,18,8
1,2,57,27,1,6,0,17,20,3
1,3,57,37,1,10,0,10,17,7
1,4,57,51,1,7,0,14,24,10
1,5,65,51,0,9,8,0,8,16
1,6,73,51,0,3,8,0,10,18
1,7,97,51,0,6,24,0,1,25
1,8,97,84,1,3,0,33,43,10
1,9,97,99,1,9,0,15,24,9
1,10,100,99,0,7,3,0,9,12
2,0,2,0,0,10,2,0,9,11
2,1,13,0,0,7,11,0,10,21
2,2,13,23,1,5,0,23,32,9
2,3,13,31,1,8,0,8,12,4
2,4,23,31,0,5,10,0,7,17
2,5,39,31,0,8,16,0,10,26
2,6,39,35,1,10,0,4,14,10
2,7,61,35,0,4,22,0,10,32
2,8,64,35,0,11,3,0,10,13
2,9,75,35,0,2,11,0,10,21
2,10,75,56,1,3,0,21,31,10
2,11,82,56,0,9,7,0,9,16
2,12,82,68,1,10,0,12,21,9
2,13,104,68,0,7,22,0,4,26
3,0,4,0,0,10,4,0,9,13
3,1,19,0,0,11,15,0,10,25
3,2,19,26,1,3,0,26,32,6
3,3,19,30,1,8,0,4,12,8
3,4,96,30,0,2,77,0,0,52
3,5,102,30,0,8,6,0,8,14
4,0,0,22,1,7,0,22,29,7
4,1,0,27,1,6,0,5,12,7
4,2,10,27,0,10,10,0,8,18
4,3,44,27,0,1,34,0,4,38
4,4,54,27,0,10,10,0,6,16
4,5,60,27,0,9,6,0,10,16
4,6,60,28,1,5,0,1,11,10
4,7,60,52,1,3,0,24,33,9
4,8,87,52,0,7,27,0,1,28
4,9,103,52,0,9,16,0,10,26
5,0,47,0,0,5,47,0,9,56
5,1,71,0,0,8,24,0,1,25
5,2,71,9,1,6,0,9,19,10
5,3,77,9,0,2,6,0,10,16
5,4,87,9,0,6,10,0,3,13
5,5,87,18,1,13,0,9,15,6
5,6,87,68,1,2,0,50,58,8
5,7,87,91,1,8,0,23,33,10
