Player 1 Deadwood: ,,,,,,,,,,,,,,,,,,,,
65,35,33,32,26,9,9,,,,,,,,,,,,,,
38,38,38,,,,,,,,,,,,,,,,,,
68,48,49,47,44,34,12,12,12,,,,,,,,,,,,
57,54,46,20,22,4,4,,,,,,,,,,,,,,
43,15,15,13,13,9,9,,,,,,,,,,,,,,
49,23,22,22,22,22,,,,,,,,,,,,,,,
45,16,8,8,,,,,,,,,,,,,,,,,
66,66,62,61,33,33,33,20,20,15,11,7,7,,,,,,,,
79,49,49,22,26,18,16,10,10,,,,,,,,,,,,
64,64,61,61,47,46,24,23,23,23,23,23,,,,,,,,,
63,63,29,29,20,20,20,16,14,1,1,,,,,,,,,,
46,36,36,32,32,34,7,7,,,,,,,,,,,,,
67,69,66,60,36,36,36,,,,,,,,,,,,,,
79,79,50,43,43,42,14,15,11,11,11,,,,,,,,,,
43,43,43,43,38,22,12,7,7,,,,,,,,,,,,
64,55,43,43,38,38,35,18,15,15,15,,,,,,,,,,
50,53,34,34,34,34,34,,,,,,,,,,,,,,
13,13,12,12,12,10,10,,,,,,,,,,,,,,
55,57,27,26,20,15,15,15,15,,,,,,,,,,,,
24,24,21,14,14,8,8,,,,,,,,,,,,,,
78,78,48,48,48,46,47,25,15,15,15,,,,,,,,,,
51,51,23,20,22,4,4,,,,,,,,,,,,,,
19,12,6,6,,,,,,,,,,,,,,,,,
58,59,49,30,28,28,28,28,28,,,,,,,,,,,,
45,45,39,29,25,19,18,19,19,19,,,,,,,,,,,
70,43,40,43,43,40,40,40,,,,,,,,,,,,,
35,35,,,,,,,,,,,,,,,,,,,
54,46,39,39,39,39,13,13,13,,,,,,,,,,,,
11,11,11,10,10,,,,,,,,,,,,,,,,
64,34,32,29,21,2,2,,,,,,,,,,,,,,
73,73,72,65,40,40,32,9,9,,,,,,,,,,,,
53,46,46,42,29,5,5,,,,,,,,,,,,,,
69,52,52,48,45,41,41,41,44,41,41,41,,,,,,,,,
62,41,32,8,8,,,,,,,,,,,,,,,,
38,41,41,40,40,40,,,,,,,,,,,,,,,
43,43,38,38,36,36,36,29,26,20,20,20,,,,,,,,,
39,41,41,42,33,28,23,23,23,,,,,,,,,,,,
58,58,58,54,26,25,25,25,,,,,,,,,,,,,
68,39,30,22,22,22,19,19,19,19,19,19,,,,,,,,,
49,49,52,22,22,12,12,10,10,,,,,,,,,,,,
39,39,39,39,39,36,36,36,,,,,,,,,,,,,
60,60,60,54,54,38,15,14,9,9,,,,,,,,,,,
64,46,46,10,10,,,,,,,,,,,,,,,,
32,32,29,29,29,,,,,,,,,,,,,,,,
38,38,38,36,35,35,30,30,11,11,13,13,13,13,13,,,,,,
69,70,70,70,40,40,15,13,7,7,,,,,,,,,,,
34,29,29,29,29,29,18,18,11,11,11,11,11,4,4,,,,,,
66,64,63,38,36,33,14,14,10,10,,,,,,,,,,,
51,51,25,19,19,20,20,20,,,,,,,,,,,,,
65,67,58,30,32,32,13,4,4,,,,,,,,,,,,
35,35,35,27,27,23,23,23,23,23,,,,,,,,,,,
60,61,32,22,6,6,,,,,,,,,,,,,,,
56,46,46,46,46,46,37,13,13,13,13,13,13,,,,,,,,
78,81,51,21,21,22,22,22,,,,,,,,,,,,,
42,32,27,17,12,12,6,6,,,,,,,,,,,,,
56,48,48,49,49,49,,,,,,,,,,,,,,,
52,27,27,27,,,,,,,,,,,,,,,,,
29,29,24,24,24,24,18,18,18,17,17,17,17,,,,,,,,
29,29,29,21,21,9,9,,,,,,,,,,,,,,
68,68,67,38,38,34,34,29,10,10,,,,,,,,,,,
46,28,23,19,19,19,17,17,15,10,10,,,,,,,,,,
37,11,11,11,4,4,,,,,,,,,,,,,,,
42,23,18,18,17,17,17,,,,,,,,,,,,,,
62,62,62,32,14,9,9,,,,,,,,,,,,,,
37,28,23,23,23,23,,,,,,,,,,,,,,,
43,42,42,42,42,35,10,10,,,,,,,,,,,,,
50,51,21,12,12,12,,,,,,,,,,,,,,,
72,32,33,9,9,,,,,,,,,,,,,,,,
47,47,47,19,11,10,10,,,,,,,,,,,,,,
68,61,61,61,45,17,17,17,18,12,12,12,,,,,,,,,
43,43,38,18,2,2,,,,,,,,,,,,,,,
56,53,45,47,47,47,,,,,,,,,,,,,,,
47,42,33,33,33,33,33,33,,,,,,,,,,,,,
60,60,55,49,25,25,25,26,29,25,25,17,17,14,14,14,14,8,8,,
62,64,64,57,56,49,49,28,28,24,9,9,,,,,,,,,
26,26,26,26,20,20,10,10,,,,,,,,,,,,,
48,48,48,48,48,50,50,32,29,29,27,27,18,18,18,,,,,,
58,51,28,28,28,28,28,29,31,31,31,,,,,,,,,,
52,51,51,54,47,31,31,31,31,31,31,31,,,,,,,,,
38,29,29,6,6,,,,,,,,,,,,,,,,
58,58,57,28,27,23,23,23,23,23,,,,,,,,,,,
41,36,36,38,38,31,31,13,13,13,,,,,,,,,,,
69,39,41,32,12,12,11,8,8,,,,,,,,,,,,
59,54,52,52,52,47,41,19,19,19,19,,,,,,,,,,
50,22,15,9,9,,,,,,,,,,,,,,,,
43,43,45,42,42,36,13,13,13,3,3,,,,,,,,,,
33,33,30,21,21,21,,,,,,,,,,,,,,,
62,62,62,63,25,26,21,21,21,15,14,14,14,,,,,,,,
57,57,27,20,20,20,20,20,,,,,,,,,,,,,
21,20,14,9,9,,,,,,,,,,,,,,,,
41,41,36,37,26,19,19,18,18,18,18,,,,,,,,,,
35,30,24,22,10,10,,,,,,,,,,,,,,,
42,36,33,26,26,26,26,26,26,26,,,,,,,,,,,
25,22,25,25,25,16,14,14,14,14,14,,,,,,,,,,
42,42,42,45,18,5,5,,,,,,,,,,,,,,
34,27,27,22,22,22,22,22,24,24,7,7,,,,,,,,,
56,54,54,33,29,29,29,,,,,,,,,,,,,,
59,60,30,29,28,28,22,22,22,22,22,,,,,,,,,,
65,63,63,56,58,58,35,35,35,29,29,29,,,,,,,,,
52,52,52,54,57,32,25,25,25,25,,,,,,,,,,,
39,25,25,17,2,2,,,,,,,,,,,,,,,
66,66,61,57,57,37,37,37,,,,,,,,,,,,,
22,13,13,13,14,14,14,,,,,,,,,,,,,,
60,32,32,27,22,18,16,16,16,16,16,,,,,,,,,,
34,34,34,25,25,20,9,9,,,,,,,,,,,,,
28,28,19,15,15,15,17,16,3,3,,,,,,,,,,,
74,44,45,15,11,10,10,,,,,,,,,,,,,,
38,31,24,24,24,24,24,21,14,8,8,,,,,,,,,,
50,50,22,2,2,,,,,,,,,,,,,,,,
57,57,50,34,29,29,29,21,21,21,,,,,,,,,,,
57,57,59,50,44,30,28,28,28,28,,,,,,,,,,,
63,58,58,58,34,7,7,,,,,,,,,,,,,,
39,40,39,39,39,39,,,,,,,,,,,,,,,
40,37,34,26,26,26,,,,,,,,,,,,,,,
28,28,23,20,20,17,17,17,17,17,17,17,,,,,,,,,
52,40,40,34,34,34,13,11,11,11,11,11,,,,,,,,,
50,40,40,40,41,41,41,31,28,20,3,3,,,,,,,,,
67,38,37,34,15,11,11,11,,,,,,,,,,,,,
36,37,23,23,23,23,23,23,,,,,,,,,,,,,
59,53,48,48,45,43,26,26,26,,,,,,,,,,,,
23,23,16,14,14,14,14,14,,,,,,,,,,,,,
67,52,52,52,48,46,42,41,34,34,28,27,22,22,22,,,,,,
42,42,12,12,12,12,,,,,,,,,,,,,,,
66,59,58,56,56,49,49,49,,,,,,,,,,,,,
70,40,30,34,34,32,31,31,30,30,30,,,,,,,,,,
66,69,52,50,24,24,24,,,,,,,,,,,,,,
37,37,37,37,37,34,14,12,12,12,12,12,,,,,,,,,
72,72,65,60,60,34,37,37,37,,,,,,,,,,,,
40,35,31,23,23,23,23,21,12,12,12,12,12,,,,,,,,
45,36,28,28,28,28,28,13,10,10,,,,,,,,,,,
51,51,29,29,29,29,29,29,29,,,,,,,,,,,,
42,42,42,42,36,21,21,21,21,20,4,4,,,,,,,,,
63,62,33,33,28,28,28,28,,,,,,,,,,,,,
16,16,10,10,,,,,,,,,,,,,,,,,
65,35,34,33,33,33,,,,,,,,,,,,,,,
44,44,40,40,41,21,21,21,,,,,,,,,,,,,
42,25,25,19,19,16,16,16,16,,,,,,,,,,,,
41,12,11,11,9,9,,,,,,,,,,,,,,,
77,49,49,23,1,1,,,,,,,,,,,,,,,
19,19,19,18,18,13,13,13,13,,,,,,,,,,,,
57,53,53,54,52,52,48,44,44,44,44,,,,,,,,,,
34,37,36,19,0,,,,,,,,,,,,,,,,
53,57,29,25,20,8,8,,,,,,,,,,,,,,
83,84,83,80,54,46,38,31,11,2,2,,,,,,,,,,
57,28,22,22,22,,,,,,,,,,,,,,,,
51,21,26,16,14,6,6,,,,,,,,,,,,,,
37,37,,,,,,,,,,,,,,,,,,,
64,24,26,19,16,16,16,16,16,16,,,,,,,,,,,
52,16,16,12,6,6,,,,,,,,,,,,,,,
67,67,39,31,28,23,23,14,10,10,,,,,,,,,,,
59,29,29,24,18,15,15,15,15,15,15,12,12,12,,,,,,,
53,55,49,19,19,15,2,2,,,,,,,,,,,,,
58,31,31,27,27,21,21,13,10,10,,,,,,,,,,,
45,39,40,30,20,20,20,20,20,14,16,16,16,,,,,,,,
70,71,71,41,40,40,39,39,39,,,,,,,,,,,,
11,11,7,7,,,,,,,,,,,,,,,,,
47,47,43,38,38,38,11,11,11,11,,,,,,,,,,,
68,68,38,39,14,8,8,,,,,,,,,,,,,,
40,38,38,33,18,16,16,16,,,,,,,,,,,,,
23,23,23,10,10,,,,,,,,,,,,,,,,
60,53,36,34,18,18,18,15,15,15,16,16,10,10,,,,,,,
35,35,35,28,26,22,22,22,22,22,,,,,,,,,,,
48,48,46,45,40,40,41,28,28,28,28,28,28,,,,,,,,
70,62,39,39,35,31,31,31,,,,,,,,,,,,,
50,21,24,24,14,14,14,,,,,,,,,,,,,,
36,36,36,35,37,37,20,20,20,1,1,,,,,,,,,,
40,40,39,39,39,,,,,,,,,,,,,,,,
31,31,26,25,19,6,6,,,,,,,,,,,,,,
56,56,54,54,54,,,,,,,,,,,,,,,,
61,31,27,27,28,10,10,,,,,,,,,,,,,,
44,44,47,47,47,47,45,39,35,35,35,35,35,,,,,,,,
68,38,38,16,9,9,,,,,,,,,,,,,,,
45,19,12,12,12,7,7,,,,,,,,,,,,,,
48,48,48,49,20,18,17,19,19,13,13,2,2,,,,,,,,
45,35,35,35,34,34,28,28,28,,,,,,,,,,,,
32,8,8,,,,,,,,,,,,,,,,,,
46,46,46,,,,,,,,,,,,,,,,,,
61,61,35,28,28,23,23,23,23,,,,,,,,,,,,
66,66,68,42,42,13,13,13,10,10,,,,,,,,,,,
69,65,62,62,60,53,29,25,19,19,19,,,,,,,,,,
58,52,43,14,17,10,10,,,,,,,,,,,,,,
57,53,27,24,23,23,23,17,17,17,,,,,,,,,,,
64,34,30,19,12,12,12,12,,,,,,,,,,,,,
47,47,40,35,35,38,16,16,14,13,12,11,11,11,,,,,,,
41,42,36,10,10,,,,,,,,,,,,,,,,
51,47,39,39,39,23,23,23,,,,,,,,,,,,,
68,63,63,63,36,36,36,,,,,,,,,,,,,,
47,47,49,19,14,14,14,9,9,,,,,,,,,,,,
45,45,45,47,40,37,31,29,29,29,,,,,,,,,,,
63,34,14,14,14,14,,,,,,,,,,,,,,,
33,33,31,31,31,,,,,,,,,,,,,,,,
44,44,40,24,21,16,12,12,12,,,,,,,,,,,,
49,45,45,40,16,14,14,14,14,14,14,,,,,,,,,,
55,53,32,32,23,18,18,18,,,,,,,,,,,,,
52,47,46,31,25,25,25,0,,,,,,,,,,,,,
32,27,30,30,8,8,,,,,,,,,,,,,,,
64,43,26,17,17,16,14,16,12,10,10,,,,,,,,,,
62,62,62,,,,,,,,,,,,,,,,,,
52,52,52,51,49,45,43,43,43,,,,,,,,,,,,
41,41,42,42,41,41,14,14,14,9,9,,,,,,,,,,
60,60,61,64,60,60,30,25,25,26,26,7,7,,,,,,,,
64,64,62,44,41,36,36,36,,,,,,,,,,,,,
26,26,27,21,20,20,20,,,,,,,,,,,,,,
78,48,48,46,39,39,39,34,33,30,30,30,,,,,,,,,
65,65,62,65,65,64,59,59,51,51,31,28,3,3,,,,,,,
63,60,60,60,31,29,12,12,12,12,,,,,,,,,,,
34,27,26,25,25,25,27,27,27,,,,,,,,,,,,
62,56,41,41,34,26,27,27,7,7,,,,,,,,,,,
32,2,2,,,,,,,,,,,,,,,,,,
33,31,31,31,29,29,30,30,30,,,,,,,,,,,,
52,22,24,24,24,20,20,20,20,,,,,,,,,,,,
39,37,37,37,31,23,23,23,23,13,13,13,,,,,,,,,
57,47,29,4,4,,,,,,,,,,,,,,,,
36,36,23,22,17,16,16,16,16,16,,,,,,,,,,,
47,17,12,7,7,,,,,,,,,,,,,,,,
49,49,48,48,48,,,,,,,,,,,,,,,,
49,33,33,33,8,8,,,,,,,,,,,,,,,
67,67,60,59,33,33,33,34,34,34,,,,,,,,,,,
67,60,59,56,53,34,33,33,33,,,,,,,,,,,,
43,38,38,29,23,19,19,8,8,,,,,,,,,,,,
39,37,35,19,1,1,,,,,,,,,,,,,,,
56,52,52,50,53,53,53,50,50,52,52,52,,,,,,,,,
56,55,55,44,41,37,35,35,35,,,,,,,,,,,,
45,16,16,9,9,,,,,,,,,,,,,,,,
35,9,9,,,,,,,,,,,,,,,,,,
49,49,44,42,42,32,32,32,32,17,17,17,2,2,,,,,,,
40,40,37,37,37,,,,,,,,,,,,,,,,
64,64,65,65,40,39,39,39,,,,,,,,,,,,,
20,20,20,9,9,,,,,,,,,,,,,,,,
56,56,49,49,49,49,49,47,45,44,44,44,,,,,,,,,
57,50,49,46,46,46,,,,,,,,,,,,,,,
39,33,16,16,15,13,13,13,13,9,9,,,,,,,,,,
56,56,60,60,33,33,25,21,21,21,21,,,,,,,,,,
44,14,10,10,,,,,,,,,,,,,,,,,
14,14,9,9,,,,,,,,,,,,,,,,,
43,37,37,27,18,18,16,16,9,9,,,,,,,,,,,
15,15,9,9,,,,,,,,,,,,,,,,,
68,62,33,27,26,26,20,18,18,15,15,15,,,,,,,,,
37,29,19,19,15,10,10,,,,,,,,,,,,,,
58,53,34,25,18,18,18,17,13,13,13,,,,,,,,,,
61,60,60,60,37,32,32,32,,,,,,,,,,,,,
68,68,68,68,48,43,39,39,39,,,,,,,,,,,,
44,9,9,,,,,,,,,,,,,,,,,,
35,32,34,31,10,10,,,,,,,,,,,,,,,
42,35,35,34,34,34,34,34,,,,,,,,,,,,,
66,36,36,36,36,30,4,4,,,,,,,,,,,,,
29,29,24,22,4,4,,,,,,,,,,,,,,,
47,48,49,22,22,22,22,,,,,,,,,,,,,,
20,15,10,10,,,,,,,,,,,,,,,,,
51,51,52,47,38,38,38,,,,,,,,,,,,,,
39,39,29,29,29,29,,,,,,,,,,,,,,,
31,34,34,34,34,30,27,27,19,14,14,14,14,,,,,,,,
23,15,15,5,5,,,,,,,,,,,,,,,,
39,29,21,19,9,9,,,,,,,,,,,,,,,
50,44,39,30,25,25,12,12,12,,,,,,,,,,,,
61,62,54,28,22,22,12,12,12,12,,,,,,,,,,,
55,55,51,51,51,26,22,21,16,16,16,,,,,,,,,,
40,39,29,16,16,16,16,16,16,16,16,,,,,,,,,,
52,52,49,47,40,40,40,17,15,20,20,14,7,7,,,,,,,
50,50,22,26,26,26,22,12,12,12,,,,,,,,,,,
54,25,25,26,9,9,,,,,,,,,,,,,,,
72,42,45,20,15,11,8,8,,,,,,,,,,,,,
86,86,56,56,54,51,52,52,45,45,45,,,,,,,,,,
58,52,51,47,47,47,,,,,,,,,,,,,,,
47,47,45,40,40,38,38,38,,,,,,,,,,,,,
26,23,20,13,13,8,8,,,,,,,,,,,,,,
62,53,53,49,49,49,28,28,,,,,,,,,,,,,
49,49,42,41,22,22,22,,,,,,,,,,,,,,
41,41,40,38,38,36,36,36,,,,,,,,,,,,,
74,74,45,16,1,1,,,,,,,,,,,,,,,
45,17,17,17,17,17,14,14,14,,,,,,,,,,,,
47,47,41,41,41,40,35,33,33,30,18,18,18,,,,,,,,
41,34,17,12,12,6,6,,,,,,,,,,,,,,
43,39,36,23,23,23,23,19,19,3,3,,,,,,,,,,
35,35,35,35,,,,,,,,,,,,,,,,,
31,31,31,31,29,32,32,32,32,32,16,9,9,,,,,,,,
57,57,59,52,52,52,,,,,,,,,,,,,,,
42,42,34,33,32,15,15,11,6,6,,,,,,,,,,,
63,66,62,62,63,59,60,36,36,36,36,,,,,,,,,,
58,58,28,28,28,28,,,,,,,,,,,,,,,
55,48,41,36,36,36,36,36,36,36,36,,,,,,,,,,
53,26,20,10,10,,,,,,,,,,,,,,,,
48,47,41,41,35,35,35,,,,,,,,,,,,,,
38,11,11,11,11,,,,,,,,,,,,,,,,
36,36,11,9,9,,,,,,,,,,,,,,,,
56,52,44,44,43,43,41,41,28,28,28,,,,,,,,,,
55,54,53,48,41,41,41,41,41,41,,,,,,,,,,,
49,49,49,44,42,24,23,21,21,21,21,8,8,,,,,,,,
48,47,49,49,49,49,49,,,,,,,,,,,,,,
53,45,45,45,45,,,,,,,,,,,,,,,,
73,73,44,36,36,12,12,12,,,,,,,,,,,,,
50,50,27,27,17,17,11,10,10,,,,,,,,,,,,
61,57,57,57,,,,,,,,,,,,,,,,,
69,63,55,55,55,,,,,,,,,,,,,,,,
29,25,14,9,9,,,,,,,,,,,,,,,,
41,31,31,12,12,6,6,,,,,,,,,,,,,,
32,25,15,15,15,12,9,9,,,,,,,,,,,,,
58,31,31,26,20,20,20,,,,,,,,,,,,,,
15,18,11,11,11,12,12,12,12,,,,,,,,,,,,
53,48,48,19,17,17,13,13,8,8,,,,,,,,,,,
61,33,30,26,26,21,23,23,6,6,,,,,,,,,,,
66,66,58,59,56,36,36,28,28,28,,,,,,,,,,,
67,38,33,33,27,27,27,27,27,,,,,,,,,,,,
60,60,33,33,33,9,9,,,,,,,,,,,,,,
57,57,60,58,59,35,21,18,17,17,17,4,4,,,,,,,,
42,31,33,33,33,30,25,24,24,23,24,24,,,,,,,,,
32,32,2,2,,,,,,,,,,,,,,,,,
78,79,52,48,43,43,26,26,26,22,22,22,,,,,,,,,
66,66,66,64,41,36,36,36,,,,,,,,,,,,,
51,51,21,3,3,,,,,,,,,,,,,,,,
63,33,21,25,23,3,3,,,,,,,,,,,,,,
13,11,11,1,1,,,,,,,,,,,,,,,,
46,46,47,18,13,10,10,,,,,,,,,,,,,,
52,52,52,52,24,24,24,24,,,,,,,,,,,,,
35,35,35,29,25,25,23,24,9,9,,,,,,,,,,,
79,72,64,60,54,53,51,47,25,25,23,9,9,,,,,,,,
34,36,30,29,25,25,25,9,9,,,,,,,,,,,,
54,54,54,54,53,53,53,,,,,,,,,,,,,,
54,54,21,11,8,8,,,,,,,,,,,,,,,
56,56,40,40,43,17,14,14,14,14,,,,,,,,,,,
68,66,66,64,35,13,13,13,9,9,,,,,,,,,,,
64,64,64,55,28,25,25,25,21,21,21,21,21,,,,,,,,
75,78,78,70,70,72,51,51,43,40,40,40,,,,,,,,,
44,43,43,15,15,15,15,,,,,,,,,,,,,,
45,45,16,21,21,21,21,21,,,,,,,,,,,,,
78,78,78,50,21,21,19,18,18,18,,,,,,,,,,,
56,51,51,36,36,26,26,24,18,18,18,17,14,14,14,,,,,,
67,37,37,35,35,35,35,,,,,,,,,,,,,,
25,29,29,23,23,23,,,,,,,,,,,,,,,
33,33,33,33,33,18,17,11,11,11,11,,,,,,,,,,
29,13,16,16,21,21,21,,,,,,,,,,,,,,
41,41,41,,,,,,,,,,,,,,,,,,
38,32,26,26,23,23,20,20,21,11,11,11,11,11,,,,,,,
40,40,39,38,34,34,28,22,22,22,,,,,,,,,,,
46,48,52,51,49,22,22,22,,,,,,,,,,,,,
45,42,34,34,35,34,19,19,15,15,5,5,,,,,,,,,
41,39,39,19,18,11,11,11,,,,,,,,,,,,,
36,32,32,30,30,29,26,14,14,14,14,,,,,,,,,,
73,57,57,57,,,,,,,,,,,,,,,,,
58,44,43,43,36,28,28,28,28,,,,,,,,,,,,
58,58,58,58,56,56,56,,,,,,,,,,,,,,
66,66,66,36,36,32,33,31,31,18,18,18,,,,,,,,,
64,60,40,37,37,37,,,,,,,,,,,,,,,
54,54,26,26,24,24,24,24,,,,,,,,,,,,,
23,22,2,2,,,,,,,,,,,,,,,,,
65,65,65,65,64,59,38,36,32,33,33,25,11,11,11,,,,,,
71,69,69,69,69,48,27,26,22,22,22,,,,,,,,,,
52,35,35,35,,,,,,,,,,,,,,,,,
51,41,15,1,1,,,,,,,,,,,,,,,,
50,48,22,22,3,3,,,,,,,,,,,,,,,
51,33,33,30,26,18,18,18,18,18,0,,,,,,,,,,
61,62,53,52,52,26,24,24,17,17,17,,,,,,,,,,
57,51,42,42,41,41,24,15,12,12,12,,,,,,,,,,
37,39,39,25,24,19,17,3,3,,,,,,,,,,,,
64,64,56,51,42,40,38,39,33,27,11,11,7,7,,,,,,,
82,78,48,48,48,25,4,4,,,,,,,,,,,,,
71,71,41,35,35,36,14,1,1,,,,,,,,,,,,
47,48,41,41,40,44,16,16,16,10,10,,,,,,,,,,
59,29,29,25,25,20,20,20,20,20,,,,,,,,,,,
45,45,19,15,15,10,10,,,,,,,,,,,,,,
39,16,16,16,18,18,20,20,20,,,,,,,,,,,,
18,17,12,12,12,12,3,3,,,,,,,,,,,,,
48,24,14,10,10,,,,,,,,,,,,,,,,
58,58,55,30,25,8,8,,,,,,,,,,,,,,
46,34,31,13,13,13,13,7,7,,,,,,,,,,,,
39,39,37,22,22,19,19,19,,,,,,,,,,,,,
40,19,15,5,5,,,,,,,,,,,,,,,,
47,47,44,29,20,20,20,5,5,,,,,,,,,,,,
40,44,39,39,15,15,15,10,10,,,,,,,,,,,,
35,27,27,29,29,23,23,23,23,,,,,,,,,,,,
37,37,37,,,,,,,,,,,,,,,,,,
63,34,17,17,5,5,,,,,,,,,,,,,,,
58,61,57,28,28,31,23,23,19,16,16,16,,,,,,,,,
56,56,31,26,5,5,,,,,,,,,,,,,,,
69,53,50,45,20,10,10,,,,,,,,,,,,,,
72,66,63,55,50,27,27,14,1,1,,,,,,,,,,,
56,56,54,28,25,24,26,26,10,10,,,,,,,,,,,
27,27,27,27,27,26,26,26,26,,,,,,,,,,,,
42,42,41,14,8,8,,,,,,,,,,,,,,,
53,54,25,25,25,,,,,,,,,,,,,,,,
61,61,61,60,60,60,60,41,32,20,20,20,,,,,,,,,
69,39,39,34,27,28,28,26,8,8,,,,,,,,,,,
40,12,8,8,,,,,,,,,,,,,,,,,
52,52,52,52,52,49,46,45,23,19,19,19,,,,,,,,,
51,41,39,39,17,9,9,,,,,,,,,,,,,,
34,30,32,28,28,28,28,30,18,16,17,17,17,,,,,,,,
46,40,34,27,26,28,28,9,9,,,,,,,,,,,,
26,26,26,26,26,,,,,,,,,,,,,,,,
67,61,61,56,26,14,17,0,,,,,,,,,,,,,
40,40,37,37,37,37,37,16,11,9,9,,,,,,,,,,
32,26,16,8,8,,,,,,,,,,,,,,,,
31,31,32,31,3,3,,,,,,,,,,,,,,,
47,47,47,48,18,22,18,18,18,1,1,,,,,,,,,,
46,46,46,19,19,18,18,18,,,,,,,,,,,,,
45,37,37,37,28,28,9,9,,,,,,,,,,,,,
45,45,45,15,18,18,18,18,,,,,,,,,,,,,
63,63,63,62,32,32,32,32,,,,,,,,,,,,,
46,45,45,43,41,18,19,2,2,,,,,,,,,,,,
47,39,21,21,2,2,,,,,,,,,,,,,,,
56,30,27,11,11,10,10,,,,,,,,,,,,,,
36,32,33,32,29,29,7,7,,,,,,,,,,,,,
46,17,13,13,13,,,,,,,,,,,,,,,,
52,49,48,41,41,42,42,42,42,,,,,,,,,,,,
59,59,30,30,30,27,18,1,1,,,,,,,,,,,,
63,33,33,35,25,11,11,11,11,10,10,,,,,,,,,,
72,72,65,63,55,31,31,31,,,,,,,,,,,,,
28,32,32,32,32,24,24,24,,,,,,,,,,,,,
18,14,14,14,14,14,8,8,,,,,,,,,,,,,
54,54,54,54,45,29,29,10,10,,,,,,,,,,,,
51,51,45,45,33,12,12,13,9,9,,,,,,,,,,,
34,29,25,17,17,17,17,10,10,,,,,,,,,,,,
50,50,50,23,23,23,18,15,15,15,15,15,,,,,,,,,
70,41,33,23,23,19,21,19,19,19,,,,,,,,,,,
33,36,26,26,26,26,26,26,26,,,,,,,,,,,,
62,65,35,35,35,,,,,,,,,,,,,,,,
42,43,41,41,,,,,,,,,,,,,,,,,
33,33,37,30,30,30,,,,,,,,,,,,,,,
55,50,22,22,22,22,22,11,11,11,,,,,,,,,,,
45,35,31,18,18,18,,,,,,,,,,,,,,,
54,55,27,11,11,11,,,,,,,,,,,,,,,
34,28,10,10,,,,,,,,,,,,,,,,,
33,30,28,12,12,10,10,,,,,,,,,,,,,,
76,46,21,22,22,16,13,13,13,13,10,10,,,,,,,,,
33,20,13,9,9,,,,,,,,,,,,,,,,
65,65,66,65,36,33,32,15,15,2,2,,,,,,,,,,
39,32,32,16,15,15,15,15,15,15,12,11,11,11,,,,,,,
69,69,69,39,39,39,31,10,10,,,,,,,,,,,,
21,1,1,,,,,,,,,,,,,,,,,,
34,34,34,30,30,30,,,,,,,,,,,,,,,
66,58,57,57,57,32,32,13,13,13,,,,,,,,,,,
64,24,20,20,20,20,20,13,13,8,8,,,,,,,,,,
65,65,64,64,36,36,34,34,34,28,25,8,8,,,,,,,,
38,8,8,,,,,,,,,,,,,,,,,,
41,41,42,29,29,29,25,21,5,5,,,,,,,,,,,
54,54,26,17,16,9,9,,,,,,,,,,,,,,
38,38,36,38,24,16,13,6,6,,,,,,,,,,,,
44,44,41,41,41,,,,,,,,,,,,,,,,
62,62,61,59,59,59,56,56,56,,,,,,,,,,,,
38,38,38,34,34,34,,,,,,,,,,,,,,,
12,12,12,12,7,7,,,,,,,,,,,,,,,
75,45,45,37,11,11,11,9,9,,,,,,,,,,,,
65,39,37,32,28,28,28,,,,,,,,,,,,,,
61,62,38,38,38,38,38,,,,,,,,,,,,,,
55,55,29,27,26,26,26,26,,,,,,,,,,,,,
66,68,67,66,64,64,64,64,,,,,,,,,,,,,
65,65,65,35,33,33,33,35,33,33,33,,,,,,,,,,
45,45,45,45,34,34,34,34,34,15,15,15,,,,,,,,,
35,35,8,8,,,,,,,,,,,,,,,,,
43,7,7,,,,,,,,,,,,,,,,,,
71,73,66,66,66,63,35,32,15,15,15,,,,,,,,,,
46,46,19,13,13,6,6,,,,,,,,,,,,,,
43,43,37,31,2,2,,,,,,,,,,,,,,,
25,26,19,10,10,,,,,,,,,,,,,,,,
54,57,57,27,28,22,15,15,9,9,,,,,,,,,,,
56,58,60,60,60,60,,,,,,,,,,,,,,,
40,16,13,13,13,13,,,,,,,,,,,,,,,
77,70,70,69,69,69,,,,,,,,,,,,,,,
69,45,44,38,28,25,25,25,,,,,,,,,,,,,
63,64,66,63,58,34,24,22,23,23,23,,,,,,,,,,
62,62,62,32,32,34,36,36,36,29,29,29,,,,,,,,,
45,43,41,36,36,36,,,,,,,,,,,,,,,
43,43,43,34,32,6,6,,,,,,,,,,,,,,
58,28,28,28,28,28,,,,,,,,,,,,,,,
45,45,49,49,49,42,42,36,11,11,11,,,,,,,,,,
58,61,58,58,58,,,,,,,,,,,,,,,,
70,70,40,13,13,15,15,14,8,8,,,,,,,,,,,
59,53,30,23,23,13,12,12,12,,,,,,,,,,,,
50,50,48,47,47,24,21,15,13,13,13,,,,,,,,,,
49,49,49,49,49,49,49,,,,,,,,,,,,,,
70,40,40,31,27,27,24,17,17,11,11,7,7,,,,,,,,
36,36,34,33,33,33,,,,,,,,,,,,,,,
50,50,50,50,31,29,20,13,13,11,11,11,11,11,,,,,,,
53,53,49,49,49,,,,,,,,,,,,,,,,
66,61,61,61,61,61,34,34,34,34,34,34,,,,,,,,,
61,61,55,56,49,49,48,25,25,25,,,,,,,,,,,
