Game,Rounds,P0 Score,P1 Score,Winner
0,12,100,92,0
1,8,73,146,1
2,10,149,72,0
3,7,57,103,1
4,8,117,40,0
5,8,109,50,0
6,9,31,130,1
7,3,0,108,1
8,7,105,35,0
9,6,20,123,1
10,8,49,100,1
11,7,20,152,1
12,9,107,59,0
13,6,120,66,0
14,8,83,146,1
15,9,100,88,0
16,8,105,76,0
17,8,33,105,1
18,10,59,125,1
19,7,141,80,0
