Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,13,1,7,0,13,22,9
0,1,0,34,1,8,0,21,22,1
0,2,0,39,1,7,0,5,13,8
0,3,0,71,1,8,0,32,41,9
0,4,17,71,0,5,17,0,1,18
0,5,52,71,0,8,35,0,2,37
0,6,82,71,0,7,30,0,2,32
0,7,100,71,0,7,18,0,10,28
1,0,0,8,1,9,0,8,17,9
1,1,3,8,0,7,3,0,10,13
1,2,22,8,0,7,19,0,5,24
1,3,22,36,1,4,0,28,36,8
1,4,50,36,0,5,28,0,2,30
1,5,50,67,1,10,0,31,38,7
1,6,79,67,0,3,29,0,3,32
1,7,79,102,1,7,0,35,36,1
2,0,35,0,0,2,35,0,7,42
2,1,47,0,0,6,12,0,8,20
2,2,75,0,0,4,28,0,7,35
2,3,75,45,1,6,0,45,51,6
2,4,75,87,1,6,0,42,50,8
2,5,103,87,0,7,28,0,1,29
3,0,22,0,0,8,22,0,9,31
3,1,22,41,1,3,0,41,51,10
3,2,22,95,1,3,0,54,63,9
3,3,24,95,0,6,2,0,10,12
3,4,48,95,0,5,24,0,4,28
3,5,52,95,0,9,4,0,9,13
3,6,52,134,1,4,0,39,49,10
4,0,35,0,0,7,35,0,7,42
4,1,35,47,1,5,0,47,56,9
4,2,35,53,1,8,0,6,16,10
4,3,55,53,0,6,20,0,4,24
4,4,69,53,0,7,14,0,9,23
4,5,101,53,0,9,32,0,6,38
5,0,8,0,0,11,8,0,4,12
5,1,39,0,0,6,31,0,10,41
5,2,39,8,1,12,0,8,16,8
5,3,56,8,0,3,17,0,9,26
5,4,75,8,0,8,19,0,10,29
5,5,75,50,1,7,0,42,52,10
5,6,103,50,0,4,28,0,10,38
6,0,0,14,1,10,0,14,18,4
6,1,35,14,0,5,35,0,5,40
6,2,39,14,0,8,4,0,8,12
6,3,62,14,0,5,23,0,9,32
6,4,67,14,0,6,5,0,8,13
6,5,67,51,1,7,0,37,45,8
6,6,67,76,1,8,0,25,32,7
6,7,67,79,1,8,0,3,13,10
6,8,76,79,0,8,9,0,7,16
6,9,116,79,0,5,40,0,7,47
7,0,58,0,0,3,58,0,4,62
7,1,58,37,1,5,0,37,47,10
7,2,58,72,1,4,0,35,43,8
7,3,73,72,0,4,15,0,3,18
7,4,82,72,0,4,9,0,8,17
7,5,82,87,1,6,0,15,16,1
7,6,82,99,1,7,0,12,13,1
7,7,82,122,1,9,0,23,30,7
8,0,16,0,0,10,16,0,5,21
8,1,21,0,0,6,5,0,7,12
8,2,55,0,0,5,34,0,2,36
8,3,82,0,0,3,27,0,8,35
8,4,82,16,1,7,0,16,17,1
8,5,87,16,0,7,5,0,7,12
8,6,111,16,0,5,24,0,1,25
9,0,15,0,0,8,15,0,7,22
9,1,15,16,1,9,0,16,17,1
9,2,15,23,1,7,0,7,16,9
9,3,41,23,0,8,26,0,2,28
9,4,41,25,1,2,0,2,12,10
9,5,41,33,1,7,0,8,17,9
9,6,49,33,0,7,8,0,7,15
9,7,49,82,1,4,0,49,57,8
9,8,74,82,0,9,25,0,2,27
9,9,74,108,1,8,0,26,30,4
10,0,9,0,0,9,9,0,2,11
10,1,11,0,0,8,2,0,9,11
10,2,29,0,0,7,18,0,10,28
10,3,72,0,0,6,43,0,0,18
10,4,72,13,1,5,0,13,23,10
10,5,81,13,0,5,9,0,3,12
10,6,81,34,1,7,0,21,29,8
10,7,81,43,1,7,0,9,19,10
10,8,127,43,0,3,46,0,7,53
11,0,10,0,0,4,10,0,3,13
11,1,10,36,1,5,0,36,41,5
11,2,31,36,0,7,21,0,6,27
