Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,42.0,1.0647785,5.94E-5
0,0,1,48.0,34.0,1.0252778,5.99E-5
0,0,2,41.0,31.0,0.9408831,6.17E-5
0,0,3,47.0,27.0,0.9340109,6.12E-5
0,0,4,47.0,20.0,0.9415307,7.3E-5
0,0,5,40.0,9.0,0.9278219,9.92E-5
0,1,0,57.0,60.0,1.0851283,5.57E-5
0,1,1,49.0,52.0,1.0277985,6.31E-5
0,1,2,50.0,51.0,0.9653833,6.18E-5
0,1,3,50.0,47.0,0.955919,6.3E-5
0,1,4,24.0,47.0,0.8890545,6.27E-5
0,1,5,24.0,47.0,0.7156192,6.12E-5
0,1,6,22.0,41.0,0.6831327,7.48E-5
0,1,7,22.0,32.0,0.601544,1.424E-4
0,1,8,11.0,32.0,0.5872477,9.92E-5
0,1,9,11.0,11.0,0.5137132,1.615E-4
0,1,10,13.0,11.0,0.5049351,1.263E-4
0,1,11,0.0,10.0,0.0,1.739E-4
0,2,0,46.0,49.0,1.0417755,5.67E-5
0,2,1,48.0,47.0,0.9602342,5.97E-5
0,2,2,41.0,40.0,0.9159021,5.85E-5
0,2,3,41.0,32.0,0.8777545,5.67E-5
0,2,4,18.0,17.0,0.7276632,8.32E-5
0,2,5,1.0,0.0,0.6904711,0.0
0,3,0,61.0,63.0,1.0988754,4.7E-5
0,3,1,59.0,63.0,1.0813201,5.28E-5
0,3,2,64.0,55.0,1.0423894,5.46E-5
0,3,3,66.0,50.0,1.0205198,5.25E-5
0,3,4,67.0,41.0,1.0047961,5.27E-5
0,3,5,47.0,41.0,0.9067255,5.32E-5
0,3,6,19.0,40.0,0.7624544,5.62E-5
0,3,7,15.0,36.0,0.6823227,5.52E-5
0,3,8,17.0,36.0,0.6319668,5.64E-5
0,3,9,9.0,30.0,0.6066473,5.45E-5
0,4,0,39.0,42.0,0.9981191,5.2E-5
0,4,1,39.0,42.0,0.9682418,4.94E-5
0,4,2,12.0,18.0,0.8056994,6.03E-5
0,4,3,12.0,17.0,0.7119102,5.79E-5
0,4,4,8.0,0.0,0.611446,0.0
0,5,0,32.0,52.0,1.1282154,6.09E-5
0,5,1,32.0,48.0,1.0888421,6.51E-5
0,5,2,30.0,45.0,1.0648045,6.42E-5
0,5,3,30.0,45.0,1.0141348,6.37E-5
0,5,4,28.0,39.0,1.0035216,6.39E-5
0,5,5,28.0,39.0,1.0474568,6.58E-5
0,5,6,2.0,18.0,0.7431921,8.23E-5
0,6,0,50.0,80.0,1.0598729,5.06E-5
0,6,1,56.0,74.0,1.0471121,4.71E-5
0,6,2,57.0,67.0,1.0659031,4.71E-5
0,6,3,60.0,64.0,1.0389938,4.65E-5
0,6,4,48.0,36.0,1.0692631,6.77E-5
0,6,5,48.0,36.0,0.9859246,7.86E-5
0,6,6,40.0,33.0,0.8802441,7.73E-5
0,6,7,20.0,30.0,0.8115088,6.36E-5
0,6,8,18.0,30.0,0.7777065,6.09E-5
0,6,9,9.0,0.0,0.6245563,0.0
0,7,0,61.0,68.0,1.1102064,4.78E-5
0,7,1,62.0,64.0,0.9785776,5.07E-5
0,7,2,47.0,37.0,0.9425023,6.17E-5
0,7,3,48.0,32.0,0.8981641,6.36E-5
0,7,4,18.0,28.0,0.7960955,6.52E-5
0,7,5,10.0,28.0,0.5567839,6.38E-5
1,0,0,55.0,56.0,1.0309279,5.0E-5
1,0,1,29.0,52.0,0.9570216,5.14E-5
1,0,2,25.0,49.0,0.8903392,4.95E-5
1,0,3,22.0,48.0,0.7307337,5.09E-5
1,0,4,21.0,27.0,0.7506626,6.03E-5
1,0,5,25.0,26.0,0.7535778,6.59E-5
1,0,6,15.0,12.0,0.6904784,1.004E-4
1,0,7,15.0,9.0,0.6134226,1.317E-4
1,1,0,57.0,48.0,0.970518,5.6E-5
1,1,1,57.0,38.0,0.9868808,7.35E-5
1,1,2,55.0,31.0,0.9689299,8.02E-5
1,1,3,27.0,12.0,0.9558416,1.233E-4
1,1,4,27.0,12.0,0.8964332,1.788E-4
1,1,5,0.0,5.0,0.0,1.368E-4
1,2,0,33.0,61.0,1.0428797,4.94E-5
1,2,1,33.0,56.0,0.9452778,7.08E-5
1,2,2,33.0,55.0,0.9216062,4.83E-5
1,2,3,21.0,31.0,0.9282192,5.74E-5
1,2,4,18.0,25.0,0.8250221,6.24E-5
1,2,5,13.0,25.0,0.8424081,6.44E-5
1,2,6,9.0,0.0,0.7043791,0.0
1,3,0,55.0,50.0,1.0963861,7.73E-5
1,3,1,55.0,48.0,1.0218495,8.12E-5
1,3,2,55.0,40.0,1.0064843,8.21E-5
1,3,3,25.0,33.0,0.8249136,8.12E-5
1,3,4,19.0,26.0,0.7852678,8.11E-5
1,3,5,14.0,22.0,0.8975617,8.16E-5
1,3,6,14.0,22.0,0.8095211,8.16E-5
1,3,7,17.0,21.0,0.7496987,8.32E-5
1,3,8,0.0,9.0,0.0,1.292E-4
1,4,0,59.0,61.0,1.0744099,4.85E-5
1,4,1,64.0,41.0,1.0741811,6.18E-5
1,4,2,52.0,40.0,1.0406563,6.33E-5
1,4,3,42.0,38.0,1.06683,6.27E-5
1,4,4,41.0,38.0,0.9837802,6.27E-5
1,4,5,41.0,36.0,0.9270191,6.52E-5
1,4,6,14.0,36.0,0.7302307,5.77E-5
1,4,7,14.0,35.0,0.6434829,6.02E-5
1,4,8,14.0,32.0,0.6544475,7.48E-5
1,4,9,14.0,17.0,0.5799837,9.48E-5
1,4,10,10.0,0.0,0.4998699,0.0
1,5,0,60.0,71.0,1.0970718,4.89E-5
1,5,1,57.0,70.0,1.0280417,5.53E-5
1,5,2,64.0,66.0,0.9403683,5.53E-5
1,5,3,40.0,58.0,0.9267126,5.46E-5
1,5,4,40.0,52.0,0.9353023,7.86E-5
1,5,5,24.0,30.0,0.8886304,5.91E-5
1,5,6,21.0,30.0,0.8726048,6.1E-5
1,5,7,30.0,30.0,0.7756934,6.16E-5
1,5,8,22.0,23.0,0.8028685,6.39E-5
1,5,9,16.0,23.0,0.6607114,6.45E-5
1,5,10,9.0,21.0,0.5246768,7.93E-5
1,6,0,18.0,56.0,0.9068485,5.07E-5
1,6,1,11.0,55.0,0.7856391,5.52E-5
1,6,2,12.0,32.0,0.6516017,6.1E-5
1,6,3,12.0,32.0,0.6300085,5.97E-5
1,6,4,6.0,0.0,0.5693801,0.0
1,7,0,66.0,29.0,1.0626624,5.9E-5
1,7,1,60.0,29.0,1.0812925,6.43E-5
1,7,2,0.0,10.0,0.0,8.87E-5
1,8,0,78.0,36.0,1.0832395,5.86E-5
1,8,1,69.0,36.0,0.9928526,6.03E-5
1,8,2,47.0,29.0,0.9318041,5.95E-5
1,8,3,42.0,29.0,0.9129875,5.83E-5
1,8,4,42.0,21.0,0.8858073,6.04E-5
1,8,5,15.0,17.0,0.7550326,5.97E-5
1,8,6,12.0,7.0,0.616092,8.61E-5
1,9,0,40.0,69.0,0.9848126,4.8E-5
1,9,1,40.0,66.0,0.9222898,5.48E-5
1,9,2,40.0,61.0,0.8510236,5.31E-5
1,9,3,37.0,47.0,0.9029746,6.33E-5
1,9,4,37.0,41.0,0.9562984,6.52E-5
1,9,5,11.0,34.0,0.7385201,7.75E-5
1,9,6,11.0,34.0,0.7044756,8.05E-5
1,9,7,7.0,32.0,0.5444697,8.26E-5
1,10,0,52.0,38.0,1.1713829,6.1E-5
1,10,1,56.0,35.0,1.145046,9.56E-5
1,10,2,32.0,33.0,0.9717543,6.15E-5
1,10,3,24.0,14.0,0.8982222,8.18E-5
1,10,4,2.0,0.0,0.6726152,0.0
1,11,0,63.0,26.0,1.0982061,8.31E-5
1,11,1,33.0,17.0,1.0186052,8.95E-5
1,11,2,0.0,7.0,0.0,1.195E-4
2,0,0,13.0,58.0,0.87875,4.96E-5
2,0,1,7.0,0.0,0.7478596,0.0
2,1,0,68.0,31.0,1.0247228,8.75E-5
2,1,1,38.0,23.0,0.9618382,8.91E-5
2,1,2,34.0,19.0,0.9718062,9.47E-5
2,1,3,32.0,16.0,0.8941157,9.0E-5
2,1,4,32.0,16.0,0.8741168,9.13E-5
2,1,5,30.0,14.0,0.866409,9.43E-5
2,1,6,32.0,12.0,0.8036737,9.06E-5
2,1,7,0.0,9.0,0.0,9.73E-5
2,2,0,17.0,45.0,0.78453,5.97E-5
2,2,1,17.0,42.0,0.7767215,7.85E-5
2,2,2,9.0,0.0,0.6707548,0.0
2,3,0,32.0,31.0,1.0709678,5.96E-5
2,3,1,33.0,12.0,1.0026755,8.25E-5
2,3,2,40.0,12.0,0.9774356,8.85E-5
2,3,3,0.0,9.0,0.0,1.747E-4
2,4,0,53.0,35.0,1.1023842,5.85E-5
2,4,1,35.0,34.0,1.057944,5.88E-5
2,4,2,31.0,31.0,0.9312804,5.91E-5
2,4,3,32.0,26.0,0.9685428,6.07E-5
2,4,4,35.0,7.0,0.9596936,8.22E-5
2,5,0,60.0,54.0,1.0173579,4.8E-5
2,5,1,51.0,52.0,0.9455897,5.43E-5
2,5,2,23.0,52.0,0.8025118,5.36E-5
2,5,3,14.0,50.0,0.6695847,5.48E-5
2,5,4,2.0,27.0,0.5956219,6.19E-5
3,0,0,66.0,65.0,1.0994502,4.97E-5
3,0,1,38.0,63.0,1.0046541,4.99E-5
3,0,2,12.0,60.0,0.8297596,5.13E-5
3,0,3,8.0,0.0,0.5689853,0.0
3,1,0,84.0,34.0,1.0742305,5.54E-5
3,1,1,58.0,31.0,1.0030995,6.66E-5
3,1,2,61.0,30.0,0.9864192,6.44E-5
3,1,3,56.0,26.0,0.9722043,6.48E-5
