Game,Rounds,P0 Score,P1 Score,Winner
0,6,106,72,0
1,7,122,38,0
2,7,72,101,1
3,8,114,91,0
4,10,104,90,0
5,11,126,70,0
6,13,133,74,0
7,10,56,121,1
8,5,116,30,0
9,5,0,128,1
10,7,107,24,0
11,5,139,44,0
12,5,59,103,1
13,5,67,110,1
14,5,20,100,1
15,6,0,128,1
16,5,116,24,0
17,13,140,96,0
18,9,80,106,1
19,8,104,15,0
