Game,Rounds,P0 Score,P1 Score,Winner
0,8,101,34,0
1,12,98,117,1
2,6,109,82,0
3,7,74,122,1
4,8,111,91,0
5,8,109,39,0
6,8,32,122,1
7,7,25,116,1
8,7,109,16,0
9,16,110,92,0
10,9,129,41,0
11,5,9,105,1
12,6,27,111,1
13,7,104,53,0
14,6,73,113,1
15,6,14,113,1
16,7,84,113,1
17,9,110,63,0
18,7,45,118,1
19,6,100,24,0
