Game,Rounds,P0 Score,P1 Score,Winner
0,10,77,125,1
1,7,152,31,0
2,5,109,0,0
3,6,37,118,1
4,9,126,79,0
5,7,132,82,0
6,10,105,59,0
7,4,8,113,1
8,9,60,110,1
9,8,21,142,1
10,11,102,64,0
11,4,0,106,1
12,5,127,44,0
13,6,111,61,0
14,7,100,55,0
15,11,104,96,0
16,7,22,106,1
17,10,116,95,0
18,5,106,6,0
19,4,0,125,1
20,5,18,100,1
21,8,24,116,1
22,8,101,51,0
23,12,79,103,1
24,9,110,62,0
,,,basWin,11
,,,MCTSWin,14
