Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,5,1,8,0,5,13,8
0,1,0,33,1,6,0,28,30,2
0,2,0,46,1,7,0,13,14,1
0,3,4,46,0,11,4,0,8,12
0,4,4,72,1,9,0,26,35,9
0,5,4,90,1,7,0,18,21,3
0,6,34,90,0,11,30,0,7,37
0,7,56,90,0,10,22,0,6,28
0,8,77,90,0,8,21,0,4,25
0,9,77,125,1,7,0,35,45,10
1,0,25,0,0,5,25,0,7,32
1,1,38,0,0,5,13,0,2,15
1,2,56,0,0,6,18,0,5,23
1,3,81,0,0,5,25,0,7,32
1,4,95,0,0,8,14,0,8,22
1,5,95,31,1,9,0,31,37,6
1,6,152,31,0,3,57,0,0,32
2,0,35,0,0,2,35,0,7,42
2,1,47,0,0,6,12,0,8,20
2,2,75,0,0,4,28,0,7,35
2,3,91,0,0,8,16,0,6,22
2,4,109,0,0,7,18,0,9,27
3,0,25,0,0,5,25,0,8,33
3,1,25,29,1,4,0,29,31,2
3,2,25,78,1,5,0,49,58,9
3,3,25,86,1,9,0,8,17,9
3,4,37,86,0,6,12,0,4,16
3,5,37,118,1,8,0,32,42,10
4,0,15,0,0,7,15,0,7,22
4,1,15,47,1,6,0,47,56,9
4,2,15,53,1,8,0,6,16,10
4,3,51,53,0,5,36,0,0,11
4,4,51,59,1,9,0,6,15,9
4,5,69,59,0,8,18,0,4,22
4,6,73,59,0,11,4,0,7,11
4,7,73,79,1,5,0,20,30,10
4,8,126,79,0,3,53,0,6,59
5,0,0,46,1,7,0,46,47,1
5,1,59,46,0,5,59,0,0,34
5,2,59,76,1,9,0,30,39,9
5,3,78,76,0,5,19,0,8,27
5,4,78,82,1,11,0,6,15,9
5,5,94,82,0,6,16,0,8,24
5,6,132,82,0,6,38,0,3,41
6,0,23,0,0,8,23,0,3,26
6,1,29,0,0,9,6,0,8,14
6,2,33,0,0,8,4,0,8,12
6,3,46,0,0,7,13,0,10,23
6,4,53,0,0,11,7,0,9,16
6,5,53,19,1,9,0,19,29,10
6,6,53,38,1,3,0,19,29,10
6,7,53,59,1,8,0,21,22,1
6,8,69,59,0,6,16,0,10,26
6,9,105,59,0,6,36,0,10,46
7,0,0,22,1,9,0,22,26,4
7,1,0,78,1,6,0,56,63,7
7,2,8,78,0,6,8,0,3,11
7,3,8,113,1,3,0,35,40,5
8,0,0,18,1,16,0,18,22,4
8,1,3,18,0,7,3,0,8,11
8,2,4,18,0,9,1,0,10,11
8,3,24,18,0,6,20,0,6,26
8,4,53,18,0,3,29,0,7,36
8,5,60,18,0,7,7,0,7,14
8,6,60,48,1,7,0,30,40,10
8,7,60,86,1,9,0,38,47,9
8,8,60,110,1,6,0,24,32,8
9,0,0,5,1,12,0,5,12,7
9,1,0,8,1,7,0,3,13,10
9,2,0,16,1,7,0,8,18,10
9,3,0,39,1,7,0,23,33,10
9,4,0,51,1,2,0,12,22,10
9,5,0,95,1,3,0,44,54,10
9,6,21,95,0,4,21,0,4,25
9,7,21,142,1,5,0,47,56,9
10,0,0,2,1,10,0,2,12,10
10,1,12,2,0,15,12,0,1,13
10,2,12,6,1,8,0,4,14,10
10,3,28,6,0,5,16,0,10,26
10,4,58,6,0,5,30,0,5,35
10,5,64,6,0,4,6,0,6,12
10,6,64,35,1,7,0,29,37,8
10,7,64,42,1,10,0,7,15,8
10,8,95,42,0,3,31,0,10,41
10,9,95,64,1,10,0,22,31,9
10,10,102,64,0,6,7,0,5,12
11,0,0,17,1,7,0,17,23,6
11,1,0,57,1,3,0,40,50,10
11,2,0,96,1,12,0,39,14,0
11,3,0,106,1,7,0,10,11,1
12,0,65,0,0,8,65,0,0,40
12,1,65,33,1,9,0,33,40,7
12,2,86,33,0,4,21,0,6,27
12,3,86,44,1,9,0,11,20,9
12,4,127,44,0,6,41,0,5,46
13,0,0,28,1,6,0,28,36,8
13,1,0,61,1,2,0,33,43,10
13,2,43,61,0,4,43,0,7,50
13,3,79,61,0,3,36,0,2,38
13,4,87,61,0,9,8,0,6,14
13,5,111,61,0,7,24,0,1,25
14,0,8,0,0,6,8,0,8,16
14,1,15,0,0,7,7,0,9,16
14,2,83,0,0,3,68,0,0,43
14,3,83,32,1,2,0,32,39,7
14,4,83,55,1,9,0,23,32,9
14,5,88,55,0,6,5,0,7,12
14,6,100,55,0,5,12,0,10,22
15,0,0,6,1,6,0,6,16,10
15,1,3,6,0,6,3,0,10,13
15,2,3,21,1,8,0,15,23,8
15,3,3,44,1,5,0,23,30,7
15,4,42,44,0,2,39,0,9,48
15,5,54,44,0,5,12,0,6,18
15,6,63,44,0,9,9,0,7,16
15,7,63,75,1,7,0,31,39,8
15,8,63,81,1,10,0,6,14,8
15,9,63,96,1,8,0,15,23,8
15,10,104,96,0,6,41,0,9,50
16,0,0,24,1,6,0,24,33,9
16,1,0,32,1,7,0,8,16,8
16,2,8,32,0,6,8,0,10,18
16,3,8,48,1,8,0,16,26,10
16,4,22,48,0,11,14,0,7,21
16,5,22,79,1,3,0,31,38,7
16,6,22,106,1,5,0,27,34,7
17,0,0,7,1,9,0,7,13,6
17,1,2,7,0,5,2,0,9,11
17,2,2,19,1,5,0,12,19,7
17,3,2,50,1,4,0,31,41,10
17,4,2,59,1,8,0,9,19,10
17,5,2,95,1,8,0,36,44,8
17,6,5,95,0,11,3,0,10,13
17,7,16,95,0,11,11,0,1,12
17,8,39,95,0,11,23,0,9,32
17,9,116,95,0,6,77,0,0,52
18,0,2,0,0,9,2,0,10,12
18,1,51,0,0,8,49,0,0,24
18,2,64,0,0,10,13,0,2,15
18,3,64,6,1,5,0,6,16,10
18,4,106,6,0,9,42,0,0,17
19,0,0,22,1,9,0,22,32,10
19,1,0,37,1,7,0,15,23,8
19,2,0,96,1,1,0,59,60,1
19,3,0,125,1,6,0,29,36,7
20,0,0,16,1,9,0,16,18,2
20,1,0,39,1,5,0,23,32,9
20,2,18,39,0,6,18,0,9,27
20,3,18,58,1,8,0,19,22,3
20,4,18,100,1,3,0,42,52,10
21,0,0,5,1,10,0,5,15,10
21,1,7,5,0,6,7,0,9,16
21,2,7,19,1,5,0,14,15,1
21,3,24,19,0,8,17,0,3,20
21,4,24,47,1,6,0,28,38,10
21,5,24,69,1,10,0,22,29,7
21,6,24,94,1,4,0,25,35,10
21,7,24,116,1,7,0,22,31,9
22,0,0,27,1,9,0,27,31,4
22,1,0,37,1,9,0,10,12,2
22,2,0,46,1,4,0,9,19,10
22,3,17,46,0,7,17,0,6,23
22,4,60,46,0,6,43,0,5,48
22,5,73,46,0,4,13,0,1,14
22,6,73,51,1,13,0,5,13,8
22,7,101,51,0,7,28,0,5,33
23,0,4,0,0,7,4,0,10,14
23,1,4,18,1,8,0,18,23,5
23,2,4,41,1,2,0,23,31,8
23,3,8,41,0,10,4,0,9,13
23,4,8,52,1,6,0,11,21,10
23,5,29,52,0,7,21,0,6,27
23,6,48,52,0,6,19,0,7,26
23,7,48,62,1,9,0,10,12,2
23,8,48,74,1,6,0,12,22,10
23,9,72,74,0,5,24,0,4,28
23,10,79,74,0,7,7,0,9,16
23,11,79,103,1,6,0,29,37,8
24,0,0,11,1,7,0,11,21,10
24,1,19,11,0,5,19,0,6,25
24,2,48,11,0,6,29,0,6,35
24,3,51,11,0,6,3,0,8,11
24,4,51,19,1,5,0,8,14,6
24,5,55,19,0,9,4,0,8,12
24,6,91,19,0,7,36,0,0,11
24,7,91,62,1,2,0,43,50,7
24,8,110,62,0,6,19,0,4,23
