Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
Game: 1
7,true,0,156,65,7,73,4,10
Game: 18
0,false,0,18,0,9,27,4,7
1,false,0,32,0,9,23,5,7
2,false,0,79,0,6,53,4,10
3,false,1,79,5,13,8,4,2
4,true,0,111,5,5,37,3,7
Game: 19
0,false,0,15,0,1,16,1,4
1,false,0,45,0,7,37,2,7
2,false,0,56,0,3,14,1,4
3,false,1,56,8,18,10,4,3
4,false,1,56,58,60,10,10,4
5,false,1,56,74,21,5,6,3
6,false,0,84,74,10,38,3,7
7,true,0,100,74,2,18,1,7
Game: 20
0,false,1,0,14,22,8,7,3
1,false,1,0,17,11,8,4,3
2,false,1,0,36,27,8,7,4
3,false,0,6,36,5,11,2,3
4,false,1,6,49,23,10,6,4
5,false,1,6,78,36,7,7,3
6,false,0,13,78,10,17,4,6
7,false,0,17,78,10,14,4,4
8,true,1,17,105,30,3,7,1
