Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,27,1,7,0,27,36,9
0,1,0,70,1,8,0,43,53,10
0,2,11,70,0,5,11,0,1,12
0,3,11,86,1,9,0,16,25,9
0,4,24,86,0,8,13,0,10,23
0,5,33,86,0,6,9,0,2,11
0,6,63,86,0,7,30,0,2,32
0,7,63,93,1,11,0,7,14,7
0,8,63,114,1,8,0,21,22,1
1,0,18,0,0,8,18,0,10,28
1,1,18,55,1,5,0,55,64,9
1,2,18,64,1,4,0,9,19,10
1,3,18,101,1,5,0,37,44,7
2,0,51,0,0,2,51,0,7,58
2,1,51,15,1,11,0,15,24,9
2,2,79,15,0,4,28,0,7,35
2,3,79,42,1,3,0,27,37,10
2,4,79,53,1,9,0,11,21,10
2,5,79,102,1,6,0,49,57,8
3,0,37,0,0,7,37,0,9,46
3,1,37,41,1,3,0,41,51,10
3,2,37,98,1,4,0,57,66,9
3,3,37,105,1,7,0,7,16,9
4,0,0,44,1,6,0,44,46,2
4,1,0,90,1,5,0,46,55,9
4,2,0,120,1,7,0,30,40,10
5,0,0,37,1,6,0,37,46,9
5,1,20,37,0,6,20,0,8,28
5,2,26,37,0,12,6,0,9,15
5,3,26,51,1,6,0,14,18,4
5,4,26,65,1,7,0,14,21,7
5,5,40,65,0,4,14,0,10,24
5,6,68,65,0,6,28,0,10,38
5,7,80,65,0,7,12,0,10,22
5,8,80,76,1,6,0,11,20,9
5,9,94,76,0,5,14,0,10,24
5,10,112,76,0,8,18,0,8,26
6,0,0,29,1,12,0,29,38,9
6,1,37,29,0,5,37,0,8,45
6,2,37,44,1,7,0,15,23,8
6,3,37,55,1,9,0,11,19,8
6,4,37,64,1,15,0,9,17,8
6,5,37,101,1,5,0,37,45,8
7,0,10,0,0,12,10,0,8,18
7,1,15,0,0,9,5,0,7,12
7,2,15,22,1,4,0,22,29,7
7,3,15,43,1,5,0,21,30,9
7,4,15,77,1,3,0,34,37,3
7,5,30,77,0,6,15,0,10,25
7,6,30,104,1,11,0,27,37,10
8,0,0,11,1,12,0,11,20,9
8,1,0,42,1,6,0,31,40,9
8,2,0,57,1,10,0,15,22,7
8,3,13,57,0,7,13,0,10,23
8,4,13,73,1,8,0,16,22,6
8,5,13,108,1,6,0,35,42,7
9,0,0,20,1,10,0,20,28,8
9,1,0,60,1,8,0,40,49,9
9,2,0,107,1,4,0,47,55,8
10,0,0,24,1,9,0,24,26,2
10,1,0,43,1,7,0,19,28,9
10,2,19,43,0,10,19,0,6,25
10,3,19,95,1,4,0,52,59,7
10,4,25,95,0,6,6,0,5,11
10,5,31,95,0,5,6,0,6,12
10,6,31,130,1,6,0,35,42,7
11,0,0,22,1,3,0,22,23,1
11,1,0,34,1,8,0,12,20,8
11,2,0,69,1,7,0,35,42,7
11,3,0,117,1,4,0,48,58,10
12,0,27,0,0,6,27,0,10,37
12,1,27,22,1,4,0,22,31,9
12,2,27,38,1,8,0,16,23,7
12,3,34,38,0,7,7,0,5,12
12,4,49,38,0,5,15,0,10,25
12,5,49,87,1,4,0,49,59,10
12,6,49,123,1,4,0,36,37,1
13,0,0,53,1,5,0,53,54,1
13,1,0,94,1,3,0,41,49,8
13,2,69,94,0,3,69,0,0,44
