Game,Rounds,P0 Score,P1 Score,Winner
0,9,63,114,1
1,4,18,101,1
2,6,79,102,1
3,4,37,105,1
4,3,0,120,1
5,11,112,76,0
6,6,37,101,1
7,7,30,104,1
8,6,13,108,1
9,3,0,107,1
10,7,31,130,1
11,4,0,117,1
12,7,49,123,1
13,5,106,94,0
14,7,81,117,1
15,4,3,104,1
16,6,12,102,1
17,9,44,150,1
18,10,60,115,1
19,4,55,115,1
20,7,13,152,1
21,6,85,116,1
22,7,21,137,1
23,4,0,116,1
24,8,74,106,1
