Game,Rounds,P0 Score,P1 Score,Winner
0,5,109,43,0
1,5,141,11,0
2,6,114,51,0
3,9,118,18,0
4,7,112,54,0
5,11,124,82,0
6,6,43,117,1
7,8,106,74,0
8,5,114,18,0
9,4,102,0,0
10,7,122,72,0
11,7,82,101,1
12,6,31,145,1
13,4,101,70,0
14,5,27,104,1
15,9,154,95,0
16,7,96,102,1
17,10,64,105,1
18,7,109,56,0
19,7,114,52,0
20,7,52,137,1
21,9,23,123,1
22,7,102,41,0
23,10,110,39,0
24,5,110,20,0
