Game,Rounds,P0 Score,P1 Score,Winner
0,3,0,106,1
1,6,105,38,0
2,7,109,55,0
3,5,116,73,0
4,6,125,42,0
5,4,0,126,1
6,6,110,30,0
7,11,133,67,0
8,10,100,81,0
9,6,95,126,1
10,9,121,15,0
11,7,71,143,1
12,11,89,136,1
13,7,114,58,0
14,8,145,74,0
15,8,112,39,0
16,3,114,0,0
17,11,107,70,0
18,8,135,33,0
19,7,118,55,0
