Game,Rounds,P0 Score,P1 Score,Winner
0,7,104,95,0
1,10,119,80,0
2,8,100,69,0
3,5,0,111,1
4,7,113,99,0
5,7,104,54,0
6,7,30,107,1
7,4,10,104,1
8,9,79,124,1
9,8,76,120,1
10,9,113,79,0
11,5,23,111,1
12,11,91,133,1
13,2,0,111,1
14,7,35,108,1
15,4,0,110,1
16,6,56,102,1
17,6,46,112,1
18,7,53,103,1
19,9,97,130,1
