Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,37,1,3,0,37,46,9
0,1,0,55,1,9,0,18,20,2
0,2,5,55,0,7,5,0,8,13
0,3,25,55,0,5,20,0,5,25
0,4,42,55,0,8,17,0,1,18
0,5,68,55,0,3,26,0,10,36
0,6,68,77,1,10,0,22,23,1
0,7,68,93,1,7,0,16,25,9
0,8,68,107,1,4,0,14,20,6
1,0,33,0,0,7,33,0,6,39
1,1,33,26,1,5,0,26,31,5
1,2,33,32,1,8,0,6,14,8
1,3,33,44,1,6,0,12,21,9
1,4,41,44,0,13,8,0,3,11
1,5,41,54,1,6,0,10,11,1
1,6,124,54,0,1,83,0,0,58
2,0,41,0,0,2,41,0,9,50
2,1,41,51,1,2,0,51,55,4
2,2,77,51,0,3,36,0,9,45
2,3,77,72,1,9,0,21,29,8
2,4,101,72,0,6,24,0,10,34
3,0,15,0,0,12,15,0,4,19
3,1,15,36,1,8,0,36,11,0
3,2,18,36,0,8,3,0,8,11
3,3,18,55,1,9,0,19,23,4
3,4,18,59,1,6,0,4,14,10
3,5,18,65,1,12,0,6,13,7
3,6,51,65,0,6,33,0,10,43
3,7,51,86,1,8,0,21,31,10
3,8,94,86,0,3,43,0,10,53
3,9,119,86,0,7,25,0,8,33
4,0,16,0,0,5,16,0,10,26
4,1,16,42,1,4,0,42,52,10
4,2,45,42,0,6,29,0,9,38
4,3,53,42,0,2,8,0,9,17
4,4,67,42,0,8,14,0,1,15
4,5,120,42,0,3,53,0,4,57
5,0,0,16,1,10,0,16,26,10
5,1,0,46,1,8,0,30,40,10
5,2,8,46,0,7,8,0,7,15
5,3,8,66,1,5,0,20,24,4
5,4,11,66,0,9,3,0,9,12
5,5,45,66,0,2,34,0,9,43
5,6,60,66,0,6,15,0,5,20
5,7,85,66,0,3,25,0,7,32
5,8,93,66,0,5,8,0,10,18
5,9,93,71,1,8,0,5,12,7
5,10,127,71,0,5,34,0,7,41
6,0,17,0,0,4,17,0,10,27
6,1,20,0,0,6,3,0,9,12
6,2,28,0,0,8,8,0,4,12
6,3,74,0,0,7,46,0,3,49
6,4,74,51,1,3,0,51,57,6
6,5,74,69,1,9,0,18,27,9
6,6,95,69,0,5,21,0,7,28
6,7,95,95,1,4,0,26,30,4
6,8,95,102,1,4,0,7,15,8
7,0,8,0,0,8,8,0,3,11
7,1,8,4,1,8,0,4,14,10
7,2,39,4,0,12,31,0,7,38
7,3,39,32,1,2,0,28,37,9
7,4,54,32,0,3,15,0,8,23
7,5,54,45,1,7,0,13,23,10
7,6,84,45,0,7,30,0,1,31
7,7,99,45,0,6,15,0,10,25
