Game,Rounds,P0 Score,P1 Score,Winner
0,9,68,107,1
1,7,124,54,0
2,5,101,72,0
3,10,119,86,0
4,6,120,42,0
5,11,127,71,0
6,9,95,102,1
7,9,107,45,0
8,5,112,24,0
9,4,103,28,0
10,14,135,92,0
11,10,76,109,1
12,10,83,118,1
13,4,0,103,1
14,5,0,118,1
15,8,102,84,0
16,3,101,4,0
17,12,95,123,1
18,8,133,60,0
19,11,156,61,0
20,7,76,124,1
21,6,6,110,1
22,3,0,104,1
23,6,0,116,1
24,8,116,35,0
