Game,Rounds,P0 Score,P1 Score,Winner
0,5,125,63,0
1,6,52,110,1
2,6,118,47,0
3,7,101,71,0
4,9,115,71,0
5,8,103,57,0
6,13,125,84,0
7,10,89,102,1
8,5,109,27,0
9,7,76,139,1
10,9,129,85,0
11,7,85,147,1
12,11,69,100,1
13,4,103,33,0
14,5,0,104,1
15,8,51,109,1
16,5,101,9,0
17,9,102,32,0
18,8,142,43,0
19,4,106,8,0
20,7,41,145,1
21,5,47,107,1
22,9,114,95,0
23,8,105,82,0
24,6,123,59,0
