Game,Rounds,P0 Score,P1 Score,Winner
0,10,94,104,1
1,9,132,53,0
2,9,90,105,1
3,11,77,137,1
4,2,0,124,1
5,7,161,27,0
6,11,70,102,1
7,4,3,115,1
8,7,137,10,0
9,10,77,103,1
10,9,130,70,0
11,4,0,118,1
12,8,114,40,0
13,8,91,110,1
14,8,85,102,1
15,4,6,102,1
16,8,79,139,1
17,9,63,116,1
18,11,85,115,1
19,6,32,100,1
20,11,83,112,1
21,7,103,75,0
22,10,14,147,1
23,7,39,101,1
24,10,85,116,1
,,,,19
,,,MCTSWin,6
