RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
4,true,0,113,7,8,28,2,7
5,true,1,15,142,57,8,10,4
7,true,0,107,59,10,39,3,7
5,true,0,115,48,6,33,3,4
3,true,1,0,102,48,10,7,4
5,true,0,125,53,3,62,1,10
11,true,1,90,110,37,7,7,3
4,true,1,50,107,36,6,6,2
4,true,1,53,120,36,2,7,2
7,true,1,64,135,52,7,10,3
5,true,1,89,111,20,6,4,3
5,true,0,118,39,7,53,3,10
10,true,1,47,120,59,9,10,2
8,true,1,65,132,45,5,7,1
9,true,1,96,109,21,6,4,2
3,true,1,0,113,40,10,7,4
7,true,0,117,88,10,43,4,7
6,true,1,80,135,63,0,10,0
5,true,1,36,123,56,10,10,2
5,true,0,130,18,7,47,3,7
8,true,1,86,119,34,6,7,3
4,true,0,119,51,7,27,2,4
5,true,0,135,30,9,66,4,10
7,true,1,21,137,71,10,10,4
4,true,0,112,58,3,17,1,4
10,true,1,59,144,30,0,7,0
7,true,0,107,63,6,36,2,7
4,true,0,116,17,4,26,2,7
4,true,0,123,64,6,33,3,7
6,true,0,106,63,0,17,0,6
5,true,1,62,107,25,8,4,4
5,true,0,111,49,8,24,2,4
10,true,1,81,107,20,7,4,3
7,true,0,107,62,3,15,1,4
4,true,0,101,20,7,28,3,5
4,true,0,118,19,10,29,4,7
10,true,0,107,69,10,25,4,4
8,true,1,91,124,53,7,10,2
5,true,1,49,106,51,10,10,4
4,true,1,21,101,13,1,4,1
4,true,0,111,35,2,50,1,10
4,true,1,95,106,28,1,4,1
6,true,1,70,112,37,4,7,3
6,true,1,17,104,41,5,10,2
4,true,1,4,100,40,9,7,3
6,true,0,112,44,1,14,1,4
6,true,0,120,65,8,74,3,10
5,true,0,103,49,2,49,1,7
4,true,1,9,105,29,4,7,1
11,true,1,96,109,33,8,7,4
5,true,1,68,102,41,4,7,1
10,true,0,114,81,0,16,0,4
5,true,1,81,104,42,3,7,1
2,true,1,4,100,33,8,7,3
6,true,1,84,100,28,8,4,3
6,true,0,126,41,10,40,4,7
3,true,1,11,101,25,0,4,0
6,true,1,50,118,28,8,7,3
2,true,1,0,121,53,10,10,4
2,true,1,0,129,66,10,10,3
7,true,1,73,103,40,8,7,2
7,true,1,70,122,64,9,10,4
6,true,0,127,40,9,41,4,7
5,true,0,116,83,1,32,1,6
7,true,1,63,140,69,3,10,1
3,true,0,109,24,9,55,3,10
6,true,0,126,59,10,48,4,10
7,true,0,104,28,5,49,1,10
9,true,1,99,105,18,4,4,1
1,true,0,104,0,0,73,0,10
7,true,0,127,50,5,36,2,7
7,true,0,102,99,7,36,4,7
10,true,1,41,121,25,2,4,1
6,true,1,28,141,29,0,7,0
10,true,0,110,53,1,36,1,7
4,true,1,10,100,17,5,4,3
6,true,1,22,116,50,6,10,3
5,true,1,44,100,19,6,3,3
6,true,1,47,100,22,9,7,4
6,true,0,116,26,6,43,2,7
8,true,0,155,83,4,73,3,10
8,true,1,15,120,28,6,6,2
5,true,0,110,82,1,54,1,10
6,true,0,157,79,8,70,3,10
8,true,1,73,114,40,8,7,4
7,true,1,98,109,39,10,7,3
6,true,0,106,87,8,49,2,10
2,true,1,0,117,39,7,7,3
9,true,0,100,98,3,34,2,7
5,true,0,143,64,0,31,0,7
9,true,1,89,134,57,10,10,4
3,true,1,4,108,26,9,4,4
3,true,1,18,104,48,2,10,1
3,true,0,104,0,4,41,3,7
6,true,1,52,100,58,5,7,3
9,true,0,104,43,7,41,4,10
10,true,0,132,88,7,77,4,10
7,true,1,70,107,29,4,7,1
8,true,0,110,46,6,23,4,4
7,true,0,124,98,5,42,1,7
5,true,0,102,25,3,23,1,4
11,true,0,123,83,9,34,3,7
5,true,1,16,122,38,4,7,2
8,true,0,151,96,9,64,3,10
3,true,1,4,105,18,1,4,1
8,true,1,47,124,53,7,10,4
6,true,0,110,3,7,20,1,4
2,true,1,0,100,17,6,3,2
4,true,1,2,113,54,5,10,2
4,true,0,131,28,0,18,0,6
7,true,0,101,74,2,15,1,4
6,true,1,56,117,42,9,7,3
3,true,1,0,104,37,9,7,3
4,true,0,114,21,10,37,4,7
5,true,1,24,124,63,2,10,1
3,true,0,113,42,8,45,3,7
6,true,0,104,68,5,71,1,10
5,true,1,13,106,22,10,4,1
8,true,0,112,83,3,20,2,7
11,true,0,111,66,8,32,2,7
6,true,1,17,110,21,9,4,3
9,true,0,106,86,10,23,3,6
7,true,1,73,108,40,8,7,3
7,true,1,23,104,22,3,3,1
5,true,1,43,132,63,10,10,4
9,true,1,63,110,33,10,7,4
7,true,1,69,108,17,6,3,1
7,true,0,143,17,0,28,0,6
3,true,1,52,127,44,7,7,2
6,true,0,124,93,6,45,2,7
3,true,1,14,109,58,8,10,4
4,true,0,116,17,2,56,1,10
4,true,1,6,109,27,1,4,1
9,true,0,116,77,10,31,4,7
2,true,1,0,113,50,8,6,3
6,true,1,59,107,20,9,7,3
4,true,1,13,105,35,6,7,3
7,true,1,26,120,43,7,7,3
7,true,0,137,39,4,44,1,10
9,true,0,105,94,8,14,4,3
9,true,1,77,130,13,0,4,0
2,true,1,0,112,51,6,10,3
3,true,0,123,35,1,62,1,10
8,true,1,11,102,14,10,4,4
6,true,1,83,101,53,10,10,4
12,true,0,105,98,10,26,4,7
9,true,1,81,102,52,10,10,3
6,true,0,116,81,5,61,3,10
3,true,0,118,3,1,50,1,7
6,true,1,61,134,43,5,7,1
11,true,1,70,111,13,1,3,1
4,true,0,131,29,8,53,4,7
8,true,1,96,121,41,9,7,4
3,true,0,128,19,9,60,4,10
9,true,1,86,103,21,9,4,3
12,true,1,83,121,38,8,7,3
5,true,0,111,26,8,26,3,7
9,true,0,110,83,1,18,1,4
5,true,1,73,120,48,3,7,1
2,true,1,0,116,29,5,7,3
4,true,1,27,104,30,1,7,1
2,true,1,0,100,53,3,7,1
9,true,1,86,108,30,10,7,4
7,true,1,45,110,23,2,7,1
5,true,0,102,19,1,15,1,4
3,true,0,103,0,4,12,1,4
1,true,0,101,0,9,53,4,7
6,true,1,47,102,14,3,4,1
1,true,1,0,112,71,10,10,2
5,true,1,73,102,13,7,5,2
5,true,0,141,54,0,47,0,7
6,true,0,113,96,8,38,4,7
6,true,1,73,107,37,9,6,4
2,true,0,107,0,6,17,2,4
6,true,1,43,115,22,1,5,1
2,true,0,133,14,0,42,0,6
7,true,1,11,106,19,7,2,4
7,true,1,46,108,46,10,10,3
7,true,0,121,63,8,31,3,7
2,true,0,132,0,0,26,0,6
3,true,1,32,101,50,8,10,4
6,true,1,35,106,23,8,4,3
9,true,1,71,108,27,10,4,4
1,true,0,124,0,0,48,0,7
9,true,0,112,88,9,46,4,7
5,true,0,118,82,8,34,1,5
6,true,1,93,114,46,9,10,3
8,true,0,133,44,0,11,0,4
9,true,1,74,107,46,10,10,3
5,true,0,127,53,4,57,3,10
4,true,1,22,101,21,0,4,0
4,true,0,103,74,9,52,3,10
7,true,0,101,42,9,13,4,4
5,true,1,81,119,22,2,7,1
3,true,0,103,0,2,35,1,7
7,true,1,76,140,50,1,10,1
5,true,0,109,40,7,37,3,7
8,true,1,76,104,29,8,6,4
4,true,0,100,8,9,36,4,7
3,true,1,0,105,17,4,4,1
4,true,1,15,108,13,4,4,3
4,true,0,110,12,1,21,1,6
5,true,0,152,28,1,57,1,10
6,true,1,63,111,28,9,4,5
5,true,0,118,22,6,30,1,7
4,true,1,31,116,62,10,10,3
11,true,0,110,75,1,14,1,4
3,true,1,42,101,61,7,10,3
4,true,0,151,38,7,71,1,10
5,true,1,20,107,22,10,4,4
9,true,1,78,111,34,9,7,1
10,true,1,85,112,25,8,7,3
12,true,0,107,98,5,13,3,4
7,true,1,69,107,29,2,4,1
8,true,1,91,117,27,9,7,2
6,true,0,139,48,2,43,2,7
7,true,0,135,52,0,14,0,4
7,true,1,86,121,21,0,3,0
5,true,1,19,114,30,10,7,4
5,true,0,126,40,4,42,1,7
3,true,0,113,38,7,59,2,10
13,true,0,117,77,8,69,1,10
5,true,1,51,110,38,10,7,3
4,true,0,115,13,8,43,3,10
2,true,1,0,101,15,3,3,1
6,true,1,26,122,29,4,6,2
8,true,0,104,63,1,45,1,10
6,true,0,135,57,1,55,1,10
3,true,1,14,114,41,8,7,4
7,true,0,106,86,8,54,3,10
4,true,1,48,111,27,2,6,1
6,true,0,105,44,0,43,0,10
5,true,1,52,110,22,0,6,0
5,true,0,109,49,6,35,1,7
9,true,1,68,114,36,1,4,1
7,true,0,103,78,2,39,1,7
6,true,0,112,26,8,28,4,7
6,true,0,103,38,8,35,3,7
8,true,1,46,108,37,5,7,2
5,true,1,42,113,36,10,7,3
7,true,1,42,131,45,8,7,2
4,true,1,71,103,58,1,10,1
3,true,0,125,15,0,31,0,7
3,true,1,30,101,28,10,7,3
4,true,0,102,54,8,25,4,4
6,true,0,101,78,8,45,3,6
7,true,1,91,106,26,7,6,4
7,true,0,110,89,7,61,1,10
4,true,1,35,101,29,10,7,3
9,true,1,79,139,20,0,3,0
6,true,0,101,66,4,36,2,7
3,true,1,0,128,46,6,7,4
7,true,1,86,100,36,4,7,3
5,true,0,104,17,8,35,3,7
7,true,0,111,90,1,63,1,10
4,true,1,0,105,28,9,4,3
4,true,0,109,45,0,18,0,5
7,true,1,34,104,32,6,7,3
8,true,1,53,126,44,6,7,3
7,true,1,28,112,27,10,7,4
6,true,1,29,120,46,9,10,3
9,true,1,52,112,28,9,7,4
2,true,0,116,0,9,37,4,7
2,true,0,106,22,3,70,1,10
4,true,0,109,35,10,66,4,10
9,true,1,93,145,57,10,10,3
7,true,1,84,118,36,9,7,3
8,true,0,102,97,10,34,3,7
5,true,0,109,16,9,42,4,7
9,true,1,90,115,38,6,6,1
5,true,1,24,112,41,7,7,4
7,true,0,119,22,9,42,4,10
9,true,0,112,58,7,41,3,7
7,true,0,103,98,7,42,3,10
6,true,1,30,124,40,7,7,3
8,true,1,84,130,44,6,7,4
8,true,1,56,108,19,6,3,2
4,true,1,47,122,15,0,6,0
4,true,1,11,127,54,7,7,2
5,true,1,3,125,39,2,7,1
3,true,1,16,104,48,5,10,1
5,true,1,23,107,56,8,10,3
5,true,1,51,111,38,6,7,3
6,true,1,34,118,46,8,7,4
4,true,0,129,0,2,56,1,10
5,true,0,125,11,7,54,3,10
6,true,0,107,31,4,60,1,10
6,true,1,41,101,15,8,4,3
8,true,1,47,110,17,5,4,1
2,true,0,106,0,3,30,1,7
2,true,1,0,107,21,8,4,4
6,true,0,106,92,0,12,0,4
4,true,1,0,103,19,3,4,1
6,true,1,95,115,28,0,6,0
9,true,0,117,72,8,57,3,10
2,true,1,0,101,58,9,10,4
5,true,0,133,29,5,69,1,10
6,true,1,51,107,22,5,4,2
6,true,0,111,88,2,45,1,7
7,true,1,59,111,18,3,3,1
5,true,1,31,109,24,10,4,3
9,true,1,76,120,30,5,7,3
3,true,1,0,105,14,5,4,3
5,true,1,49,113,67,8,10,4
1,true,1,0,100,49,1,10,1
8,true,1,90,114,41,9,7,4
5,true,0,101,63,7,36,3,7
3,true,1,42,114,56,2,10,2
6,true,1,77,132,39,3,6,1
6,true,1,25,114,41,6,7,3
6,true,0,118,21,10,72,3,10
6,true,0,105,87,2,17,1,7
2,true,0,107,0,2,32,2,7
5,true,1,45,106,35,9,7,3
7,true,0,108,71,8,18,4,4
6,true,1,39,147,33,0,7,0
6,true,0,124,95,0,69,0,10
7,true,0,101,78,9,27,3,4
4,true,1,62,108,64,4,10,1
4,true,1,56,104,29,5,7,3
5,true,1,61,107,16,2,6,1
6,true,1,97,119,61,2,10,1
4,true,1,54,113,43,7,7,2
9,true,0,110,94,0,40,0,7
5,true,1,91,101,48,3,10,1
6,true,0,116,76,0,38,0,7
6,true,1,44,111,49,9,10,4
10,true,0,124,93,2,31,1,7
5,true,0,103,56,3,38,1,6
6,true,0,100,59,7,15,3,3
5,true,0,127,94,1,64,1,10
5,true,1,6,109,44,5,7,3
6,true,1,37,139,45,1,7,1
6,true,1,79,111,37,10,7,4
3,true,1,10,104,43,4,7,3
12,true,0,115,92,3,22,1,4
6,true,0,132,52,9,59,4,10
1,true,0,101,0,6,75,1,10
7,true,0,120,96,9,42,4,10
10,true,0,109,68,3,35,1,7
7,true,1,59,117,32,2,7,1
6,true,1,63,101,12,5,6,3
10,true,0,143,94,4,54,2,10
5,true,1,73,113,25,3,6,1
6,true,1,0,116,35,9,4,4
7,true,1,34,125,38,5,7,1
5,true,0,131,45,8,51,4,10
5,true,1,55,114,30,6,6,2
11,true,0,155,75,6,68,4,10
4,true,0,126,20,4,32,1,7
10,true,1,44,102,16,1,3,1
4,true,1,17,100,19,1,4,1
8,true,1,78,111,18,0,6,0
6,true,1,85,108,35,9,7,4
14,true,1,71,148,59,10,7,2
4,true,0,111,11,2,42,1,7
3,true,1,6,114,67,3,10,1
4,true,0,135,24,0,72,0,10
5,true,0,116,13,0,14,0,4
3,true,1,10,104,23,0,4,0
8,true,1,78,112,29,8,7,4
6,true,0,137,62,0,20,0,7
7,true,0,116,57,3,40,1,7
7,true,1,88,128,32,0,6,0
3,true,1,10,141,61,8,10,3
6,true,1,83,132,52,8,10,3
9,true,1,78,140,55,10,10,4
6,true,1,14,121,29,6,4,4
7,true,0,100,66,0,46,0,7
4,true,1,3,126,26,0,7,0
4,true,0,106,21,9,28,3,5
6,true,1,19,126,34,2,7,1
6,true,0,121,98,9,64,4,10
5,true,1,76,101,26,0,7,0
9,true,0,105,74,2,40,1,7
7,true,1,21,124,51,3,10,2
4,true,0,111,26,6,48,2,7
4,true,1,25,123,64,4,10,3
6,true,1,44,111,37,3,6,1
3,true,0,136,16,7,67,3,10
8,true,0,110,75,9,20,4,4
4,true,0,131,20,0,50,0,10
7,true,1,87,102,30,10,7,4
7,true,1,65,131,46,10,7,3
9,true,1,58,113,41,10,6,3
7,true,0,107,50,9,45,3,7
6,true,0,103,88,6,30,3,7
6,true,1,36,145,63,10,10,4
6,true,1,93,103,40,10,4,3
5,true,1,49,108,35,9,6,4
6,true,0,137,52,0,15,0,4
7,true,1,76,123,41,8,7,4
1,true,1,0,103,65,7,10,2
7,true,0,134,40,2,57,1,10
4,true,1,6,105,29,10,7,4
7,true,1,59,110,17,6,3,3
11,true,1,62,111,28,8,4,2
4,true,1,0,101,11,6,3,3
5,true,1,36,127,34,1,7,1
5,true,1,91,116,51,9,7,4
6,true,1,89,124,43,1,7,1
7,true,1,54,108,24,1,3,1
5,true,0,125,98,1,32,1,6
3,true,0,109,19,0,31,0,7
3,true,1,0,139,57,10,7,4
5,true,0,111,84,1,25,1,7
5,true,1,46,120,27,3,7,1
5,true,1,44,101,13,7,4,3
6,true,1,60,149,59,9,10,3
7,true,1,87,132,49,8,10,3
5,true,0,128,91,1,32,1,7
4,true,0,134,25,1,37,1,7
6,true,1,76,110,19,1,4,1
6,true,1,89,106,34,9,6,3
8,true,1,63,114,29,10,7,3
7,true,1,85,102,14,10,3,4
7,true,0,132,85,1,37,1,7
5,true,1,34,152,59,2,10,1
4,true,0,102,44,9,51,4,7
5,true,1,52,137,60,8,10,3
3,true,1,0,104,21,4,4,1
5,true,0,100,24,9,22,3,5
4,true,1,0,106,18,10,3,4
5,true,0,109,49,2,21,1,7
4,true,0,138,0,8,57,3,7
7,true,1,34,120,64,5,10,1
4,true,0,102,95,5,23,1,3
9,true,1,99,156,68,10,10,4
6,true,0,100,91,2,37,2,7
4,true,1,18,135,55,9,10,3
4,true,1,34,128,46,8,7,3
4,true,0,117,70,0,24,0,4
5,true,0,136,0,1,38,1,7
7,true,1,8,103,22,9,7,3
5,true,1,31,106,23,6,4,3
5,true,0,111,67,9,55,4,10
3,true,0,101,15,1,33,1,7
5,true,1,35,104,15,7,3,2
5,true,1,2,124,41,1,10,1
6,true,0,132,24,5,38,3,7
6,true,0,122,58,7,33,3,6
7,true,0,113,85,0,32,0,6
7,true,1,44,109,48,5,7,3
8,true,0,141,93,1,70,1,10
8,true,0,131,27,8,42,3,7
5,true,1,45,135,31,0,7,0
5,true,0,105,32,10,29,3,7
7,true,0,102,87,7,11,3,3
6,true,1,21,120,39,4,7,1
11,true,1,86,141,36,0,6,0
2,true,1,0,110,40,5,7,3
1,true,0,104,0,0,24,0,5
8,true,1,85,116,21,4,3,1
9,true,0,131,90,9,46,4,7
3,true,0,126,0,1,35,1,7
4,true,0,115,65,2,22,1,4
12,true,0,101,60,8,23,3,6
10,true,0,104,94,3,21,1,6
9,true,1,93,106,12,5,4,2
3,true,0,120,9,0,13,0,4
5,true,1,99,105,43,0,7,0
5,true,1,22,187,63,0,10,0
7,true,1,31,131,60,10,10,3
4,true,1,12,121,30,8,7,4
5,true,0,110,9,0,37,0,7
1,true,0,103,0,0,22,0,7
1,true,0,109,0,8,35,4,7
2,true,0,111,0,7,56,2,10
4,true,1,36,109,21,9,3,3
7,true,0,106,76,7,38,1,6
3,true,0,130,25,0,63,0,10
5,true,0,102,48,2,44,1,7
5,true,0,113,5,9,60,4,10
7,true,1,14,120,44,10,7,3
7,true,0,109,44,1,13,1,3
3,true,1,0,103,34,9,7,4
6,true,0,106,89,7,21,3,7
5,true,1,72,130,73,6,10,4
6,true,1,85,168,51,0,7,0
3,true,1,6,111,21,8,6,3
7,true,0,124,49,10,40,4,7
7,true,0,121,80,1,51,1,7
2,true,0,106,13,0,28,0,7
3,true,1,36,115,66,10,10,3
6,true,1,19,125,44,8,7,3
8,true,0,121,97,5,72,2,10
2,true,1,0,107,20,8,4,3
5,true,0,128,94,6,64,3,10
5,true,1,72,122,31,8,6,3
7,true,0,136,32,0,15,0,4
5,true,1,55,144,59,8,10,3
5,true,0,106,80,6,22,3,7
5,true,0,120,86,3,61,1,10
5,true,0,107,95,0,18,0,4
10,true,0,104,85,7,15,2,4
3,true,0,108,27,9,40,3,6
1,true,0,125,0,10,71,3,10
10,true,0,118,99,9,57,3,10
7,true,0,119,79,8,72,4,10
5,true,1,67,101,49,0,7,0
7,true,0,110,36,0,36,0,7
4,true,1,21,111,33,7,6,1
4,true,0,125,27,10,54,4,7
5,true,1,54,114,35,4,7,1
5,true,1,12,117,22,1,4,1
7,true,1,75,102,34,5,7,2
9,true,0,139,99,0,31,0,7
5,true,0,137,47,7,46,3,10
6,true,0,108,25,1,14,1,4
6,true,0,133,79,1,41,1,7
3,true,1,36,110,63,10,10,3
10,true,0,148,44,8,66,4,10
3,true,1,17,112,47,9,10,3
6,true,1,65,116,42,9,7,3
6,true,0,109,30,7,41,3,7
5,true,1,42,109,36,4,7,3
4,true,1,65,103,25,6,4,2
4,true,1,18,107,59,10,10,3
5,true,1,58,111,45,9,10,2
6,true,1,54,123,50,6,10,2
7,true,1,89,118,30,10,6,4
6,true,0,159,23,0,52,0,10
6,true,1,76,109,48,7,7,2
8,true,1,30,106,13,3,3,2
6,true,1,75,105,25,7,4,4
9,true,0,149,71,3,65,2,10
4,true,0,123,0,9,63,3,10
9,true,1,88,111,46,10,10,4
2,true,1,0,101,56,9,10,3
6,true,1,0,108,16,4,6,3
7,true,1,97,114,43,9,7,3
7,true,1,68,100,37,8,6,4
7,true,0,100,46,10,17,1,7
5,true,1,25,103,21,9,4,3
6,true,0,102,95,6,22,1,6
6,true,1,71,110,67,10,10,4
5,true,1,14,121,38,10,7,4
5,true,1,36,124,28,2,6,1
6,true,0,116,94,7,26,1,4
4,true,1,16,123,50,8,7,4
9,true,1,73,117,43,10,7,4
3,true,0,105,13,10,17,4,3
4,true,0,107,63,2,48,1,10
5,true,1,79,107,35,8,7,4
7,true,1,4,108,27,1,6,1
3,true,0,106,7,0,41,0,10
6,true,0,128,73,8,58,4,10
8,true,1,28,111,24,9,4,4
5,true,0,133,52,6,70,4,10
8,true,1,74,106,29,7,7,3
5,true,0,109,25,7,25,4,4
8,true,0,124,55,3,29,2,6
3,true,0,109,0,8,22,3,3
3,true,1,32,137,63,6,10,1
5,true,1,30,111,53,9,6,3
5,true,1,60,108,52,9,10,2
5,true,0,108,23,5,24,1,6
5,true,0,131,23,0,33,0,7
4,true,0,106,11,2,41,2,7
8,true,0,133,55,5,42,3,6
9,true,0,103,93,7,49,4,7
6,true,0,121,76,9,35,3,7
6,true,1,70,141,57,5,10,3
11,true,1,86,135,56,5,10,3
5,true,1,28,133,58,9,10,4
7,true,1,48,101,33,0,7,0
7,true,1,27,100,22,10,4,4
6,true,0,110,63,7,26,2,4
5,true,1,76,100,22,5,3,1
6,true,1,16,119,30,5,6,3
5,true,1,62,102,22,8,4,4
6,true,0,101,98,9,39,4,7
5,true,1,25,108,21,9,6,4
7,true,0,108,61,10,32,1,7
5,true,1,64,104,14,9,4,3
5,true,1,15,110,41,4,7,1
7,true,1,55,107,39,10,7,2
9,true,1,27,100,19,10,4,3
5,true,0,115,62,9,36,3,7
4,true,0,113,15,9,35,3,7
5,true,0,107,56,6,43,3,7
8,true,0,120,76,0,32,0,6
6,true,1,47,107,56,7,10,3
10,true,1,80,103,15,10,4,4
6,true,0,129,62,0,12,0,3
5,true,1,28,113,19,2,4,1
4,true,1,1,110,25,0,7,0
3,true,1,0,104,43,9,7,3
5,true,1,34,121,58,6,10,3
5,true,0,111,50,2,65,1,10
5,true,1,48,158,64,2,10,1
4,true,0,151,0,9,78,4,10
7,true,0,123,85,0,29,0,4
7,true,1,32,114,25,7,4,2
7,true,0,137,89,2,62,1,10
6,true,1,48,115,39,9,7,4
2,true,1,0,111,43,6,10,3
4,true,1,0,134,73,6,10,3
6,true,0,135,48,0,56,0,7
4,true,1,0,119,30,7,7,3
3,true,0,110,22,6,66,3,10
6,true,1,44,129,45,7,7,3
4,true,1,13,114,28,1,6,1
3,true,1,33,130,67,1,10,1
6,true,0,132,66,10,45,4,7
5,true,1,95,102,13,8,4,4
5,true,0,107,57,2,29,1,5
6,true,1,31,145,51,2,10,2
4,true,1,19,107,25,2,7,2
4,true,1,0,130,36,2,4,1
6,true,0,113,65,6,26,1,7
5,true,1,54,100,42,10,7,3
6,true,0,130,85,8,69,4,10
5,true,1,36,125,61,7,10,1
7,true,0,112,75,7,20,3,6
7,true,0,108,95,10,41,1,10
5,true,0,111,35,1,45,1,7
5,true,0,112,37,7,23,2,7
8,true,1,88,119,62,3,7,1
7,true,0,104,92,8,25,3,6
10,true,1,86,120,44,3,6,1
5,true,1,28,106,31,7,7,3
4,true,1,0,142,29,0,5,0
4,true,0,119,0,3,62,1,10
8,true,1,55,102,15,7,4,4
8,true,0,143,89,10,55,4,10
3,true,1,0,109,33,9,7,4
9,true,0,115,70,9,42,3,10
8,true,1,90,113,26,2,4,1
4,true,0,100,36,1,21,1,4
8,true,0,108,71,0,19,0,4
1,true,0,106,0,0,25,0,4
6,true,0,123,55,0,11,0,4
5,true,0,105,21,5,69,3,10
6,true,0,132,65,7,68,1,10
7,true,1,77,125,62,10,7,5
3,true,1,29,100,17,3,4,1
9,true,0,101,89,10,34,3,7
8,true,1,50,107,16,3,6,1
9,true,1,52,103,26,8,4,3
3,true,1,0,113,44,9,7,4
4,true,1,31,103,20,1,4,1
5,true,0,108,42,1,48,1,10
8,true,1,36,114,23,1,4,1
8,true,0,110,85,9,37,3,7
9,true,0,135,70,0,36,0,7
6,true,1,74,107,26,0,4,0
6,true,0,134,77,0,22,0,7
6,true,0,123,24,10,46,3,7
2,true,1,0,107,30,0,4,0
5,true,1,46,113,33,2,7,2
4,true,0,125,55,2,53,1,10
5,true,1,57,131,49,9,7,2
7,true,1,57,106,26,3,6,1
10,true,0,112,94,0,23,0,6
10,true,1,92,121,37,5,7,1
5,true,0,106,30,0,19,0,4
7,true,1,38,120,26,1,4,1
2,true,1,0,137,56,7,10,1
5,true,1,44,102,20,6,4,4
4,true,0,102,76,1,39,1,7
7,true,1,70,112,48,10,7,3
6,true,0,133,49,8,71,3,10
7,true,1,42,133,55,7,10,2
6,true,1,13,103,33,1,7,1
9,true,0,102,91,2,33,1,7
3,true,0,104,8,5,40,3,7
7,true,1,62,104,17,10,3,4
5,true,0,100,20,4,29,3,4
3,true,0,106,33,8,28,3,6
8,true,1,60,133,42,8,6,2
7,true,0,154,44,5,65,1,10
5,true,0,110,63,9,33,3,7
6,true,0,109,48,0,22,0,7
4,true,0,107,11,10,50,4,7
6,true,0,105,76,2,27,1,7
7,true,0,148,76,0,27,0,7
2,true,1,0,109,39,3,7,1
6,true,0,127,83,5,63,1,10
5,true,1,23,103,27,9,6,4
6,true,1,0,112,20,4,7,2
6,true,1,57,170,50,0,10,0
4,true,0,112,0,8,59,3,10
7,true,1,26,116,34,7,7,3
3,true,1,34,106,31,10,6,2
3,true,1,43,106,55,6,10,3
3,true,0,107,33,0,41,0,7
4,true,0,130,16,0,18,0,5
6,true,1,48,116,42,8,7,4
6,true,1,69,117,33,9,7,4
7,true,0,125,36,10,73,4,10
2,true,1,0,102,24,10,7,3
5,true,0,131,18,9,66,3,10
9,true,0,116,88,6,32,3,6
4,true,0,104,25,9,34,4,7
2,true,0,110,0,0,47,0,6
8,true,0,117,53,3,35,1,7
2,true,0,109,0,1,70,1,10
4,true,0,106,70,9,53,4,10
5,true,1,0,136,44,1,6,1
10,true,1,83,100,24,8,6,4
8,true,0,100,35,10,12,3,4
3,true,1,0,100,42,2,7,1
12,true,1,96,108,18,9,4,4
11,true,1,53,130,49,5,7,1
8,true,1,78,122,41,8,7,4
7,true,0,138,60,0,14,0,3
7,true,1,31,106,17,10,3,3
6,true,1,84,110,47,0,7,0
5,true,0,106,80,0,37,0,7
7,true,0,105,49,10,61,3,10
8,true,0,108,92,8,54,4,10
1,true,0,122,0,0,39,0,10
2,true,0,124,0,2,62,1,10
8,true,0,132,15,4,37,2,7
4,true,1,11,121,24,0,4,0
3,true,1,38,103,44,9,7,2
3,true,1,0,101,30,5,6,2
5,true,1,35,101,17,2,6,1
5,true,0,116,53,4,55,1,7
6,true,1,69,113,20,5,3,1
6,true,0,121,61,10,80,1,10
10,true,0,113,88,7,25,3,4
5,true,0,117,49,5,43,1,7
8,true,0,111,99,9,47,3,7
7,true,1,97,114,34,3,7,1
5,true,0,124,47,8,58,1,10
6,true,0,118,92,5,37,3,7
3,true,1,0,118,37,10,7,3
4,true,1,57,102,54,0,10,0
6,true,1,56,139,44,2,7,1
7,true,0,146,83,0,25,0,4
5,true,1,42,113,31,10,7,4
5,true,0,144,22,10,61,4,10
4,true,1,45,118,38,0,7,0
8,true,0,116,86,0,30,0,7
4,true,0,129,33,10,40,3,6
7,true,1,34,113,24,7,7,2
4,true,0,107,21,2,43,1,6
6,true,0,109,15,8,29,3,6
7,true,0,145,15,5,57,2,10
4,true,1,51,108,33,0,5,0
3,true,0,103,0,7,50,3,7
5,true,1,51,103,37,9,7,4
5,true,1,40,112,33,5,6,2
4,true,1,18,126,36,8,7,4
3,true,1,17,105,20,0,4,0
7,true,1,51,132,37,4,7,3
3,true,1,35,114,29,5,7,3
9,true,1,54,135,58,8,10,4
7,true,1,50,104,25,10,4,3
10,true,0,112,77,9,41,3,7
10,true,0,117,95,7,48,4,10
4,true,1,53,124,36,4,7,1
8,true,1,54,102,17,9,3,3
7,true,0,115,43,9,55,4,10
7,true,1,49,128,41,10,7,3
7,true,0,119,77,0,16,0,4
6,true,1,0,123,45,3,7,1
5,true,0,119,24,2,50,1,7
8,true,0,135,67,2,39,1,7
5,true,0,112,68,8,41,4,7
5,true,0,109,69,0,37,0,7
5,true,0,151,48,10,62,4,10
5,true,1,49,117,28,6,6,3
5,true,1,53,131,51,8,7,4
9,true,1,99,146,72,8,10,4
9,true,1,47,124,45,6,7,3
4,true,0,102,29,10,56,3,10
10,true,0,121,63,9,47,3,7
8,true,1,82,102,14,6,6,4
5,true,0,108,28,8,42,3,7
