RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
2,true,0,100,0,1,62,1,10
5,true,0,120,11,3,27,2,4
6,true,0,152,41,2,62,1,10
3,true,1,15,106,39,8,4,3
3,true,1,37,114,25,0,7,0
5,true,0,116,45,3,81,2,10
8,true,0,101,81,2,21,1,4
8,true,0,122,53,2,27,1,7
5,true,0,139,10,1,42,1,6
9,true,1,84,115,25,2,5,1
5,true,0,105,34,2,23,1,6
5,true,1,58,118,54,9,10,4
3,true,0,107,0,9,42,4,7
3,true,0,107,0,8,24,4,6
6,true,0,133,80,9,43,4,10
2,true,0,106,0,10,40,3,7
4,true,0,101,54,10,18,4,4
7,true,0,122,97,1,46,1,7
10,true,1,92,112,23,7,7,3
4,true,0,141,43,7,54,1,7
9,true,0,132,58,8,55,3,10
5,true,1,26,110,26,1,7,1
5,true,0,105,58,8,22,4,4
5,true,0,106,11,10,18,4,4
5,true,1,42,135,35,0,4,0
6,true,0,103,52,0,12,0,4
4,true,0,149,25,9,75,2,10
3,true,0,108,0,1,29,1,7
8,true,0,103,67,9,19,3,4
3,true,0,104,10,10,32,3,7
9,true,1,67,154,60,3,10,1
9,true,0,120,90,8,29,4,3
6,true,0,108,16,0,22,0,3
9,true,1,95,100,12,8,4,1
5,true,1,62,100,21,1,4,1
6,true,0,111,66,0,11,0,3
7,true,1,88,103,15,4,3,3
4,true,0,126,3,3,31,1,6
5,true,1,60,104,56,8,10,3
6,true,1,83,105,12,6,4,3
2,true,1,3,102,61,2,10,1
2,true,0,116,0,8,55,3,10
10,true,0,110,59,7,31,3,7
8,true,0,125,73,9,42,3,7
9,true,0,103,67,7,39,3,7
7,true,0,107,53,7,20,4,4
7,true,1,30,113,11,0,4,0
5,true,0,130,34,8,71,3,10
5,true,0,119,24,1,54,1,10
5,true,0,106,4,9,35,4,7
7,true,0,124,98,1,36,1,7
2,true,0,141,0,9,61,4,10
6,true,1,74,108,20,7,7,3
5,true,0,102,5,9,47,3,7
6,true,0,118,59,10,50,4,10
10,true,0,115,68,10,34,4,4
5,true,1,71,127,56,9,10,4
1,true,0,102,0,0,30,0,7
4,true,0,107,2,10,32,4,4
7,true,1,88,128,41,8,7,4
5,true,1,76,103,15,8,4,3
6,true,1,28,106,29,10,7,3
4,true,0,112,79,6,40,3,7
4,true,0,106,21,7,33,3,7
3,true,0,106,24,6,40,3,7
5,true,1,65,112,39,9,7,4
3,true,0,110,14,10,21,4,4
5,true,1,87,122,31,6,7,1
4,true,0,122,0,8,50,3,7
6,true,1,68,128,38,5,7,3
5,true,1,31,104,12,2,4,1
2,true,0,115,0,4,58,3,10
4,true,0,113,0,2,27,1,6
5,true,0,106,98,0,19,0,4
5,true,0,103,36,10,25,3,4
7,true,0,100,61,5,21,3,6
4,true,0,137,0,7,52,2,10
5,true,0,118,12,10,51,4,7
6,true,0,111,90,7,29,4,7
4,true,0,113,70,3,46,1,10
6,true,0,100,32,10,26,3,4
5,true,0,103,42,1,22,1,4
5,true,0,113,70,7,50,3,10
5,true,0,100,0,3,14,1,4
5,true,0,127,46,5,55,3,7
2,true,0,106,0,6,26,3,4
6,true,0,104,54,2,23,1,6
11,true,1,82,107,32,6,7,3
4,true,0,100,0,0,18,0,7
8,true,0,116,78,3,23,1,4
5,true,1,64,111,27,1,7,1
6,true,1,69,116,24,0,7,0
4,true,0,121,24,8,33,1,7
4,true,0,129,62,3,56,2,10
4,true,0,105,59,2,42,1,7
3,true,0,108,56,6,46,3,7
4,true,0,113,56,7,21,1,3
7,true,0,111,22,3,32,1,7
7,true,1,77,111,17,0,4,0
8,true,1,92,106,22,2,7,1
7,true,0,128,33,10,56,3,10
5,true,0,110,43,2,26,1,4
3,true,0,101,0,7,38,3,7
7,true,0,108,42,10,51,4,10
4,true,0,106,48,1,38,1,6
9,true,1,80,115,46,2,7,1
7,true,0,123,37,10,40,4,10
6,true,1,78,125,45,5,7,3
7,true,0,127,63,5,37,1,7
8,true,0,114,97,6,38,4,10
5,true,0,102,28,7,21,3,3
6,true,0,131,9,10,54,4,10
9,true,0,110,30,1,26,1,7
5,true,0,116,23,7,33,3,5
6,true,1,68,102,15,5,4,2
7,true,1,89,108,30,7,6,1
6,true,0,113,54,9,54,3,10
5,true,0,120,98,8,56,4,10
9,true,0,102,61,9,44,4,7
6,true,1,70,107,63,9,10,4
4,true,0,118,26,3,65,1,10
3,true,0,113,0,9,33,3,6
9,true,1,61,101,14,9,6,3
4,true,1,89,109,54,0,7,0
6,true,0,138,35,8,57,4,10
7,true,0,127,89,2,43,1,7
7,true,0,110,68,0,24,0,3
4,true,0,102,5,9,35,4,7
4,true,1,29,102,24,7,5,3
9,true,1,65,105,36,10,7,1
7,true,1,63,106,57,8,10,4
7,true,0,118,51,10,30,4,7
4,true,0,131,19,0,24,0,3
8,true,0,104,78,10,24,4,4
5,true,0,116,45,10,45,4,7
4,true,1,40,108,20,5,6,3
1,true,1,0,123,58,2,10,1
5,true,0,109,85,6,32,4,5
6,true,0,114,9,8,38,3,6
11,true,1,63,133,53,5,10,1
5,true,0,124,32,8,61,4,10
8,true,1,63,130,57,7,10,1
8,true,0,114,96,10,28,4,6
4,true,0,139,0,7,55,4,7
8,true,0,113,77,8,67,2,10
10,true,0,101,74,7,43,3,7
8,true,0,132,28,0,15,0,3
5,true,0,105,98,10,81,3,10
3,true,0,103,17,6,58,3,10
6,true,1,65,100,40,10,7,3
4,true,0,116,28,8,41,3,7
5,true,0,137,13,2,44,1,7
1,true,1,0,106,31,0,7,0
5,true,1,44,119,60,1,10,1
5,true,0,125,14,3,31,1,7
9,true,0,125,73,1,29,1,4
10,true,0,101,94,2,34,1,7
4,true,0,104,29,0,40,0,10
3,true,0,100,48,9,11,3,3
6,true,1,88,104,30,0,7,0
8,true,0,105,28,3,12,1,4
6,true,0,116,47,4,25,1,4
8,true,0,140,76,10,53,3,10
5,true,0,103,7,1,32,1,6
7,true,0,104,85,7,21,3,3
8,true,0,135,41,4,45,2,7
7,true,0,120,84,10,39,4,6
4,true,0,106,29,8,47,4,10
5,true,0,107,59,7,20,2,4
2,true,0,138,0,0,34,0,7
4,true,0,102,25,10,24,4,4
7,true,0,140,31,9,67,4,10
8,true,0,101,19,8,22,4,4
11,true,0,129,76,4,43,1,7
10,true,0,152,79,0,37,0,7
6,true,1,85,114,31,7,4,4
8,true,1,65,105,57,6,10,3
5,true,0,114,26,8,35,3,6
6,true,1,91,114,49,6,10,2
9,true,1,71,102,12,1,4,1
5,true,0,101,52,10,13,3,4
8,true,0,100,83,5,13,3,3
4,true,0,100,16,1,17,1,4
3,true,0,102,0,1,21,1,4
4,true,0,123,21,7,33,2,7
5,true,0,115,0,7,38,3,7
5,true,1,85,106,12,0,4,0
6,true,1,89,127,54,3,10,1
7,true,0,104,55,10,21,4,3
6,true,0,110,50,7,38,4,7
3,true,0,113,0,0,16,0,4
2,true,0,145,0,5,60,3,10
7,true,0,117,55,8,30,3,4
6,true,0,103,37,10,48,4,10
5,true,0,113,9,3,38,1,7
4,true,0,111,0,1,24,1,6
7,true,1,75,101,20,8,6,3
3,true,0,103,10,7,54,3,10
4,true,0,110,12,4,20,1,3
8,true,1,61,115,33,3,7,1
2,true,0,104,0,2,32,1,7
11,true,0,129,92,7,41,3,7
8,true,0,143,93,9,60,4,7
4,true,0,115,37,2,24,1,4
3,true,1,20,136,44,7,6,4
6,true,0,104,46,10,15,4,3
4,true,0,112,61,8,60,3,10
4,true,0,149,22,0,39,0,7
2,true,0,104,14,7,52,3,10
9,true,1,87,101,33,3,7,1
2,true,1,0,109,27,10,4,5
4,true,0,127,16,3,39,1,7
3,true,0,105,0,9,33,4,7
9,true,0,101,45,9,11,3,3
4,true,0,114,2,8,31,4,4
5,true,1,2,139,50,5,7,2
7,true,1,82,102,15,3,4,1
8,true,0,106,94,4,39,1,7
8,true,0,126,62,4,37,3,7
7,true,0,130,79,0,47,0,7
8,true,0,157,58,1,66,1,10
8,true,1,41,167,44,0,10,0
7,true,1,99,119,40,4,7,1
7,true,0,103,63,10,15,4,4
5,true,0,109,27,9,67,4,10
8,true,0,149,83,9,68,3,10
5,true,1,29,105,40,9,7,4
6,true,1,40,115,32,1,7,1
4,true,1,31,114,39,10,7,4
5,true,0,132,15,5,56,3,10
4,true,0,151,0,9,67,4,10
5,true,0,109,31,8,40,3,7
6,true,0,115,23,4,30,3,6
7,true,1,35,101,13,7,4,3
9,true,1,88,101,12,8,4,3
4,true,0,122,15,8,53,3,7
4,true,0,106,6,9,34,4,4
2,true,0,134,0,8,49,4,7
6,true,0,105,70,6,24,1,4
4,true,0,123,0,9,35,4,7
7,true,1,64,109,46,7,7,3
7,true,0,105,98,5,62,3,10
6,true,0,152,13,9,69,5,10
3,true,1,40,100,16,10,4,3
8,true,1,93,104,15,3,4,1
4,true,0,123,6,9,69,4,10
5,true,0,113,69,10,44,3,7
12,true,0,112,85,3,19,2,5
6,true,0,138,50,2,41,1,7
9,true,1,41,105,35,8,7,3
5,true,0,102,10,9,22,4,3
7,true,0,105,55,9,27,3,7
3,true,0,116,33,7,37,4,7
6,true,0,116,40,10,27,3,4
9,true,0,129,66,3,46,1,7
5,true,0,158,14,4,64,2,10
6,true,0,113,65,10,59,3,7
5,true,0,111,0,6,21,4,4
5,true,1,69,112,49,0,10,0
4,true,0,107,39,1,11,1,4
2,true,0,122,0,1,60,1,7
2,true,0,106,0,9,30,4,7
3,true,0,106,0,2,25,1,4
4,true,1,44,108,22,1,6,1
7,true,0,115,67,9,49,1,7
7,true,1,58,117,52,10,10,3
8,true,1,87,104,58,3,10,1
2,true,0,118,0,4,30,2,7
3,true,1,22,133,47,6,10,3
8,true,0,141,72,5,58,3,10
4,true,0,105,0,8,22,4,3
7,true,1,65,114,58,6,10,3
3,true,0,119,0,4,40,3,7
3,true,0,121,58,10,43,4,7
7,true,0,100,25,8,16,4,4
10,true,0,102,98,8,17,4,3
7,true,0,112,62,4,46,3,7
7,true,0,106,51,1,16,1,4
1,true,0,108,0,1,41,1,7
5,true,0,104,18,9,53,3,10
3,true,0,109,0,5,21,3,4
6,true,0,115,61,9,31,4,6
7,true,1,94,121,34,10,7,3
8,true,0,107,97,7,36,3,7
5,true,0,150,42,7,68,3,10
9,true,0,128,75,8,37,3,6
7,true,0,100,23,9,22,3,3
9,true,0,108,81,8,53,4,7
7,true,1,70,102,59,5,10,1
9,true,0,101,92,5,27,1,5
7,true,1,36,101,24,6,4,2
5,true,0,130,81,7,43,4,6
3,true,1,2,114,20,2,4,1
6,true,1,68,111,51,2,10,1
5,true,0,153,48,10,76,4,10
7,true,1,96,114,22,1,7,1
8,true,0,108,60,0,18,0,6
7,true,0,105,93,9,32,3,7
4,true,0,117,21,10,64,3,10
6,true,0,104,0,8,37,3,7
8,true,0,108,73,5,67,1,10
7,true,0,131,25,1,35,1,7
9,true,0,129,66,6,40,2,7
7,true,1,67,123,16,0,4,0
6,true,0,128,53,1,48,1,10
5,true,0,103,44,4,16,1,4
6,true,0,148,71,5,56,2,7
5,true,0,103,29,7,34,3,6
4,true,0,107,20,10,51,4,6
3,true,1,18,102,57,7,10,3
2,true,0,105,0,9,45,4,7
6,true,0,118,23,2,33,1,7
5,true,1,65,111,16,4,4,3
6,true,0,118,40,6,28,4,4
6,true,1,72,115,35,4,6,1
5,true,0,105,41,8,66,4,10
6,true,0,111,62,9,26,4,4
4,true,0,109,0,5,33,1,4
6,true,0,103,29,10,54,3,7
5,true,0,112,81,0,14,0,4
4,true,1,3,108,29,8,7,3
4,true,0,104,0,8,39,2,7
2,true,0,121,0,4,47,2,7
3,true,1,13,103,58,8,10,4
4,true,0,100,11,2,23,1,4
5,true,1,16,108,25,10,4,3
5,true,0,118,30,3,50,1,7
3,true,0,120,33,7,62,3,10
3,true,0,101,33,7,21,4,3
7,true,0,141,34,8,68,3,10
7,true,0,123,81,10,45,4,7
7,true,0,101,45,9,13,3,4
4,true,0,121,0,1,36,1,7
5,true,0,131,42,1,35,1,7
4,true,0,105,35,10,35,3,7
8,true,0,107,80,8,22,3,3
3,true,0,107,8,5,14,3,2
2,true,0,137,0,8,77,4,10
8,true,1,61,109,26,3,6,1
3,true,0,101,0,10,31,3,6
7,true,0,111,60,2,39,1,7
7,true,0,119,76,10,35,3,6
2,true,1,0,125,40,4,7,2
5,true,0,113,43,0,34,0,7
4,true,0,110,4,10,41,3,7
6,true,0,123,35,8,35,4,7
3,true,0,132,28,3,53,2,10
7,true,1,63,124,38,10,7,4
2,true,0,146,0,0,49,0,10
7,true,1,44,103,12,4,4,2
8,true,0,100,75,10,20,4,2
3,true,0,126,2,0,41,0,7
4,true,0,103,24,8,22,3,3
3,true,0,109,0,9,68,2,10
5,true,0,109,48,1,76,1,10
4,true,0,115,22,1,44,1,7
7,true,0,102,67,5,33,1,6
8,true,0,114,42,8,24,4,7
5,true,0,102,57,10,44,3,7
6,true,1,64,114,26,1,7,1
8,true,0,100,25,1,22,1,6
2,true,0,121,0,6,38,3,7
7,true,0,117,43,1,46,1,7
5,true,1,60,137,37,0,7,0
6,true,0,129,39,8,41,4,7
3,true,0,123,0,8,43,3,7
4,true,0,114,46,8,73,3,10
3,true,1,0,100,19,10,7,5
2,true,0,112,47,10,60,3,10
4,true,0,107,52,6,33,3,4
7,true,0,135,75,2,59,2,10
7,true,1,77,121,31,9,7,3
7,true,0,107,67,3,14,1,4
6,true,1,19,149,43,0,7,0
5,true,0,110,13,9,60,3,10
10,true,0,149,56,10,63,4,10
6,true,0,109,81,3,42,2,7
3,true,1,42,123,31,0,10,0
6,true,1,88,114,30,2,7,1
3,true,0,110,0,7,31,3,4
6,true,0,100,68,10,11,4,4
5,true,1,22,145,57,9,10,2
3,true,0,106,46,5,47,3,7
5,true,0,106,8,2,40,1,7
10,true,0,124,48,7,36,1,7
5,true,1,51,123,17,0,4,0
7,true,0,109,76,10,37,3,7
5,true,0,126,85,8,50,4,10
4,true,1,21,125,13,0,4,0
5,true,0,115,65,0,26,0,4
5,true,0,126,27,6,42,3,10
4,true,0,125,0,1,48,1,7
12,true,0,131,73,10,63,1,10
8,true,1,30,127,41,3,7,1
4,true,0,114,4,3,34,1,6
2,true,0,112,0,1,27,1,4
6,true,1,56,107,64,2,10,1
6,true,1,82,134,20,0,7,0
4,true,0,103,33,0,45,0,7
4,true,0,146,40,8,58,4,10
4,true,0,127,64,7,57,3,10
8,true,0,120,62,10,38,1,7
7,true,0,137,76,9,48,4,7
5,true,0,152,0,10,63,3,10
7,true,0,115,46,1,21,1,4
10,true,1,93,127,38,0,7,0
8,true,1,86,107,36,10,7,4
5,true,0,103,38,10,34,4,7
5,true,0,142,27,2,56,1,7
6,true,0,111,89,2,18,1,4
5,true,1,83,113,31,1,7,1
7,true,0,107,69,2,13,1,4
5,true,0,131,18,3,60,1,10
7,true,1,91,114,26,0,7,0
5,true,0,111,31,3,40,1,7
7,true,1,74,121,31,0,7,0
7,true,1,84,127,44,7,10,3
7,true,0,127,31,8,36,3,7
3,true,0,109,8,5,32,3,7
6,true,0,141,78,7,53,4,10
2,true,1,0,107,35,6,7,2
8,true,0,132,53,9,54,3,10
7,true,0,144,84,0,22,0,4
6,true,0,107,56,7,39,4,7
2,true,1,0,136,48,6,7,3
6,true,0,124,8,2,49,1,10
9,true,0,122,96,9,56,3,10
5,true,0,107,54,9,63,3,10
7,true,1,80,119,29,3,7,1
3,true,0,101,0,1,24,1,3
11,true,0,113,74,8,29,4,6
3,true,0,104,50,0,54,0,10
4,true,0,133,9,9,43,4,7
4,true,0,120,30,8,31,4,7
6,true,0,130,44,2,38,1,7
5,true,0,126,47,10,41,4,7
7,true,1,97,109,22,8,6,3
6,true,1,44,120,45,3,7,1
5,true,1,42,121,63,9,10,4
6,true,1,11,111,13,0,4,0
7,true,0,114,30,10,40,3,7
6,true,0,102,52,8,12,4,4
11,true,0,102,72,2,43,1,7
5,true,0,108,10,10,41,3,10
6,true,0,129,61,2,37,1,7
4,true,0,116,12,7,29,3,7
6,true,0,110,67,5,40,1,7
3,true,0,124,0,7,49,4,7
8,true,0,104,77,3,31,1,7
5,true,1,19,112,25,10,6,3
3,true,0,143,0,0,30,0,4
8,true,0,101,27,1,31,1,7
4,true,1,55,104,46,7,7,4
5,true,0,112,13,10,35,3,7
3,true,0,140,13,9,76,3,10
3,true,1,0,130,41,1,7,1
6,true,0,136,71,8,46,3,7
5,true,0,113,5,6,28,2,7
5,true,0,138,9,10,64,5,10
6,true,0,154,50,10,65,2,10
6,true,1,75,107,19,0,7,0
8,true,0,112,60,8,30,4,7
2,true,1,0,100,23,6,5,3
3,true,0,131,0,0,26,0,4
8,true,0,135,85,8,57,4,10
5,true,0,114,32,8,45,3,7
6,true,1,47,109,69,9,10,4
7,true,0,115,51,9,47,3,7
3,true,1,5,103,44,7,10,1
9,true,1,79,123,35,1,6,1
7,true,0,108,40,2,29,1,7
9,true,0,122,67,5,32,3,7
7,true,1,97,107,25,1,7,1
5,true,0,143,21,8,72,4,10
7,true,0,127,75,0,14,0,5
5,true,0,101,67,9,16,3,4
6,true,0,111,91,9,43,2,7
4,true,1,7,112,62,9,10,3
6,true,1,65,107,11,2,2,1
8,true,1,98,101,14,9,3,3
6,true,0,118,90,2,38,1,6
5,true,0,101,30,9,16,4,4
3,true,1,28,116,42,3,7,1
1,true,0,119,0,6,66,4,10
10,true,0,100,89,8,13,3,4
10,true,1,76,139,64,7,10,4
2,true,0,116,0,9,73,2,10
8,true,0,131,89,7,51,3,10
9,true,1,81,104,14,0,4,0
7,true,1,60,101,25,2,4,1
7,true,1,37,109,20,10,7,1
5,true,0,105,40,10,29,4,7
7,true,0,119,79,9,39,4,7
5,true,0,102,34,1,50,1,10
4,true,0,108,54,8,18,3,6
6,true,0,105,74,5,11,3,3
4,true,0,125,9,2,39,1,6
5,true,0,108,73,10,45,4,7
4,true,0,102,10,8,47,4,7
7,true,1,42,133,51,8,10,1
7,true,0,113,48,2,26,1,7
2,true,0,101,0,7,23,4,4
3,true,1,26,103,28,1,6,1
5,true,0,105,0,2,39,1,7
8,true,0,110,35,9,35,4,7
6,true,0,125,63,10,56,3,10
6,true,0,129,51,8,47,3,7
6,true,0,116,95,10,74,4,10
4,true,0,118,0,6,36,3,4
6,true,1,21,142,35,0,7,0
9,true,1,91,120,37,8,7,2
4,true,0,117,20,9,36,4,5
3,true,0,107,19,7,24,3,4
6,true,0,102,69,4,35,3,7
6,true,0,115,78,2,50,1,10
3,true,0,106,47,8,70,4,10
3,true,0,151,11,8,72,4,10
6,true,0,154,56,1,61,1,10
4,true,0,110,68,7,53,2,10
7,true,0,131,63,2,44,1,7
10,true,1,86,103,24,10,7,3
4,true,0,139,21,0,53,0,7
6,true,0,121,62,7,43,3,7
8,true,0,137,84,9,48,4,7
1,true,0,105,0,8,30,2,7
14,true,0,145,78,9,58,4,10
5,true,0,152,52,6,73,2,10
5,true,0,111,25,5,22,3,4
6,true,0,137,40,1,60,1,10
2,true,0,113,6,6,62,3,10
4,true,1,0,123,12,0,4,0
8,true,1,97,100,27,1,7,1
10,true,0,109,85,8,44,3,7
2,true,0,114,0,6,68,1,10
6,true,0,107,2,9,20,4,5
7,true,0,107,61,6,33,2,7
7,true,1,74,130,65,5,10,1
5,true,1,86,103,35,0,7,0
4,true,0,142,0,2,58,1,10
6,true,1,66,119,34,4,6,2
13,true,0,127,94,4,36,1,10
6,true,0,107,25,8,38,3,7
5,true,0,107,56,6,29,3,6
6,true,1,89,141,38,0,10,0
4,true,0,103,37,0,37,0,6
1,true,1,0,101,43,10,7,1
8,true,0,105,20,9,35,4,7
5,true,0,110,10,8,46,4,7
4,true,0,113,0,7,61,3,10
5,true,1,15,100,30,7,7,1
2,true,1,0,134,64,10,10,3
5,true,0,102,51,9,39,3,7
7,true,0,129,51,0,33,0,7
4,true,1,48,139,67,7,10,4
7,true,0,134,75,8,67,4,10
4,true,0,103,56,8,72,4,10
2,true,0,116,0,7,55,1,10
7,true,0,106,41,3,15,1,4
5,true,0,122,0,0,41,0,7
7,true,0,100,97,9,31,4,7
3,true,0,103,33,1,45,1,7
6,true,0,111,10,10,30,4,6
3,true,0,130,10,9,60,4,10
8,true,1,86,150,34,0,7,0
6,true,0,106,50,6,24,3,6
4,true,1,50,100,25,9,7,3
12,true,0,101,96,7,14,3,4
3,true,0,100,81,6,76,2,10
2,true,1,0,123,52,7,10,2
4,true,1,60,124,35,7,7,3
6,true,0,126,37,10,50,3,10
1,true,1,0,119,53,0,7,0
7,true,0,147,29,0,24,0,4
2,true,0,104,0,9,43,4,7
7,true,1,97,103,16,0,4,0
5,true,1,42,114,46,1,10,1
5,true,0,123,55,9,42,4,7
6,true,1,44,112,54,9,10,4
3,true,0,115,4,2,46,1,10
3,true,0,104,61,9,54,3,10
4,true,0,103,9,5,39,1,7
4,true,1,60,113,23,2,7,1
7,true,1,50,132,45,2,10,1
7,true,0,141,28,9,51,3,10
9,true,0,105,91,10,22,3,3
7,true,0,120,84,8,35,4,7
7,true,0,113,32,5,29,1,7
6,true,0,101,66,2,30,1,7
8,true,0,113,34,1,26,1,4
8,true,0,117,40,9,37,4,7
6,true,0,101,9,4,18,3,6
5,true,0,107,46,9,22,4,4
4,true,0,109,40,2,13,1,4
6,true,0,118,69,6,50,3,7
2,true,1,14,104,23,1,4,1
9,true,1,87,103,17,4,7,3
7,true,1,37,118,29,3,7,2
4,true,0,111,0,4,31,1,7
6,true,0,107,35,9,23,3,4
2,true,0,113,0,10,41,3,7
3,true,1,23,119,54,9,10,3
9,true,0,136,87,4,45,1,7
8,true,0,156,71,0,35,0,4
7,true,0,109,56,1,19,1,4
4,true,0,114,29,10,38,4,7
6,true,0,113,10,9,29,4,7
4,true,0,111,83,6,44,4,7
4,true,1,17,139,67,8,10,4
4,true,0,102,81,5,33,1,7
5,true,1,86,115,14,0,4,0
4,true,0,124,0,8,53,4,10
9,true,0,110,87,9,23,4,4
2,true,0,105,8,10,71,5,10
5,true,1,88,103,47,2,7,1
2,true,0,104,0,10,22,3,3
9,true,0,118,74,6,44,3,7
5,true,0,133,18,0,19,0,4
7,true,1,90,110,42,8,10,4
8,true,0,137,56,0,18,0,3
3,true,0,122,24,5,33,1,7
11,true,1,86,138,44,4,7,2
6,true,1,61,107,42,10,7,4
12,true,0,116,80,6,33,3,7
8,true,0,104,80,8,30,4,6
3,true,0,104,0,9,29,3,6
7,true,1,43,119,15,0,4,0
5,true,1,38,130,47,9,10,4
8,true,0,119,92,6,43,2,7
7,true,1,54,109,18,0,4,0
7,true,0,127,64,9,39,4,7
8,true,0,130,72,8,60,4,10
6,true,0,110,63,3,14,1,4
3,true,0,108,10,9,27,3,7
5,true,1,66,101,58,8,10,3
3,true,0,103,33,4,50,3,7
5,true,0,120,36,9,36,4,6
6,true,0,125,96,3,35,2,7
6,true,0,109,35,10,23,4,5
3,true,0,100,6,10,31,4,4
6,true,0,102,80,9,23,4,6
5,true,0,109,48,10,60,3,10
9,true,0,106,50,10,21,4,4
4,true,0,107,17,10,26,3,4
3,true,1,31,101,14,0,5,0
5,true,1,49,113,34,1,7,1
