Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
Game: 1
0,false,1,0,22,32,10,4,4
1,false,1,0,49,34,7,10,3
2,false,0,20,49,10,30,2,7
3,false,0,27,49,6,13,3,6
4,false,1,27,53,12,8,4,3
5,false,0,62,53,8,43,4,7
6,false,1,62,76,28,5,7,3
7,false,1,62,89,20,7,4,3
8,false,1,62,99,19,9,5,3
9,false,0,70,99,10,18,4,4
10,true,1,70,115,26,10,7,4
Game: 20
0,false,0,20,0,1,21,1,4
1,false,1,20,18,26,8,7,3
2,false,0,62,18,7,49,3,10
3,false,0,86,18,5,29,1,7
4,true,0,118,18,8,40,4,7
