Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
Game: 1
0,false,0,36,0,7,43,1,7
1,false,1,36,18,28,10,7,4
2,false,0,38,18,10,12,4,4
3,false,0,49,18,8,19,3,5
4,false,0,61,18,7,19,4,4
5,false,0,96,18,8,43,4,7
6,false,1,96,34,23,7,7,4
7,false,0,99,34,10,13,3,4
8,true,0,146,34,10,57,3,10
Game: 2
0,false,1,0,8,17,9,4,3
1,false,0,17,8,9,26,4,7
2,false,0,25,8,5,13,1,4
3,false,1,25,26,24,6,7,3
4,false,1,25,31,12,7,4,2
5,false,1,25,33,11,9,3,4
6,false,0,59,33,10,44,4,10
7,false,1,59,49,26,10,6,4
8,true,1,59,114,74,9,10,3
Game: 3
0,false,0,14,0,8,22,4,7
1,false,0,18,0,10,14,3,6
2,false,1,18,20,30,10,7,4
3,false,0,33,20,6,21,3,6
4,false,0,42,20,6,15,4,6
5,false,1,42,29,12,3,4,1
6,false,1,42,40,16,5,7,3
7,false,1,42,66,36,10,7,4
8,false,0,59,66,8,25,4,7
9,false,1,59,69,12,9,3,4
10,false,0,73,69,5,19,1,6
11,false,1,73,89,21,1,7,1
12,false,0,78,89,7,12,4,6
13,false,0,89,89,9,20,3,4
14,true,0,112,89,9,32,4,7
Game: 4
0,false,1,0,23,32,9,7,3
1,false,1,0,46,32,9,7,4
2,false,0,46,46,1,47,1,10
3,false,1,46,53,16,9,4,4
4,false,0,62,53,10,26,4,4
5,false,0,75,53,7,20,3,7
6,false,0,78,53,9,12,3,4
7,false,0,90,53,10,22,2,7
8,true,0,101,53,2,13,1,4
Game: 5
0,false,0,24,0,6,30,3,6
1,false,1,24,5,13,8,4,3
2,false,1,24,18,20,7,7,3
3,false,0,30,18,8,14,3,4
4,false,1,30,62,50,6,10,3
5,false,1,30,97,44,9,10,4
6,true,1,30,107,13,3,4,1
Game: 6
0,false,1,0,6,13,7,4,3
1,false,1,0,20,19,5,7,1
2,false,0,20,20,8,28,3,7
3,false,0,31,20,10,21,4,6
4,false,0,36,20,8,13,4,4
5,false,1,36,38,28,10,7,4
6,false,0,72,38,5,41,1,7
7,false,0,90,38,10,28,4,6
8,false,1,90,52,23,9,7,5
9,false,1,90,61,16,7,4,3
10,false,0,96,61,5,11,3,4
11,true,0,151,61,0,30,0,7
Game: 7
0,false,0,10,0,9,19,3,7
1,false,1,10,3,13,10,4,4
2,false,1,10,21,28,10,7,4
3,false,1,10,28,13,6,6,3
4,false,0,23,28,10,23,4,7
5,false,1,23,45,27,10,7,4
6,false,1,23,53,11,3,4,1
7,false,0,31,53,9,17,4,4
8,false,1,31,96,53,10,10,3
9,true,1,31,112,26,10,7,4
Game: 8
0,false,1,0,16,25,9,6,4
1,false,1,0,28,16,4,4,1
2,false,0,61,28,3,64,1,10
3,false,1,61,48,29,9,6,3
4,false,0,68,48,4,11,1,4
5,true,0,100,48,1,33,1,7
Game: 9
0,false,1,0,7,12,5,4,3
1,false,0,31,7,2,33,1,7
2,false,1,31,64,64,7,10,3
3,false,1,31,69,15,10,6,3
4,false,0,43,69,4,16,1,4
5,false,1,43,74,14,9,4,3
6,false,0,61,74,7,25,2,7
