Winner,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodP0,CardsInDeadwoodP1
Game: 1
0,false,0,8,0,8,16,3,6
1,false,1,8,5,14,9,4,2
2,false,0,15,5,10,17,3,3
3,false,0,45,5,10,40,3,7
4,false,1,45,11,14,8,4,4
5,false,0,92,11,9,56,4,10
6,false,1,92,25,23,9,4,4
7,false,1,92,51,36,10,7,3
8,true,0,105,51,2,15,1,5
Game: 2
0,false,1,0,1,11,10,4,4
1,false,1,0,13,22,10,4,3
2,false,0,30,13,6,36,2,7
3,false,1,30,36,28,5,7,3
4,false,0,44,36,7,21,3,6
5,false,1,44,42,11,5,3,1
6,false,1,44,95,54,1,10,1
7,false,0,89,95,9,54,3,10
8,true,0,105,95,8,24,3,7
Game: 3
0,false,1,0,32,39,7,10,4
1,false,1,0,39,14,7,6,4
2,false,1,0,77,39,1,10,1
3,false,1,0,97,27,7,7,4
4,false,0,6,97,9,15,3,6
5,false,0,14,97,7,15,4,4
6,false,0,19,97,8,13,3,4
7,false,0,31,97,7,19,3,6
8,true,1,31,102,13,8,4,4
Game: 4
0,false,0,3,0,8,11,4,3
1,false,0,33,0,8,38,3,7
2,false,0,81,0,7,55,3,10
3,false,1,81,37,12,0,4,0
4,true,0,104,37,10,33,4,7
Game: 5
0,false,1,0,14,15,1,4,1
1,false,1,0,23,18,9,4,4
2,false,1,0,37,22,8,7,4
3,false,1,0,61,34,10,7,4
4,false,0,18,61,4,22,1,4
5,false,0,48,61,2,32,1,7
6,false,1,48,65,14,10,4,4
7,false,1,48,80,25,10,7,3
8,true,1,48,102,26,4,6,2
Game: 6
0,false,0,26,0,6,32,1,7
1,false,0,42,0,8,24,3,7
2,false,1,42,9,19,10,4,4
3,false,1,42,31,30,8,7,3
4,false,0,51,31,4,13,3,4
5,true,0,111,31,5,65,1,10
Game: 7
0,false,1,0,6,16,10,4,3
1,false,1,0,19,22,9,7,4
2,false,1,0,44,30,5,7,1
3,false,1,0,58,22,8,6,4
4,false,1,0,68,15,5,4,2
5,true,1,0,112,49,5,10,2
Game: 8
0,false,0,11,0,8,19,4,6
1,false,1,11,7,14,7,4,2
2,false,1,11,44,12,0,4,0
3,false,0,18,44,10,17,5,3
4,false,0,21,44,9,12,3,4
5,false,1,21,48,11,7,4,4
6,false,1,21,66,24,6,7,3
7,true,1,21,123,66,9,10,4
Game: 9
0,false,0,10,0,10,20,4,4
1,false,0,35,0,7,32,4,7
2,false,1,35,14,24,10,6,4
3,false,0,52,14,10,27,4,7
4,false,0,60,14,10,18,4,4
5,false,1,60,47,41,8,6,4
6,false,1,60,57,19,9,6,3
7,false,0,81,57,7,28,3,4
8,true,1,81,107,58,8,10,3
Game: 10
0,false,0,11,0,5,16,3,6
1,false,0,47,0,9,45,4,10
2,false,0,60,0,7,20,4,3
3,false,0,67,0,10,17,4,7
4,false,1,67,7,17,10,6,4
5,false,0,75,7,7,15,4,6
6,false,0,81,7,8,14,3,4
7,false,1,81,9,12,10,6,3
8,false,1,81,26,27,10,7,4
9,false,1,81,54,37,9,7,4
10,true,0,107,54,3,29,2,7
Game: 11
0,false,1,0,13,23,10,6,3
1,false,0,44,13,10,54,4,7
2,false,1,44,27,16,2,4,1
3,false,1,44,30,13,10,4,3
4,false,0,46,30,9,11,4,3
5,false,1,46,88,65,7,10,3
6,true,0,103,88,8,65,4,10
Game: 12
0,false,0,17,0,8,25,4,7
1,false,1,17,37,46,9,7,4
2,false,1,17,59,30,8,7,4
3,false,0,29,59,4,16,1,7
4,false,1,29,93,44,10,10,4
5,false,0,44,93,5,20,1,4
6,true,1,44,127,38,4,10,3
Game: 13
0,false,1,0,35,36,1,10,1
1,false,0,44,35,4,48,1,7
2,false,1,44,71,44,8,10,4
