Player 1 Deadwood: 
50,43,32,32,32,27,11,11,11,11,11,7,7
75,67,38,33,33,33
72,42,42,38,38,12,8,8
40,37,29,15,9,9
37,15,12,12,12,12
50,50,49,39,14,14,10,10
33,25,25,25,25,18,18,18,18,18
39,38,38,38,34,34,34,34,34
49,48,44,44,42,42,26,6,6
67,58,50,50,43,20,14,14,6,6
52,22,17,17,15,15,15,15,15
46,46,46,44,34,33,25,25,6,6
44,43,42,17,17,17
43,43,39,39,37,28,23,23,23,23
60,60,37,36,36,33,33,33
54,49,27,25,25,25
73,72,65,56,56,30,10,10
39,29,29,28,23,19,9,9
41,41,33,13,13,13
41,33,28,24,21,19,8,8
56,50,43,43,34,33,31,29,29,29,29,29
76,72,69,62,30,23,23,23
45,45,43,18,18,18,14,9,9
46,45,43,43,16,9,9
57,35,34,28,24,24,24
48,39,31,28,9,9
26,24,24,21,17,17,17
40,32,30,30,16,11,11,11,11,6,6
50,37,30,30,30,30,30,30,24,16,16,16
70,70,70,61,52,26,26,8,8
45,40,40,15,1,1
22,22,22
43,43,31,31,30,30,5,5
40,36,29,11,7,7
58,32,30,16,16,16,16,9,9
34,32,26,26,25,25,25,10,10
43,36,32,8,8
73,65,57,44,44,36,32,32,32,32
36,36,34,15,14,14,9,9
72,71,63,35,30,30,19,17,17,17
72,66,57,52,41,41,18,13,13,13
27,20,12,7,7
37,28,28,28,28,28,10,10
24,9,9
55,55,55,50,46,40,39,39,24,24,24,24
63,59,29,20,20,13,11,0
24,15,11,11,10,10
40,31,31,14,12,12,10,10
54,53,38,38,38
55,27,26,26,26,26,25,6,6
58,51,49,49,49,49
23,23,22,22,22
66,64,55,42,41,41,19,17,17,17
46,43,35,35,35
55,54,25,24,20,13,13
15,11,2,2
44,44,44,44,28,23,11,8,8
26,20,19,19,19,19,19
25,9,9
61,43,35,35,35,13,10,10
51,44,43,21,21,21,21,19,19,19,19
70,61,61,61
52,45,44,44,44,44
41,38,35,35,35,33,33,33,33
46,45,40,40,37,19,19,12,2,2
25,25,25,18,18,18,18,18,18,18,18
54,54,28,28,24,24,24,14,14,1,1
51,50,48,48,48
72,71,63,63,54,29,24,21,21,21
50,28,20,6,6
39,39,21,21,20,13,13,13,13,8,8
53,39,39,37,37,33,33,26,24,24,24,15,15,2,2
48,48,44,43,43,42,31,26,26,26
19,19,19,12,12,9,9
41,37,37,34,30,18,18,18,18,18
36,29,29,29,12,12,12,12
34,30,27,25,25,25,25,25,9,9
54,54,46,41,41,38,21,15,15,13,13,13
53,23,15,14,1,1
33,32,30,30,30,30,29,10,10
13,12,11,11,11
18,18,14,14,11,7,7
52,46,39,38,37,26,26,17,12,12,12
61,31,31,31,21,21,21,16,16,16
14,4,4
25,25,25,25,21,21,21
50,48,39,34,34,32,28,26,9,9
34,34,32,6,6
28,28,28,22,22,22,14,14,14
66,59,53,49,49,27,12,12,10,10
66,36,33,24,19,12,12,12,12,12
27,16,11,6,6
59,55,29,29,29,25,25,19,19,19,19
42,42,42
13,13,13,13,12,11,11,11,11
40,12,12,12,12,12,3,3
58,55,55,30,18,18,14,14,14
58,53,50,50,50,50,46,46,46
38,8,8
43,35,35,34,34,34
21,15,12,12,12,12,12,4,4
42,35,27,27,21,8,8
55,53,46,46,32,31,28,28,28,28
46,40,36,28,28,28,9,9
71,63,61,37,37,37,37,37
57,54,29,21,15,15,14,13,13,13
63,60,35,33,11,9,9
43,37,37,37,14,14,10,10
25,25,24,24,21,21,21,21,21
58,31,24,22,22,22
64,34,34,34,34,25,25,22,22,22
56,31,18,18,16,10,10
35,35,25,25,25,25,25,23,23,22,6,6
31,29,20,17,17,17
34,34,32,32,32,32,30,14,14,14,13,10,10
58,58,58,50,46,25,19,19,19
68,60,59,50,50,50,48,23,22,21,21,21,21,8,8
64,64,63,58,50,44,43,38,38,38,38,35,19,8,8
60,51,51,51,51
64,64,63,63,54,26,26,26
59,29,25,25,25,20,20,20,20
59,54,53,49,35,13,7,7
65,56,56,55,50,49,26,12,12,12
35,33,26,21,21,21,21,21,21,10,10
61,61,59,31,29,9,9
57,37,37,37,37,37,31,13,13,13
34,29,29,9,9
60,30,30,23,23,23,23
44,24,21,18,18,18,16,16,6,6
52,49,49,42,42,20,20,10,10
19,19,12,11,11,11,11
37,27,21,21,10,10
22,17,17,17,0
28,28,28,28,27,26,10,10
42,37,13,13,13,10,10
45,45,45
52,52,43,43,38,38,38,16,6,6
71,41,41,29,28,24,18,15,15,15
39,32,25,21,15,15,15,15,15,15,15,15,6,6
57,57,53,50,30,30,30
39,39,39,37,37,37,11,11,11
38,37,37,35,35,35
39,30,20,15,13,13,13,13
38,31,31,25,20,19,14,14,8,8
33,33,26,22,22,22,22,22
45,41,33,30,30,30,11,11,5,5
35,35,27,27,27,21,20,9,9
59,59,29,27,22,22,22,22,6,6
60,33,31,27,24,24,18,15,11,11
50,49,43,43,43,43,13,13,13
77,47,47,46,39,32,12,12,12,12
46,40,40,40,39,38,38,38,38
50,50,36,34,29,10,10
22,12,12,12,12,12
52,44,23,22,20,11,11,11,11,11,11
63,57,56,32,28,28,28
36,27,24,24,24,24,24,24
67,59,50,50,43,42,41,17,17,17,12,12,12,4,4
22,22,22,21,21,21
80,40,20,1,1
68,38,36,31,24,24,18,18,15,15,15
69,63,61,55,29,29,29
41,38,38,32,30,24,20,20,20
60,60,57,57,50,28,28,12,8,8
51,48,37,19,19,19
58,29,17,13,13,13,13
19,16,13,13,13,13,13,13,5,5
57,57,56,28,28,23,23,23,9,9
52,52,48,48,45,23,23,23
65,65,61,61,61,36,36,32,32,32
60,59,53,51,45,44,22,22,11,11,11,11,11,11,11
30,30,24,24,24
30,10,10
63,38,8,8
24,23,19,12,12,12,12,12,12
54,54,54
77,47,39,34,27,9,9
47,39,39,36,16,16,3,3
59,59,56,56,51,26,19,19,19
54,54,46,44,37,24,24,21,21,21,21
41,41,38,38,38
40,40,40,38,37,31,31,31
78,70,65,61,52,52,52,52
55,53,45,45,45,27,27,26,10,10
59,59,32,10,10
57,28,18,18,18,16,16,16,16,16
54,54,40,26,26,26,19,19,19,19,19
24,20,20,12,9,9
42,42,33,33,32,25,23,23,23
26,16,16,16,16,16
33,30,30,23,23,7,7
48,40,31,31,26,26,26
28,28,10,10
28,25,17,9,9
72,66,40,34,27,27,23,23,23,23,23
60,37,27,27,27,25,19,4,4
60,56,55,55,29,20,11,2,2
30,22,16,11,2,2
26,26,16,16,16
44,34,34,29,23,23,23,23,6,6
46,37,34,34,29,29,12,12,12,12
42,38,36,33,18,18,18
40,31,26,20,20,20,20
33,29,13,13,13,13
61,53,23,23,20,20,20,20,20
32,32,16,14,1,1
42,42,42,18,13,13,12,12,12,12,12
77,74,73,65,65,39,39,39
36,36,33,33,33
49,49,49,48,46,21,21,8,8
32,32,23,22,18,18,1,1
44,44,43,25,23,20,20,20
59,32,25,20,20,20
43,42,42,41,33,25,25,13,13,13,13,13
64,61,58,50,50,50,43,27,21,20,20,20
43,41,36,31,30,18,18,18,18,18
50,46,36,29,20,20,20,20,20,20,20,20
68,38,27,6,6
61,57,57,55,29,9,9
36,31,21,14,0
37,31,25,25,25,25,25,13,13,8,8
74,48,45,21,21,14,10,10
38,28,20,9,9
57,27,17,17,8,8
66,48,48,48
57,50,24,19,6,6
53,51,50,48,27,27,14,14,14,10,10
49,47,46,46,46,37,29,8,8
46,44,18,17,1,1
46,26,18,13,13,8,8
19,18,17,10,10
8,8
52,45,31,22,19,19,19,19
9,9
69,64,55,35,34,12,9,9
36,36,35,34,34,33,10,10
34,11,11,11,8,8
30,24,20,20,14,6,6
