Game,Rounds,P0 Score,P1 Score,Winner
0,7,21,122,1
1,6,102,86,0
2,6,67,110,1
3,9,104,56,0
4,6,115,45,0
5,10,120,80,0
6,11,93,112,1
7,7,133,76,0
8,10,117,89,0
9,7,69,104,1
10,9,115,76,0
11,9,89,113,1
12,6,42,110,1
13,5,58,130,1
14,9,133,88,0
15,4,0,106,1
16,5,114,23,0
17,13,106,90,0
18,8,110,30,0
19,6,77,101,1
20,7,66,127,1
21,10,34,143,1
22,5,5,106,1
23,11,125,72,0
24,8,111,0,0
,,,,12
