Game,Rounds,P0 Score,P1 Score,Winner
0,8,53,100,1
1,5,105,30,0
2,6,131,37,0
3,10,85,105,1
4,13,69,113,1
5,7,161,26,0
6,7,100,51,0
7,5,58,125,1
8,12,134,81,0
9,8,61,128,1
10,10,102,77,0
11,13,100,89,0
12,5,105,15,0
13,5,76,119,1
14,9,72,110,1
15,7,130,94,0
16,9,95,115,1
17,9,31,147,1
18,11,53,121,1
19,6,32,114,1
20,7,59,118,1
21,7,61,102,1
22,9,83,130,1
23,5,38,136,1
24,9,115,44,0
