Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,7,1,7,0,7,12,5
0,1,10,7,0,10,10,0,9,19
0,2,10,54,1,4,0,47,22,0
0,3,10,76,1,9,0,22,31,9
0,4,10,100,1,8,0,24,34,10
1,0,0,20,1,7,0,20,28,8
1,1,14,20,0,11,14,0,8,22
1,2,14,38,1,3,0,18,25,7
1,3,24,38,0,5,10,0,8,18
1,4,33,38,0,13,9,0,7,16
1,5,38,38,0,8,5,0,6,11
1,6,38,48,1,5,0,10,18,8
1,7,51,48,0,5,13,0,10,23
1,8,74,48,0,7,23,0,7,30
1,9,74,77,1,3,0,29,37,8
1,10,84,77,0,8,10,0,2,12
1,11,84,109,1,9,0,32,38,6
2,0,0,22,1,4,0,22,29,7
2,1,19,22,0,10,19,0,10,29
2,2,19,49,1,4,0,27,37,10
2,3,19,52,1,8,0,3,12,9
2,4,42,52,0,6,23,0,10,33
2,5,42,60,1,9,0,8,14,6
2,6,48,60,0,12,6,0,10,16
2,7,48,91,1,6,0,31,32,1
2,8,87,91,0,4,39,0,9,48
2,9,87,95,1,9,0,4,14,10
2,10,87,107,1,7,0,12,14,2
3,0,0,6,1,11,0,6,15,9
3,1,0,10,1,7,0,4,11,7
3,2,4,10,0,9,4,0,7,11
3,3,4,18,1,11,0,8,16,8
3,4,4,27,1,8,0,9,19,10
3,5,4,53,1,4,0,26,28,2
3,6,16,53,0,8,12,0,6,18
3,7,16,58,1,9,0,5,15,10
3,8,29,58,0,6,13,0,10,23
3,9,29,69,1,5,0,11,15,4
3,10,29,103,1,7,0,34,41,7
4,0,0,33,1,6,0,33,34,1
4,1,20,33,0,7,20,0,6,26
4,2,34,33,0,11,14,0,4,18
4,3,63,33,0,5,29,0,7,36
4,4,63,41,1,12,0,8,16,8
4,5,63,57,1,7,0,16,23,7
4,6,63,64,1,9,0,7,17,10
4,7,63,79,1,4,0,15,25,10
4,8,63,85,1,8,0,6,11,5
4,9,63,90,1,8,0,5,12,7
4,10,71,90,0,7,8,0,3,11
4,11,71,103,1,4,0,13,22,9
5,0,6,0,0,9,6,0,8,14
5,1,60,0,0,5,54,0,4,58
5,2,60,7,1,8,0,7,16,9
5,3,60,15,1,10,0,8,14,6
5,4,60,37,1,11,0,22,31,9
5,5,69,37,0,5,9,0,6,15
5,6,76,37,0,5,7,0,8,15
5,7,76,50,1,10,0,13,23,10
5,8,117,50,0,2,41,0,4,45
6,0,1,0,0,6,1,0,10,11
6,1,1,5,1,3,0,5,15,10
6,2,1,16,1,7,0,11,20,9
6,3,17,16,0,4,16,0,10,26
6,4,58,16,0,4,41,0,10,51
6,5,58,55,1,5,0,39,47,8
6,6,58,60,1,10,0,5,11,6
6,7,84,60,0,4,26,0,7,33
6,8,102,60,0,6,18,0,10,28
7,0,38,0,0,3,38,0,8,46
7,1,46,0,0,12,8,0,6,14
7,2,56,0,0,15,10,0,6,16
7,3,61,0,0,8,5,0,7,12
7,4,61,36,1,9,0,36,11,0
7,5,65,36,0,4,4,0,10,14
7,6,81,36,0,6,16,0,3,19
7,7,81,57,1,3,0,21,27,6
7,8,82,57,0,11,1,0,10,11
7,9,82,107,1,3,0,50,57,7
8,0,7,0,0,5,7,0,8,15
8,1,20,0,0,8,13,0,9,22
8,2,35,0,0,8,15,0,9,24
8,3,52,0,0,5,17,0,9,26
8,4,78,0,0,4,26,0,10,36
8,5,78,8,1,9,0,8,11,3
8,6,78,16,1,8,0,8,15,7
8,7,110,16,0,6,32,0,9,41
9,0,6,0,0,7,6,0,10,16
9,1,17,0,0,6,11,0,10,21
9,2,17,9,1,5,0,9,14,5
9,3,50,9,0,1,33,0,6,39
9,4,67,9,0,6,17,0,5,22
9,5,78,9,0,9,11,0,1,12
9,6,105,9,0,6,27,0,6,33
10,0,5,0,0,8,5,0,7,12
10,1,27,0,0,3,22,0,10,32
10,2,47,0,0,4,20,0,10,30
10,3,48,0,0,7,1,0,10,11
10,4,57,0,0,7,9,0,3,12
10,5,57,13,1,13,0,13,20,7
10,6,57,64,1,3,0,51,59,8
10,7,57,90,1,6,0,26,31,5
10,8,57,107,1,7,0,17,26,9
11,0,25,0,0,5,25,0,9,34
11,1,25,20,1,6,0,20,26,6
11,2,25,25,1,9,0,5,11,6
11,3,25,42,1,5,0,17,27,10
11,4,42,42,0,10,17,0,6,23
11,5,42,54,1,4,0,12,22,10
11,6,60,54,0,7,18,0,10,28
11,7,60,67,1,11,0,13,19,6
11,8,69,67,0,8,9,0,6,15
11,9,81,67,0,5,12,0,10,22
11,10,83,67,0,11,2,0,10,12
11,11,83,84,1,6,0,17,27,10
11,12,83,91,1,8,0,7,14,7
11,13,83,109,1,12,0,18,28,10
12,0,0,18,1,4,0,18,27,9
12,1,15,18,0,2,15,0,8,23
12,2,57,18,0,8,42,0,7,49
12,3,57,88,1,2,0,70,76,6
12,4,57,134,1,3,0,46,55,9
13,0,0,30,1,4,0,30,35,5
13,1,0,43,1,8,0,13,22,9
13,2,0,55,1,3,0,12,22,10
13,3,0,79,1,7,0,24,31,7
13,4,7,79,0,8,7,0,8,15
13,5,7,81,1,12,0,2,11,9
13,6,9,81,0,7,2,0,9,11
13,7,9,95,1,11,0,14,22,8
13,8,42,95,0,6,33,0,4,37
13,9,51,95,0,8,9,0,3,12
13,10,51,104,1,14,0,9,12,3
14,0,7,0,0,10,7,0,6,13
14,1,7,12,1,8,0,12,21,9
14,2,21,12,0,7,14,0,8,22
14,3,21,35,1,5,0,23,32,9
