Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,14.0,5.18E-5,2.309199
0,0,1,48.0,14.0,6.01E-5,2.0398879
0,0,2,46.0,9.0,5.9E-5,2.0309437
0,1,0,47.0,66.0,5.49E-5,2.8613676
0,1,1,45.0,38.0,5.71E-5,2.6887764
0,1,2,0.0,8.0,0.0,2.199088
0,2,0,46.0,77.0,6.84E-5,2.7162342
0,2,1,24.0,48.0,1.054E-4,2.5585132
0,2,2,23.0,18.0,8.59E-5,2.1723994
0,2,3,21.0,14.0,8.86E-5,2.0546563
0,2,4,18.0,1.0,1.3E-4,1.8180383
0,3,0,37.0,74.0,5.45E-5,2.8827108
0,3,1,29.0,72.0,5.58E-5,2.7554918
0,3,2,10.0,47.0,9.87E-5,2.5553788
0,4,0,39.0,42.0,5.44E-5,2.9780201
0,4,1,39.0,46.0,5.85E-5,2.8696337
0,4,2,35.0,46.0,6.04E-5,2.7385381
0,4,3,34.0,49.0,7.05E-5,2.5991097
0,4,4,27.0,49.0,5.97E-5,2.5038071
0,4,5,27.0,30.0,5.92E-5,2.297902
0,4,6,27.0,30.0,6.08E-5,2.1211796
0,4,7,21.0,28.0,5.96E-5,1.9490439
0,4,8,21.0,7.0,6.14E-5,1.305673
1,0,0,49.0,68.0,5.92E-5,2.8193098
1,0,1,43.0,60.0,6.12E-5,2.6981571
1,0,2,40.0,57.0,5.97E-5,2.5869846
1,0,3,18.0,59.0,7.71E-5,2.4685584
1,0,4,16.0,59.0,9.05E-5,2.3077391
1,0,5,11.0,56.0,1.211E-4,2.2884077
1,0,6,0.0,0.0,2.396E-4,0.0
1,1,0,48.0,48.0,5.61E-5,3.0693901
1,1,1,41.0,48.0,5.79E-5,3.2267397
1,1,2,41.0,41.0,5.92E-5,3.1802917
1,1,3,39.0,13.0,7.12E-5,2.8420772
1,1,4,31.0,13.0,5.96E-5,2.3873872
1,1,5,28.0,13.0,1.021E-4,2.1218295
1,1,6,0.0,0.0,0.0,1.9354166
1,2,0,29.0,35.0,5.78E-5,2.7417061
1,2,1,24.0,42.0,6.05E-5,2.590375
1,2,2,21.0,41.0,5.98E-5,2.7682596
1,2,3,14.0,17.0,8.08E-5,2.4559797
1,2,4,3.0,0.0,1.444E-4,0.0
1,3,0,55.0,55.0,7.07E-5,2.6940704
1,3,1,48.0,25.0,4.8E-5,2.3749413
1,3,2,45.0,28.0,5.29E-5,2.2444244
1,3,3,27.0,28.0,6.59E-5,2.1849608
1,3,4,18.0,23.0,1.482E-4,2.0253987
1,3,5,11.0,14.0,1.277E-4,1.6251323
1,3,6,0.0,4.0,0.0,1.468781
1,4,0,62.0,42.0,4.65E-5,2.6669536
1,4,1,60.0,45.0,5.01E-5,2.6121597
1,4,2,53.0,41.0,4.78E-5,2.5064605
1,4,3,48.0,41.0,4.81E-5,2.4095406
1,4,4,37.0,41.0,5.56E-5,2.2768418
1,4,5,29.0,39.0,8.05E-5,2.3299957
1,4,6,29.0,41.0,7.9E-5,2.1038016
1,4,7,29.0,38.0,7.9E-5,2.038576
1,4,8,29.0,35.0,7.6E-5,1.772624
1,4,9,29.0,34.0,7.95E-5,1.6157959
1,4,10,27.0,34.0,8.08E-5,1.5447511
1,4,11,10.0,0.0,1.598E-4,0.0
2,0,0,11.0,42.0,1.013E-4,2.6375914
2,0,1,11.0,44.0,8.72E-5,2.5243619
2,0,2,11.0,44.0,8.71E-5,2.4213524
2,0,3,11.0,44.0,8.5E-5,2.2298404
2,0,4,11.0,44.0,8.53E-5,2.1879022
2,0,5,8.0,0.0,9.38E-5,0.0
2,1,0,55.0,33.0,4.7E-5,2.544686
2,1,1,0.0,4.0,0.0,1.9376438
2,2,0,17.0,50.0,8.63E-5,2.8846183
2,2,1,12.0,46.0,8.7E-5,2.7782478
2,2,2,9.0,0.0,9.32E-5,0.0
2,3,0,61.0,32.0,4.66E-5,2.6909812
2,3,1,54.0,39.0,4.86E-5,2.4941116
2,3,2,46.0,47.0,4.9E-5,2.6164647
2,3,3,46.0,27.0,4.87E-5,2.8975536
2,3,4,43.0,31.0,4.81E-5,2.5018013
2,3,5,21.0,30.0,5.63E-5,2.3807593
2,3,6,21.0,24.0,6.0E-5,2.4370108
