Game,Rounds,P0 Score,P1 Score,Winner
0,5,37,105,1
1,5,119,60,0
2,6,101,68,0
3,7,36,122,1
4,10,106,84,0
5,5,10,100,1
6,5,0,102,1
7,10,43,109,1
8,7,121,50,0
9,5,54,100,1
10,9,117,61,0
11,6,41,108,1
12,6,51,143,1
13,5,53,120,1
14,8,35,107,1
15,6,32,134,1
16,6,52,127,1
17,8,32,118,1
18,8,116,23,0
19,15,107,73,0
