Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,30,1,5,0,30,39,9
0,1,8,30,0,10,8,0,9,17
0,2,8,42,1,4,0,12,20,8
0,3,47,42,0,13,39,0,0,14
0,4,62,42,0,6,15,0,1,16
0,5,62,63,1,6,0,21,24,3
0,6,82,63,0,7,20,0,1,21
0,7,82,99,1,8,0,36,37,1
0,8,113,99,0,5,31,0,7,38
1,0,22,0,0,6,22,0,6,28
1,1,33,0,0,5,11,0,10,21
1,2,33,13,1,4,0,13,23,10
1,3,33,43,1,4,0,30,38,8
1,4,56,43,0,5,23,0,6,29
1,5,60,43,0,12,4,0,9,13
1,6,87,43,0,4,27,0,6,33
1,7,87,74,1,7,0,31,37,6
1,8,98,74,0,6,11,0,9,20
1,9,138,74,0,6,40,0,9,49
2,0,35,0,0,2,35,0,7,42
2,1,37,0,0,8,2,0,10,12
2,2,70,0,0,3,33,0,9,42
2,3,70,27,1,5,0,27,36,9
2,4,110,27,0,7,40,0,8,48
3,0,44,0,0,5,44,0,9,53
3,1,44,29,1,4,0,29,31,2
3,2,44,67,1,4,0,38,47,9
3,3,54,67,0,11,10,0,6,16
3,4,81,67,0,5,27,0,4,31
3,5,85,67,0,8,4,0,10,14
3,6,85,103,1,4,0,36,44,8
4,0,24,0,0,6,24,0,8,32
4,1,24,19,1,6,0,19,28,9
4,2,48,19,0,7,24,0,5,29
4,3,59,19,0,8,11,0,8,19
4,4,96,19,0,7,37,0,0,12
4,5,112,19,0,7,16,0,6,22
5,0,4,0,0,11,4,0,10,14
5,1,14,0,0,6,10,0,10,20
5,2,14,13,1,11,0,13,20,7
5,3,33,13,0,4,19,0,8,27
5,4,33,20,1,12,0,7,15,8
5,5,33,58,1,8,0,38,48,10
5,6,96,58,0,3,63,0,0,38
5,7,122,58,0,4,26,0,3,29
6,0,0,14,1,7,0,14,22,8
6,1,18,14,0,5,18,0,5,23
6,2,18,40,1,4,0,26,28,2
6,3,36,40,0,5,18,0,10,28
6,4,50,40,0,7,14,0,9,23
6,5,57,40,0,11,7,0,10,17
6,6,57,51,1,9,0,11,17,6
6,7,57,82,1,7,0,31,40,9
6,8,57,100,1,7,0,18,25,7
7,0,0,40,1,13,0,40,15,0
7,1,0,75,1,6,0,35,43,8
7,2,8,75,0,7,8,0,3,11
7,3,26,75,0,4,18,0,3,21
7,4,35,75,0,4,9,0,8,17
7,5,35,102,1,7,0,27,34,7
8,0,61,0,0,9,61,0,0,36
8,1,71,0,0,6,10,0,10,20
8,2,108,0,0,6,37,0,9,46
9,0,15,0,0,6,15,0,10,25
9,1,21,0,0,9,6,0,8,14
9,2,21,7,1,6,0,7,16,9
9,3,29,7,0,7,8,0,9,17
9,4,29,12,1,2,0,5,15,10
9,5,42,12,0,4,13,0,7,20
9,6,53,12,0,7,11,0,8,19
9,7,53,32,1,7,0,20,24,4
9,8,57,32,0,10,4,0,7,11
9,9,57,68,1,8,0,36,45,9
9,10,57,88,1,5,0,20,30,10
9,11,71,88,0,8,14,0,4,18
9,12,71,120,1,6,0,32,38,6
10,0,14,0,0,6,14,0,8,22
10,1,14,16,1,11,0,16,22,6
10,2,33,16,0,9,19,0,8,27
10,3,67,16,0,5,34,0,7,41
10,4,104,16,0,5,37,0,1,38
11,0,0,22,1,6,0,22,23,1
11,1,16,22,0,7,16,0,9,25
11,2,32,22,0,11,16,0,7,23
11,3,32,63,1,3,0,41,51,10
11,4,46,63,0,10,14,0,2,16
11,5,59,63,0,5,13,0,8,21
11,6,74,63,0,6,15,0,4,19
11,7,74,96,1,8,0,33,40,7
11,8,74,111,1,7,0,15,21,6
12,0,17,0,0,5,17,0,5,22
12,1,17,42,1,6,0,42,49,7
12,2,33,42,0,5,16,0,6,22
12,3,33,66,1,6,0,24,29,5
12,4,78,66,0,7,45,0,1,46
12,5,87,66,0,15,9,0,7,16
12,6,104,66,0,6,17,0,7,24
13,0,0,63,1,3,0,63,66,3
13,1,0,96,1,2,0,33,43,10
13,2,52,96,0,2,52,0,7,59
13,3,88,96,0,3,36,0,2,38
13,4,88,152,1,7,0,56,31,0
14,0,0,9,1,6,0,9,14,5
14,1,9,9,0,6,9,0,2,11
14,2,22,9,0,5,13,0,5,18
14,3,22,41,1,2,0,32,39,7
14,4,22,72,1,7,0,31,39,8
14,5,30,72,0,5,8,0,10,18
14,6,44,72,0,6,14,0,7,21
14,7,44,79,1,10,0,7,17,10
14,8,56,79,0,4,12,0,9,21
14,9,57,79,0,7,1,0,10,11
14,10,73,79,0,8,16,0,6,22
14,11,73,102,1,4,0,23,32,9
15,0,0,32,1,8,0,32,38,6
15,1,0,61,1,6,0,29,39,10
15,2,0,66,1,8,0,5,15,10
15,3,12,66,0,5,12,0,1,13
15,4,12,72,1,7,0,6,11,5
15,5,28,72,0,6,16,0,8,24
15,6,97,72,0,2,69,0,0,44
15,7,97,120,1,7,0,48,55,7
16,0,0,4,1,9,0,4,14,10
16,1,2,4,0,8,2,0,10,12
16,2,53,4,0,6,51,0,9,60
16,3,53,40,1,4,0,36,45,9
16,4,53,45,1,7,0,5,14,9
16,5,53,85,1,4,0,40,44,4
16,6,72,85,0,11,19,0,10,29
16,7,85,85,0,7,13,0,5,18
16,8,85,109,1,3,0,24,27,3
17,0,24,0,0,4,24,0,9,33
17,1,33,0,0,4,9,0,4,13
17,2,33,6,1,9,0,6,16,10
17,3,33,36,1,5,0,30,40,10
17,4,33,37,1,11,0,1,11,10
17,5,33,53,1,7,0,16,22,6
17,6,36,53,0,11,3,0,10,13
17,7,36,57,1,12,0,4,11,7
17,8,36,63,1,8,0,6,15,9
17,9,86,63,0,7,50,0,0,25
17,10,89,63,0,10,3,0,9,12
17,11,89,110,1,3,0,47,56,9
18,0,0,7,1,7,0,7,15,8
18,1,0,47,1,7,0,40,48,8
18,2,13,47,0,6,13,0,6,19
18,3,13,76,1,6,0,29,36,7
18,4,13,97,1,6,0,21,25,4
18,5,13,101,1,4,0,4,13,9
19,0,28,0,0,8,28,0,2,30
19,1,28,9,1,9,0,9,17,8
19,2,28,50,1,3,0,41,42,1
19,3,28,75,1,3,0,25,33,8
19,4,41,75,0,7,13,0,6,19
19,5,47,75,0,9,6,0,6,12
19,6,106,75,0,1,59,0,10,69
20,0,1,0,0,5,1,0,10,11
20,1,7,0,0,8,6,0,7,13
20,2,7,22,1,6,0,22,23,1
20,3,21,22,0,9,14,0,7,21
20,4,21,63,1,3,0,41,51,10
20,5,21,69,1,9,0,6,16,10
20,6,21,128,1,1,0,59,67,8
21,0,0,25,1,10,0,25,29,4
21,1,4,25,0,5,4,0,10,14
21,2,4,36,1,4,0,11,19,8
21,3,4,39,1,11,0,3,12,9
21,4,4,91,1,5,0,52,54,2
21,5,4,136,1,6,0,45,55,10
22,0,0,6,1,6,0,6,14,8
22,1,0,43,1,9,0,37,44,7
22,2,0,49,1,5,0,6,15,9
22,3,24,49,0,4,24,0,10,34
22,4,86,49,0,5,62,0,0,37
22,5,104,49,0,4,18,0,3,21
23,0,0,19,1,9,0,19,21,2
23,1,19,19,0,5,19,0,3,22
23,2,19,43,1,3,0,24,32,8
23,3,23,43,0,5,4,0,9,13
23,4,23,86,1,3,0,43,52,9
23,5,23,127,1,5,0,41,44,3
24,0,0,11,1,9,0,11,18,7
24,1,14,11,0,5,14,0,6,20
24,2,40,11,0,5,26,0,9,35
24,3,68,11,0,4,28,0,10,38
24,4,90,11,0,6,22,0,7,29
24,5,90,20,1,9,0,9,12,3
24,6,90,29,1,5,0,9,16,7
24,7,90,72,1,2,0,43,50,7
24,8,107,72,0,6,17,0,10,27
