Game,Rounds,P0 Score,P1 Score,Winner
0,9,113,99,0
1,10,138,74,0
2,5,110,27,0
3,7,85,103,1
4,6,112,19,0
5,8,122,58,0
6,9,57,100,1
7,6,35,102,1
8,3,108,0,0
9,13,71,120,1
10,5,104,16,0
11,9,74,111,1
12,7,104,66,0
13,5,88,152,1
14,12,73,102,1
15,8,97,120,1
16,9,85,109,1
17,12,89,110,1
18,6,13,101,1
19,7,106,75,0
20,7,21,128,1
21,6,4,136,1
22,6,104,49,0
23,6,23,127,1
24,9,107,72,0
