Game,Rounds,P0 Score,P1 Score,Winner
0,10,73,111,1
1,10,128,56,0
2,6,109,99,0
3,6,107,83,0
4,4,114,41,0
5,5,40,115,1
6,8,50,108,1
7,6,23,105,1
8,5,102,5,0
9,5,28,100,1
10,6,100,30,0
11,7,55,111,1
12,6,76,120,1
13,9,136,65,0
14,9,96,128,1
15,5,23,137,1
16,5,114,33,0
17,10,52,109,1
18,6,101,24,0
19,7,111,54,0
20,7,50,132,1
21,7,34,104,1
22,2,0,119,1
23,9,39,147,1
24,14,98,102,1
