Game,Rounds,P0 Score,P1 Score,Winner
0,9,108,89,0
1,9,64,108,1
2,6,111,72,0
3,4,10,102,1
4,7,112,80,0
5,7,129,24,0
6,7,109,27,0
7,12,97,112,1
8,7,108,6,0
9,10,39,111,1
10,7,101,69,0
11,5,0,116,1
12,9,53,100,1
13,2,0,108,1
14,14,73,101,1
15,3,0,100,1
16,13,112,79,0
17,12,85,112,1
18,12,66,101,1
19,7,135,79,0
20,7,50,139,1
21,5,25,101,1
22,8,106,45,0
23,5,7,111,1
24,4,119,0,0
,,,basic,14
,,,MCTS,11
