Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,17,0,0,9,17,0,4,21
0,1,17,29,1,5,0,29,37,8
0,2,17,36,1,4,0,7,16,9
0,3,17,57,1,8,0,21,31,10
0,4,52,57,0,6,35,0,1,36
0,5,72,57,0,4,20,0,2,22
0,6,72,67,1,10,0,10,16,6
0,7,72,89,1,8,0,22,29,7
0,8,108,89,0,4,36,0,8,44
1,0,20,0,0,6,20,0,3,23
1,1,29,0,0,7,9,0,8,17
1,2,29,9,1,7,0,9,19,10
1,3,29,26,1,5,0,17,26,9
1,4,54,26,0,5,25,0,2,27
1,5,54,34,1,8,0,8,17,9
1,6,64,34,0,5,10,0,6,16
1,7,64,68,1,4,0,34,40,6
1,8,64,108,1,5,0,40,48,8
2,0,35,0,0,2,35,0,7,42
2,1,35,30,1,6,0,30,35,5
2,2,81,30,0,2,46,0,8,54
2,3,81,59,1,5,0,29,39,10
2,4,81,72,1,8,0,13,21,8
2,5,111,72,0,4,30,0,1,31
3,0,10,0,0,10,10,0,9,19
3,1,10,44,1,4,0,44,54,10
3,2,10,93,1,4,0,49,59,10
3,3,10,102,1,7,0,9,17,8
4,0,46,0,0,10,46,0,0,21
4,1,46,57,1,4,0,57,32,0
4,2,46,59,1,8,0,2,11,9
4,3,46,80,1,7,0,21,29,8
4,4,58,80,0,10,12,0,8,20
4,5,76,80,0,8,18,0,4,22
4,6,112,80,0,5,36,0,8,44
5,0,0,18,1,9,0,18,19,1
5,1,13,18,0,6,13,0,7,20
5,2,58,18,0,6,45,0,0,20
5,3,58,24,1,7,0,6,15,9
5,4,87,24,0,10,29,0,3,32
5,5,98,24,0,4,11,0,10,21
5,6,129,24,0,7,31,0,3,34
6,0,23,0,0,9,23,0,3,26
6,1,51,0,0,5,28,0,1,29
6,2,51,27,1,8,0,27,29,2
6,3,66,27,0,6,15,0,8,23
6,4,73,27,0,8,7,0,5,12
6,5,79,27,0,7,6,0,5,11
6,6,109,27,0,4,30,0,8,38
7,0,0,10,1,8,0,10,17,7
7,1,0,59,1,6,0,49,55,6
7,2,0,72,1,4,0,13,15,2
7,3,15,72,0,4,15,0,3,18
7,4,15,77,1,5,0,5,15,10
7,5,32,77,0,8,17,0,6,23
7,6,63,77,0,4,31,0,9,40
7,7,84,77,0,8,21,0,7,28
7,8,92,77,0,7,8,0,4,12
7,9,97,77,0,5,5,0,9,14
7,10,97,96,1,7,0,19,25,6
7,11,97,112,1,10,0,16,20,4
8,0,5,0,0,16,5,0,9,14
8,1,5,6,1,6,0,6,15,9
8,2,34,6,0,5,29,0,8,37
8,3,83,6,0,3,49,0,8,57
8,4,86,6,0,8,3,0,9,12
8,5,97,6,0,7,11,0,4,15
8,6,108,6,0,6,11,0,10,21
9,0,12,0,0,12,12,0,8,20
9,1,12,11,1,6,0,11,20,9
9,2,12,20,1,6,0,9,19,10
9,3,12,44,1,12,0,24,33,9
9,4,12,52,1,3,0,8,18,10
9,5,12,60,1,7,0,8,17,9
9,6,20,60,0,6,8,0,10,18
9,7,20,85,1,6,0,25,32,7
9,8,39,85,0,5,19,0,6,25
9,9,39,111,1,7,0,26,31,5
10,0,0,26,1,7,0,26,30,4
10,1,0,59,1,11,0,33,34,1
10,2,0,69,1,10,0,10,18,8
10,3,46,69,0,6,46,0,0,21
10,4,73,69,0,4,27,0,8,35
10,5,82,69,0,5,9,0,3,12
10,6,101,69,0,7,19,0,10,29
11,0,0,14,1,4,0,14,15,1
11,1,0,25,1,10,0,11,19,8
11,2,0,50,1,9,0,25,27,2
11,3,0,75,1,6,0,25,34,9
11,4,0,116,1,5,0,41,51,10
12,0,0,11,1,8,0,11,19,8
12,1,12,11,0,8,12,0,1,13
12,2,12,18,1,6,0,7,17,10
12,3,12,47,1,5,0,29,34,5
12,4,20,47,0,9,8,0,10,18
12,5,20,87,1,7,0,40,44,4
12,6,41,87,0,7,21,0,3,24
12,7,53,87,0,5,12,0,10,22
12,8,53,100,1,5,0,13,23,10
13,0,0,61,1,3,0,61,64,3
13,1,0,108,1,3,0,47,52,5
14,0,9,0,0,5,9,0,7,16
14,1,15,0,0,4,6,0,5,11
14,2,53,0,0,5,38,0,5,43
14,3,53,10,1,4,0,10,17,7
14,4,53,25,1,9,0,15,24,9
14,5,53,38,1,15,0,13,21,8
14,6,57,38,0,6,4,0,10,14
14,7,57,55,1,9,0,17,24,7
14,8,57,66,1,4,0,11,15,4
14,9,66,66,0,9,9,0,2,11
14,10,66,74,1,6,0,8,18,10
14,11,66,96,1,3,0,22,31,9
14,12,73,96,0,6,7,0,7,14
14,13,73,101,1,8,0,5,13,8
15,0,0,7,1,6,0,7,16,9
15,1,0,58,1,5,0,51,57,6
15,2,0,100,1,7,0,42,44,2
16,0,4,0,0,9,4,0,10,14
16,1,4,7,1,11,0,7,11,4
16,2,54,7,0,5,50,0,9,59
16,3,59,7,0,6,5,0,10,15
16,4,59,23,1,7,0,16,20,4
16,5,59,40,1,8,0,17,24,7
16,6,63,40,0,12,4,0,7,11
16,7,63,52,1,10,0,12,22,10
16,8,63,79,1,3,0,27,30,3
16,9,76,79,0,11,13,0,3,16
16,10,82,79,0,7,6,0,7,13
16,11,93,79,0,3,11,0,10,21
16,12,112,79,0,7,19,0,8,27
17,0,9,0,0,10,9,0,3,12
17,1,15,0,0,5,6,0,7,13
17,2,24,0,0,9,9,0,2,11
17,3,24,36,1,5,0,36,45,9
17,4,32,36,0,11,8,0,6,14
17,5,32,67,1,9,0,31,40,9
17,6,32,75,1,8,0,8,12,4
17,7,53,75,0,9,21,0,10,31
17,8,68,75,0,14,15,0,7,22
17,9,85,75,0,7,17,0,6,23
17,10,85,88,1,9,0,13,18,5
17,11,85,112,1,7,0,24,33,9
18,0,2,0,0,8,2,0,9,11
18,1,19,0,0,6,17,0,3,20
18,2,24,0,0,7,5,0,10,15
18,3,42,0,0,6,18,0,7,25
18,4,53,0,0,11,11,0,5,16
18,5,53,20,1,4,0,20,30,10
18,6,53,25,1,12,0,5,15,10
18,7,53,30,1,10,0,5,15,10
