Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,78.0,17.0,5.07E-5,0.8601129
0,0,1,75.0,20.0,4.85E-5,0.7610657
0,0,2,69.0,12.0,4.84E-5,0.7916267
0,0,3,41.0,12.0,5.59E-5,0.6737988
0,0,4,39.0,8.0,5.86E-5,0.6293024
0,1,0,57.0,60.0,4.75E-5,1.0708804
0,1,1,39.0,36.0,5.63E-5,0.9103832
0,1,2,0.0,8.0,0.0,0.6851456
0,2,0,46.0,58.0,5.53E-5,1.0348182
0,2,1,37.0,51.0,5.7E-5,0.9888663
0,2,2,30.0,43.0,5.94E-5,0.9637303
0,2,3,10.0,0.0,7.98E-5,0.0
0,3,0,59.0,71.0,4.57E-5,1.0377919
0,3,1,51.0,71.0,4.51E-5,1.0351484
0,3,2,45.0,41.0,4.65E-5,1.0355595
0,3,3,24.0,16.0,5.27E-5,0.9795547
0,3,4,13.0,14.0,9.02E-5,0.7439338
0,3,5,0.0,10.0,0.0,0.6498726
0,4,0,39.0,51.0,5.8E-5,1.098675
0,4,1,30.0,58.0,6.01E-5,1.1201262
0,4,2,23.0,66.0,5.83E-5,1.0817003
0,4,3,8.0,0.0,1.352E-4,0.0
0,5,0,21.0,59.0,8.21E-5,1.0539737
0,5,1,19.0,61.0,8.12E-5,1.1064714
0,5,2,19.0,58.0,8.32E-5,1.0630662
0,5,3,17.0,32.0,8.38E-5,0.9612185
0,5,4,17.0,24.0,8.41E-5,0.9085611
0,5,5,17.0,26.0,8.58E-5,0.8632978
0,5,6,17.0,26.0,8.83E-5,0.8207126
0,5,7,17.0,26.0,8.78E-5,0.7632954
0,5,8,15.0,16.0,1.01E-4,0.7118088
0,5,9,15.0,16.0,8.92E-5,0.6088235
0,5,10,9.0,16.0,1.113E-4,0.5934648
0,6,0,49.0,78.0,4.26E-5,1.0499339
0,6,1,49.0,83.0,4.65E-5,0.9704235
0,6,2,45.0,84.0,4.67E-5,0.9251226
0,6,3,22.0,60.0,5.7E-5,0.9208916
0,6,4,20.0,56.0,5.88E-5,0.9540882
0,6,5,20.0,47.0,5.93E-5,0.8729081
0,6,6,20.0,19.0,5.88E-5,0.786891
0,6,7,20.0,23.0,6.48E-5,0.7003263
