Game,Rounds,P0 Score,P1 Score,Winner
0,6,23,108,1
1,5,129,31,0
2,4,65,106,1
3,11,82,106,1
4,6,104,42,0
5,11,121,87,0
6,5,104,0,0
7,12,92,139,1
8,7,111,44,0
9,6,94,118,1
10,6,107,54,0
11,9,84,139,1
12,6,25,114,1
13,6,42,113,1
14,5,33,132,1
15,4,0,111,1
16,5,114,13,0
17,10,51,102,1
18,9,76,142,1
19,8,118,67,0
20,7,84,137,1
21,6,13,100,1
22,3,0,105,1
23,4,44,120,1
24,8,119,33,0
