Game,Rounds,P0 Score,P1 Score,Winner
0,5,0,101,1
1,5,151,23,0
2,6,45,111,1
3,10,101,77,0
4,5,112,41,0
5,12,92,139,1
6,11,103,51,0
7,6,22,108,1
8,7,111,54,0
9,3,0,120,1
10,9,102,94,0
11,7,52,144,1
12,7,35,104,1
13,8,79,103,1
14,7,62,107,1
15,8,73,108,1
16,5,130,32,0
17,10,18,104,1
18,8,117,31,0
19,7,115,31,0
20,7,38,123,1
21,6,5,107,1
22,4,0,111,1
23,6,25,101,1
24,4,128,0,0
