RoundNumber,FinalRound,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadWoodValueP0,DeadWoodValueP1,CardsInDeadwoodP0,CardsInDeadwoodP1
11,true,1,70,102,24,10,7,3
11,true,0,124,76,10,35,4,7
4,true,1,13,115,38,8,7,4
6,true,0,108,63,7,38,3,7
11,true,1,50,133,39,2,7,1
14,true,0,100,93,10,29,5,7
11,true,0,119,73,4,43,3,10
10,true,0,116,83,10,45,3,7
8,true,0,121,61,8,31,3,7
7,true,0,116,19,6,27,3,6
6,true,1,83,128,49,3,10,1
3,true,0,112,0,6,21,2,4
6,true,0,102,34,8,75,3,10
4,true,0,126,6,7,35,4,7
6,true,1,62,104,17,9,3,3
3,true,0,110,16,5,51,3,10
8,true,0,138,25,8,50,4,7
8,true,0,101,35,9,25,3,4
7,true,1,25,103,26,9,7,4
7,true,0,100,54,10,62,3,10
8,true,1,62,100,23,7,6,2
6,true,0,104,27,10,35,4,6
6,true,1,21,101,27,9,7,4
7,true,1,11,100,12,10,4,3
7,true,0,105,96,5,13,3,6
5,true,1,16,139,19,0,5,0
13,true,1,97,106,16,8,6,4
15,true,0,105,56,8,18,4,4
9,true,1,84,154,68,7,10,4
9,true,1,71,115,22,6,7,4
9,true,0,101,34,8,11,4,4
7,true,0,130,10,5,38,2,7
8,true,1,27,122,44,3,7,1
9,true,0,102,63,10,25,4,7
5,true,0,103,45,9,58,3,10
11,true,1,69,100,16,7,5,3
11,true,1,91,116,27,10,6,4
5,true,1,15,102,64,7,10,1
6,true,0,101,35,4,55,3,10
11,true,1,48,115,21,5,7,1
7,true,0,103,39,6,25,3,7
8,true,0,134,79,9,44,3,10
6,true,0,101,19,9,23,3,7
6,true,0,113,23,9,36,3,7
5,true,0,111,45,6,24,4,7
12,true,1,96,106,22,8,6,3
6,true,1,5,101,20,8,4,3
6,true,1,21,101,18,5,4,1
12,true,0,101,93,7,14,3,6
17,true,1,69,117,26,8,7,4
8,true,0,100,64,10,20,3,7
10,true,1,70,110,33,7,7,3
7,true,1,79,120,62,6,10,3
11,true,0,120,63,5,38,3,7
8,true,1,8,113,31,9,7,3
7,true,0,136,61,9,50,3,10
11,true,0,108,44,1,13,1,6
9,true,0,116,87,8,40,3,10
6,true,0,131,65,1,46,1,10
11,true,0,109,77,8,25,3,4
12,true,1,34,101,46,8,10,4
10,true,1,74,109,31,1,6,1
11,true,0,115,22,8,25,3,6
6,true,0,119,18,8,65,4,10
8,true,0,121,29,1,23,1,4
13,true,1,98,100,22,10,6,4
8,true,0,104,55,8,22,3,4
10,true,1,54,108,28,10,7,3
2,true,0,108,0,0,20,0,4
5,true,0,113,14,2,27,1,7
10,true,0,104,43,2,11,1,4
6,true,0,101,10,6,39,3,7
7,true,0,120,25,10,33,3,7
8,true,0,122,52,10,40,4,7
10,true,0,121,86,9,32,2,7
6,true,0,107,10,8,25,3,6
14,true,1,48,132,69,6,10,3
9,true,0,117,77,6,25,3,6
8,true,0,128,12,8,40,3,10
7,true,0,153,50,7,71,4,10
2,true,1,0,113,60,6,10,3
11,true,0,101,61,8,13,3,4
10,true,0,113,38,1,39,1,7
5,true,0,105,3,6,20,3,5
14,true,0,159,94,5,74,3,10
3,true,1,30,101,15,2,4,1
4,true,0,125,44,10,50,3,10
6,true,0,101,28,7,28,4,7
8,true,0,146,79,8,60,3,10
9,true,1,43,112,19,3,5,1
7,true,0,115,50,0,31,0,7
12,true,1,67,102,28,9,7,3
3,true,0,119,21,7,39,2,10
5,true,1,26,114,31,10,7,4
6,true,0,104,16,8,27,4,7
8,true,0,106,77,3,21,1,5
3,true,0,108,4,8,76,3,10
9,true,0,118,68,3,28,1,6
4,true,1,10,106,34,6,7,3
6,true,0,134,52,0,46,0,10
14,true,1,74,113,43,8,7,4
7,true,1,20,126,57,10,10,3
5,true,0,105,46,10,29,4,7
6,true,0,101,15,9,23,3,7
10,true,0,127,71,5,40,1,7
7,true,1,68,101,20,10,7,5
9,true,1,98,102,23,10,7,4
17,true,0,105,81,10,22,3,7
