Player 1 Deadwood: 
57,57,56,51,37,37,16,16,16,12,7,7
57,57,40,30,19,19,19,19
42,35,29,17,17,10,10
51,50,50,26,25,3,3
66,59,59,59,59,31,23,18,4,4
38,38,35,27,21,17,17,16,16,16
24,17,10,10
30,22,21,18,16,16,16
31,28,26,26,24,24,24,24,24
60,44,35,31,26,26,9,9
16,5,5
54,48,47,44,44,44,41,22,22,22
72,44,36,29,24,9,9
51,50,44,20,16,16,16,16,16
34,29,25,23,21,21,21,10,10
63,63,54,49,35,35,15,15,15,15,15,15,15
41,38,19,15,15,9,9
69,63,33,33,26,26,20,20,9,9
41,34,31,31,17,16,16,16,14,14,11,11,11
55,55,54,28,18,18,18,18,18,17,17,17,17,3,3
42,42,37,30,24,24,24,18,17,17,17,17,17
67,67,40,31,31,31
55,51,49,49,21,19,13,10,10
69,40,36,36,36,36,35,28,25,19,19,19
56,38,37,37,37
35,34,33,17,16,16,16
64,35,34,33,33,32,32,32,31,27,27,11,11,11,9,9
80,50,41,40,19,17,14,11,11,11,7,7
78,49,40,18,7,7
38,26,22,15,2,2
37,27,22,16,16,16,12,12,12
56,55,53,53,28,28,28
20,11,11,11,11,6,6
45,40,34,34,34,33,30,13,9,9
55,47,47,47,47,47,47,28,28,25,11,11,11
73,71,62,32,32,13,8,8
33,32,32,30,30,30
39,30,20,9,9
34,34,34,33,33,33
68,68,62,59,59,35,27,25,24,8,8
58,42,40,17,14,14,14,10,10
30,26,26,26,26,25,24,14,14,14
60,60,60,33,31,31,18,17,17,15,15,15
70,68,61,57,28,15,8,8
55,55,55,51,49,48,27,27,27,27
14,10,10
79,78,75,70,70,42,15,4,4
50,47,38,38,38
64,64,57,55,49,31,31,31,31
69,43,35,30,13,10,10
42,14,14,14,9,9
55,55,49,41,40,40,40,40,20,20,20
33,28,28,26,26,26
49,40,40,40,40
65,65,62,36,29,27,11,11,11,11
30,30,27,3,3
38,38,24,16,14,2,2
65,57,50,49,46,46,39,39,39
47,47,47,47,46,46,46
42,34,34,19,19,19,19
47,38,28,27,21,19,19,19,19
50,45,38,38,21,21,17,17,17
41,38,33,33,29,29,29
32,32,32,29,29,25,25,10,10
61,56,55,54,32,24,23,22,7,7
66,38,21,12,12,12,12,9,9
71,41,41,31,8,8
51,46,37,37,13,13,13,11,11,6,6
47,40,21,21,21,21,20,20,20
78,48,43,20,0
74,44,18,11,9,9
40,31,31,24,17,17,17,17,8,8
42,36,33,14,14,14,4,4
35,35,32,25,18,18,18,18
36,34,33,33,31,30,29,29,29,26,26,21,15,15,15,4,4
49,46,44,43,37,37,33,18,18,18
60,30,29,26,21,19,18,18,18,18
29,29,27,23,23,23,23,23,23,23
63,62,62,34,34,34
57,54,50,50,50
52,52,50,46,43,34,33,13,13,13,11,11,11
52,22,15,8,8
27,27,27,12,12,12,8,8
61,61,61
33,26,23,23,11,8,8
70,45,27,27,11,11,10,10
76,69,61,33,11,11,11,11,3,3
73,43,42,42,17,17,17,11,11,11
21,21,21
39,39,36,26,23,23,5,5
44,44,44,44,39,39,13,13,10,10
64,58,49,33,27,27,27,10,10
58,53,53,53,53
49,44,15,12,12,12,10,10
36,30,30,17,14,14,14,14,14,14,14,14,14
7,7
34,24,24,20,15,15,15,8,8
53,51,51,48,26,26
29,23,23,23,22,20,15,15,15
60,56,28,25,19,19,19,19,13,13,13,13
46,46,46,46
39,39,39
48,20,20,11,11,6,6
45,43,43,43
64,35,35,30,25,25,20,15,8,8
32,30,26,26,11,8,8
33,21,20,12,10,10
53,53,53,50,50,50
49,21,21,14,8,8
14,14,14,2,2
42,42,36,34,33,33,29,29,29
58,54,54,41,16,16,16
35,29,29,29,23,17,15,15,15,15,15,13,13,13,13,13
25,23,23,23,23,23
60,57,48,42,42,20,20,20
67,62,53,52,50,49,49,26,20,18,18,18,18
19,15,14,14,14,8,8
25,15,15,15
54,54,51,44,36,36,35,35,35
73,73,73,73
42,39,34,34,34,26,20,20,20
70,63,54,46,26,26,26,26,26,26,23,23,23
48,38,37,33,28,24,24,22,22,22
41,41,41,41,41,40,39,39,18,17,17,16,2,2
42,41,41,41,34,10,10
49,45,37,28,9,9
35,28,28,20,20,19,10,10
49,40,40,40,15,15,7,7
64,55,55,55,55
65,64,37,37,29,20,16,16,16,10,10
53,32,32,31,8,8
49,19,10,10
29,29,21,21,19,19,17,17,17
32,29,25,21,21,21,21,10,10
31,28,26,13,12,12,12
49,46,21,18,17,15,15,15,15,15
32,18,18,13,11,11,11
45,42,37,37,37,25,25,25
36,36,29,29,29,27,10,10
61,32,28,11,9,9
38,29,22,22,19,19,19,19,19,19,19,15,15,15
60,30,22,19,9,9
50,49,41,32,32,32
48,43,40,40,36,35,35,13,13,13
59,58,56,30,30,30,30,27,23,10,10
7,7
31,18,18,18,18,16,16,16,16,11,11,11,9,9
21,19,7,7
47,41,37,33,33,33
53,23,17,11,11,11
70,40,35,16,11,11,11,6,6
58,58,58,51,51,27,26,26,21,21,21
32,31,9,9
68,38,31,27,24,24,24
68,67,65,58,54,47,44,44,32,14,14,14
48,24,24,24,16,8,8
55,49,47,35,33,33,33
56,56,49,49,27,27,27,27
71,62,61,35,32,16,14,10,10
37,31,26,26,19,18,9,9
31,31,17,17,17,13,13,9,9
61,61,53,45,45,45,45
82,56,47,47,47
20,13,7,7
43,34,34,34,34,34,34,9,9
42,42,37,33,32,32,13,8,8
29,29,29,29,29,29,29,11,11,11
66,36,32,29,15,11,11,11
51,35,35,34,34,34,30,30,30,11,11,11,11,11,11
37,32,30,25,10,10
55,55,55,50,32,17,17,17
59,34,34,32,32,24,9,9
57,52,50,46,20,20,20
59,59,32,27,7,7
36,36,31,31,28,23,23,9,9
27,17,8,8
52,47,47,43,37,37,21,21,21,17,17,17,16,16,16,16
58,44,41,41,39,37,37
71,43,37,30,29,29,25,9,9
40,30,21,19,19,19
18,14,14,14,14,12,12,12
58,50,41,36,27,14,14,14,14
35,30,30,26,10,10
17,17,16,10,10
30,30,20,20,19,16,16,16
46,38,33,33,28,9,9
68,65,61,61,35,15,15,15
71,63,56,50,50,42,37,37,37,24,24,24
39,39,34,20,20,20
42,35,35,35
71,51,22,20,17,15,15,15
43,35,29,29,25,7,7
32,28,28,22,22,22,22,22,22
64,63,45,45,44,36,36,35,15,15,15,13,1,1
56,53,52,47,16,5,5
76,46,46,42,36,35,15,2,2
21,21,21,21,21,17,17,17
43,43,39,39,37,37,37
49,44,37,34,28,28,12,12,12,12
53,48,22,14,14,13,8,8
70,67,60,55,48,48,26,10,10
42,18,18,17,17,16,2,2
67,37,33,27,27,27
54,54,47,47,36,32,14,14,14,14
61,61,32,31,30,10,10
21,8,8
54,24,24,23,13,1,1
51,47,40,32,16,11,10,10
80,73,65,35,35,35,28,27,26,26,20,17,6,6
58,57,54,28,28,25,21,21,17,17,9,9
44,44,44,43,21,21,21
30,30,29,27,23,15,15,15,15,15,15
60,60,32,32,29,10,10
39,35,27,12,12,10,10
56,51,43,42,41,16,16,9,9
42,42,35,35,35
31,18,18,13,12,12,12,7,7
41,40,40,32,31,31,26,26,16,16,16
27,27,12,12,12,10,10
26,26,26,26,26,13,9,9
56,56,55,53,32,23,19,19,19,19,19,17,17,17,17
50,50,50,50,37,36,36,21,21,21,3,3
66,59,58,54,41,32,10,10
51,51,42,40,40,16,16,8,8
37,32,29,23,14,14,14,14,14
36,27,24,8,8
58,50,26,26,9,9
49,35,35,35,35,13,13,7,7
63,40,38,37,30,8,8
48,45,45,37,37,37
39,39,36,28,28,9,9
43,42,36,36,33,32,32,24,24,24
24,24,22,22,16,16,14,14
69,61,52,45,41,36,36,19,7,7
24,14,10,10
8,8
30,13,13,8,8
53,44,44,26,26,26,26,26
15,12,12,6,6
45,38,37,12,12,12
65,35,25,25,11,11,6,6
52,25,25,7,7
51,21,21,17,17,17,10,10
13,13,8,8
59,59,50,50,25,19,17,17,17
12,11,11,4,4
38,10,10
51,21,21,15,14,14,14
51,48,48,48
24,14,14,14
63,57,56,49,49,35,35,35,34,14,14,14
37,29,12,8,8
51,50,44,17,17,12,12,12,8,8
67,66,59,31,31,23,11,8,8
53,48,47,45,45,45,30,19,19,19
59,59,57,51,49,49,47,47,27,27,27
31,27,16,16,10,10
44,44,31,24,24,24,22,22,22
69,61,26,26,24,23,10,10
21,13,13,10,10
60,60,60,55,52,32,23,23,23
44,27,27,27,27
49,49,47,19,12,12,12,12
57,55,35,25,18,18,18,18
42,39,16,14,14,7,7
42,33,24,17,17,7,7
46,46,45,44,37,35,34,34,13,13,13,9,9
62,62,56,56,31,27,27,27,27,22,8,8
59,59,59,59,59,37,37,33,27,27,27
50,42,38,33,14,14,14,14,14,14,14,14
56,49,40,32,31,25,25,20,20,20,10,10
50,50,44,44
36,36,27,8,8
29,20,10,10
28,28,25,25,25,11,6,6
57,53,46,46,24,17,17,17
29,25,15,3,3
74,44,15,15,15,11,10,10
53,51,48,48,48,25,19,18,18,5,5
67,43,18,11,11,6,6
67,67,65,57,57,29,22,12,7,7
41,40,37,12,12,9,9
66,57,53,48,25,25,25
28,28,28,8,8
34,29,29,10,10
58,49,33,26,26,6,6
21,6,6
51,43,24,23,23,21,20,20,20
38,33,29,29,13,12,12,1,1
29,22,15,15,15,15,15,15,15,15
36,36,29,25,11,11,11,11,6,6
38,38,38,20,20,17,17,17,17,17,17,17
41,38,37,14,14,14
34,27,26,23,23,23,23,23,23
60,60,27,24,9,9
48,48,42,33,26,23,23,23
23,12,5,5
30,23,21,19,19,19,19,19
64,34,29,22,22,16,16,16,16
36,36,29,29,28,11,7,7
53,50,49,49,42,42,42,26,26,26,26
70,70,70,42,42,35,12,11,11,11
14,14,14,9,9
55,55,37,33,26,20,20,10,10
60,59,55,33,33,31,28,22,4,4
64,64,62,33,28,28,22,22,22,22,22
60,59,59,59,38,36,13,13,13
69,61,54,54,53,47,45,42,22,22,22
41,41,41,37,37,37,37
65,65,64,64,62,58,58,58
40,36,36,31,28,23,23,23
44,38,11,11,7,7
40,34,32,12,9,9
47,42,41,40,17,11,11,11
36,13,13,13,13,10,10
44,36,36,35,26,26,16,11,11,11
45,39,39,39,13,13,13,13
47,47,46,45,24,19,4,4
48,44,39,38,23,20,20,20,20
42,42,42,42
41,32,10,10
38,33,26,26,26,26,26
24,24,24,24,19,19,19,14,14,4,4
43,34,16,12,12,6,6
40,37,34,28,11,7,7
69,63,33,25,18,18,18,12,8,8
45,38,29,13,7,7
39,17,8,8
58,55,55,55,50,50,49,26,24,21,21,21
36,36,30,25,24,23,23,23,23,23,23,15,15,15
65,59,59,59,31,31,31
36,36,36,31,15,2,2
55,25,22,16,14,14,14,4,4
49,45,36,36,13,12,12,9,9
42,38,38,33,33,31,12,12,12
55,48,42,34,34,25,24,24,24,24
39,39,13,13,10,10
50,50,48,23,8,8
70,40,30,30,30,29,29,29,29,10,10
36,24,20,20
61,61,59,51,48,41,41,38,38,37,37,37
68,67,47,45,41,41,41
42,32,32,30,30,11,11,9,9
20,13,10,10
46,26,26,26,25,25,21,14,14,14
65,59,52,52,52,45,38,38,38,19,19,8,8
62,58,51,48,48,48,44,44,44
66,66,59,54,52,30,13,13,2,2
