GameNumber,RoundNumber,WinningPlayer,ScorePlayer0,ScorePlayer1,DeadwoodPlayer0,DeadwoodPlayer1,CardsInDeadwoodPlayer0,CardsInDeadwoodPlayer1,FinalRound
0,0,Null,0,0,74,58,10,11,false
0,0,0,9,0,2,11,1,4,false
0,1,1,9,21,30,9,7,4,false
0,2,1,9,39,26,8,7,4,false
0,3,1,9,52,20,7,6,3,false
0,4,1,9,62,18,8,4,4,false
0,5,0,14,62,8,13,4,3,false
0,6,0,16,62,10,12,4,3,false
0,7,1,16,69,11,4,4,1,false
0,8,1,16,109,49,9,10,4,true
1,0,Null,0,0,87,66,10,11,false
1,0,1,0,39,49,10,7,3,false
1,1,1,0,81,17,0,4,0,false
1,2,0,11,81,8,19,4,4,false
1,3,1,11,125,50,6,10,3,true
2,0,Null,0,0,69,75,10,11,false
2,0,1,0,10,11,1,4,1,false
2,1,0,43,10,0,18,0,4,false
2,2,1,43,13,12,9,4,4,false
2,3,1,43,20,17,10,7,4,false
2,4,0,50,20,4,11,1,5,false
2,5,0,79,20,9,38,4,7,false
2,6,1,79,38,24,6,7,3,false
2,7,0,90,38,1,12,1,4,false
2,8,0,109,38,8,27,3,7,true
3,0,Null,0,0,64,68,10,11,false
3,0,1,0,20,30,10,7,4,false
3,1,1,0,31,13,2,5,1,false
3,2,1,0,58,34,7,7,3,false
3,3,1,0,60,12,10,4,4,false
3,4,1,0,75,22,7,4,3,false
3,5,0,19,75,7,26,3,7,false
3,6,1,19,78,12,9,4,3,false
3,7,0,25,78,6,12,2,4,false
3,8,1,25,86,18,10,4,4,false
3,9,1,25,123,47,10,10,4,true
4,0,Null,0,0,68,67,10,11,false
4,0,0,1,0,10,11,4,4,false
4,1,0,12,0,3,14,1,4,false
4,2,0,20,0,6,14,3,3,false
4,3,0,48,0,10,38,3,7,false
4,4,0,73,0,9,34,3,7,false
4,5,1,73,17,26,9,7,3,false
4,6,0,79,17,7,13,4,4,false
4,7,0,95,17,4,20,3,6,false
4,8,1,95,20,12,9,3,4,false
4,9,1,95,31,21,10,6,4,false
4,10,1,95,48,22,5,7,3,false
4,11,1,95,58,20,10,7,4,false
4,12,1,95,79,28,7,6,3,false
4,13,0,137,79,4,46,1,7,true
5,0,Null,0,0,52,67,10,11,false
5,0,1,0,20,28,8,7,4,false
5,1,0,19,20,3,22,1,6,false
5,2,0,49,20,7,37,3,7,false
5,3,1,49,29,16,7,4,3,false
5,4,0,53,29,9,13,3,4,false
5,5,0,58,29,8,13,3,4,false
5,6,0,62,29,8,12,3,4,false
5,7,0,98,29,9,45,4,7,false
5,8,1,98,33,14,10,4,4,false
5,9,0,107,33,2,11,2,3,true
6,0,Null,0,0,63,76,10,11,false
6,0,0,23,0,8,31,4,7,false
6,1,0,66,0,7,50,3,10,false
6,2,1,66,3,12,9,4,4,false
6,3,1,66,56,62,9,10,2,false
6,4,0,93,56,6,33,1,7,false
6,5,0,96,56,9,12,3,4,false
6,6,0,104,56,8,16,4,4,true
7,0,Null,0,0,66,70,10,11,false
7,0,1,0,11,18,7,7,3,false
7,1,1,0,42,40,9,10,4,false
7,2,1,0,48,11,5,4,3,false
7,3,0,8,48,10,18,4,5,false
7,4,0,47,48,0,14,0,4,false
7,5,1,47,65,27,10,7,3,false
7,6,1,47,69,11,7,3,3,false
7,7,0,54,69,5,12,2,4,false
7,8,1,54,76,11,4,4,2,false
7,9,1,54,84,16,8,6,4,false
7,10,1,54,94,18,8,4,2,false
7,11,1,54,107,15,2,5,1,true
8,0,Null,0,0,61,79,10,11,false
8,0,1,0,30,31,1,7,1,false
8,1,1,0,54,30,6,7,2,false
8,2,1,0,69,24,9,7,5,false
8,3,1,0,76,16,9,3,3,false
8,4,0,6,76,9,15,4,4,false
8,5,0,19,76,4,17,3,4,false
8,6,1,19,93,24,7,7,3,false
8,7,1,19,105,18,6,7,4,true
9,0,Null,0,0,64,83,10,11,false
9,0,0,9,0,9,18,3,4,false
9,1,0,27,0,9,27,3,6,false
9,2,1,27,7,14,7,3,3,false
9,3,1,27,70,38,0,7,0,false
9,4,1,27,72,12,10,3,3,false
9,5,1,27,78,12,6,4,3,false
9,6,1,27,111,34,1,6,1,true
10,0,Null,0,0,63,76,10,11,false
10,0,1,0,17,25,8,7,4,false
10,1,0,11,17,7,18,3,4,false
10,2,0,17,17,8,14,4,4,false
10,3,0,37,17,8,28,3,7,false
10,4,0,41,17,10,14,4,4,false
10,5,1,41,27,20,10,4,3,false
10,6,0,57,27,10,26,3,7,false
10,7,1,57,41,24,10,7,3,false
10,8,1,57,47,12,6,4,4,false
10,9,0,78,47,10,31,4,7,false
10,10,0,108,47,8,38,3,10,true
11,0,Null,0,0,55,83,10,11,false
11,0,1,0,16,25,9,4,3,false
11,1,1,0,30,24,10,7,3,false
11,2,1,0,54,29,5,7,2,false
11,3,0,24,54,3,27,1,7,false
11,4,1,24,59,11,6,4,2,false
11,5,0,31,59,4,11,2,4,false
11,6,1,31,73,15,1,4,1,false
11,7,1,31,89,17,1,4,1,false
11,8,0,46,89,8,23,4,6,false
11,9,0,98,89,10,62,4,10,false
11,10,1,98,96,11,4,4,3,false
11,11,1,98,100,14,10,4,4,true
12,0,Null,0,0,73,81,10,11,false
12,0,0,27,0,5,32,1,7,false
12,1,1,27,13,16,3,4,1,false
12,2,0,67,13,10,50,3,10,false
12,3,1,67,18,13,8,4,3,false
12,4,0,87,18,2,22,1,7,false
12,5,1,87,20,11,9,4,3,false
12,6,0,125,20,4,42,2,7,true
13,0,Null,0,0,58,74,10,11,false
13,0,0,1,0,10,11,4,3,false
13,1,1,1,8,17,9,6,3,false
13,2,0,30,8,10,39,3,7,false
13,3,0,45,8,10,25,3,7,false
13,4,1,45,21,19,6,6,3,false
13,5,0,48,21,8,11,3,4,false
13,6,1,48,80,62,3,10,1,false
13,7,0,65,80,3,20,1,7,false
13,8,1,65,83,12,9,4,4,false
13,9,1,65,89,15,9,3,4,false
13,10,0,77,89,9,21,2,7,false
13,11,1,77,98,17,8,4,3,false
13,12,0,85,98,8,16,4,4,false
13,13,0,102,98,2,19,1,6,true
14,0,Null,0,0,55,74,10,11,false
14,0,0,50,0,9,59,4,10,false
14,1,1,50,17,25,8,7,3,false
14,2,1,50,49,41,9,7,3,false
14,3,1,50,88,48,9,7,4,false
14,4,0,55,88,10,15,3,6,false
14,5,1,55,113,34,9,7,4,true
15,0,Null,0,0,86,57,10,11,false
15,0,0,22,0,4,26,1,7,false
15,1,0,27,0,10,15,4,4,false
15,2,1,27,4,14,10,4,3,false
15,3,1,27,17,17,4,4,1,false
15,4,0,29,17,9,11,3,4,false
15,5,1,29,37,26,6,7,1,false
15,6,1,29,90,61,8,10,3,false
15,7,1,29,145,64,9,10,4,true
16,0,Null,0,0,72,76,10,11,false
16,0,1,0,9,16,7,6,3,false
16,1,0,6,9,9,15,5,4,false
16,2,1,6,25,23,7,6,3,false
16,3,1,6,50,34,9,7,3,false
16,4,0,36,50,9,39,4,7,false
16,5,0,40,50,8,12,4,3,false
16,6,1,40,70,27,7,7,4,false
16,7,1,40,94,33,9,7,3,false
16,8,1,40,98,12,8,4,4,false
16,9,1,40,99,11,10,4,3,false
16,10,0,69,99,6,35,3,10,false
16,11,0,102,99,8,41,4,7,true
17,0,Null,0,0,60,58,10,11,false
17,0,0,8,0,7,15,3,4,false
17,1,1,8,35,41,6,7,1,false
17,2,0,11,35,10,13,3,4,false
17,3,0,51,35,9,49,4,10,false
17,4,1,51,60,27,2,6,1,false
17,5,0,74,60,3,26,1,7,false
17,6,1,74,66,12,6,4,4,false
17,7,0,93,66,6,25,4,7,false
17,8,1,93,107,51,10,10,3,true
18,0,Null,0,0,50,77,10,11,false
18,0,1,0,21,24,3,7,2,false
18,1,1,0,26,13,8,4,3,false
18,2,1,0,35,19,10,4,4,false
18,3,1,0,43,15,7,5,3,false
18,4,1,0,47,11,7,4,3,false
18,5,1,0,55,15,7,4,3,false
18,6,0,12,55,9,21,5,4,false
18,7,1,12,98,46,3,7,1,false
18,8,0,24,98,1,13,1,6,false
18,9,0,58,98,9,43,1,7,false
18,10,1,58,116,23,5,7,3,true
19,0,Null,0,0,68,75,10,11,false
19,0,0,10,0,1,11,1,4,false
19,1,0,29,0,10,29,4,7,false
19,2,0,49,0,10,30,4,7,false
19,3,0,62,0,4,17,1,6,false
19,4,0,65,0,10,13,4,4,false
19,5,1,65,22,25,3,7,1,false
19,6,0,73,22,10,18,3,6,false
19,7,1,73,33,15,4,6,3,false
19,8,1,73,41,15,7,6,4,false
19,9,0,79,41,9,15,4,4,false
19,10,0,100,41,8,29,2,7,true
20,0,Null,0,0,59,70,10,11,false
20,0,1,0,6,15,9,6,3,false
20,1,0,11,6,1,12,1,4,false
20,2,0,46,6,2,37,1,7,false
20,3,1,46,20,21,7,4,3,false
20,4,0,50,20,8,12,4,6,false
20,5,1,50,23,13,10,4,3,false
20,6,0,78,23,6,34,3,7,false
20,7,0,105,23,9,36,3,10,true
21,0,Null,0,0,75,67,10,11,false
21,0,1,0,37,44,7,10,3,false
21,1,0,39,37,0,14,0,4,false
21,2,1,39,44,13,6,5,4,false
21,3,1,39,50,13,7,5,3,false
21,4,0,43,50,9,13,3,4,false
21,5,0,48,50,10,15,4,4,false
21,6,0,71,50,6,29,2,7,false
21,7,1,71,89,14,0,4,0,false
21,8,0,76,89,10,15,3,5,false
21,9,0,87,89,9,20,5,6,false
21,10,0,115,89,8,36,3,7,true
22,0,Null,0,0,47,85,10,11,false
22,0,0,35,0,10,45,3,7,false
22,1,1,35,27,36,9,6,4,false
22,2,0,42,27,10,17,4,4,false
22,3,0,50,27,9,17,4,4,false
22,4,1,50,29,12,10,4,4,false
22,5,0,85,29,10,45,3,7,false
22,6,0,118,29,9,42,3,6,true
23,0,Null,0,0,67,75,10,11,false
23,0,1,0,3,13,10,4,3,false
23,1,1,0,18,18,3,4,1,false
23,2,1,0,36,26,8,7,3,false
23,3,1,0,68,40,8,6,4,false
23,4,0,9,68,7,16,3,6,false
23,5,0,27,68,6,24,3,7,false
23,6,1,27,73,12,7,4,3,false
23,7,1,27,97,29,5,6,1,false
23,8,0,44,97,10,27,4,6,false
23,9,0,53,97,9,18,4,7,false
23,10,1,53,146,59,10,10,4,true
24,0,Null,0,0,62,81,10,11,false
24,0,0,5,0,9,14,4,6,false
24,1,0,13,0,6,14,3,5,false
24,2,0,18,0,10,15,4,4,false
24,3,0,35,0,9,26,3,7,false
24,4,1,35,38,45,7,7,4,false
24,5,0,68,38,8,41,3,7,false
24,6,0,101,38,9,42,3,7,true
25,0,Null,0,0,74,70,10,11,false
25,0,0,2,0,10,12,3,4,false
25,1,0,14,0,2,14,1,3,false
25,2,1,14,14,21,7,6,3,false
25,3,1,14,33,27,8,7,3,false
25,4,0,17,33,8,11,3,4,false
25,5,0,38,33,9,30,4,7,false
25,6,1,38,36,11,8,3,4,false
25,7,1,38,49,23,10,7,3,false
25,8,1,38,81,41,9,7,4,false
25,9,1,38,92,21,10,7,3,false
25,10,0,67,92,7,36,4,7,false
25,11,1,67,104,19,7,7,3,true
26,0,Null,0,0,74,66,10,11,false
26,0,1,0,14,23,9,4,3,false
26,1,1,0,24,16,6,6,3,false
26,2,1,0,30,16,10,4,4,false
26,3,0,20,30,8,28,3,7,false
26,4,0,36,30,9,25,4,7,false
26,5,1,36,53,31,8,7,2,false
26,6,1,36,78,31,6,4,3,false
26,7,1,36,82,14,10,3,3,false
26,8,0,48,82,5,17,3,4,false
26,9,0,69,82,8,29,3,7,false
26,10,0,82,82,9,22,4,6,false
26,11,1,82,90,17,9,4,3,false
26,12,0,140,90,9,67,3,10,true
27,0,Null,0,0,69,79,10,11,false
27,0,0,11,0,9,20,4,4,false
27,1,0,34,0,9,32,3,7,false
27,2,0,36,0,10,12,4,4,false
27,3,0,73,0,10,47,4,10,false
27,4,0,97,0,10,34,3,7,false
27,5,1,97,17,23,6,4,4,false
27,6,1,97,26,17,8,4,3,false
27,7,1,97,29,11,8,3,4,false
27,8,1,97,32,13,10,4,4,false
27,9,0,124,32,10,37,3,10,true
28,0,Null,0,0,65,55,10,11,false
28,0,0,23,0,6,29,1,7,false
28,1,1,23,14,22,8,7,4,false
28,2,0,30,14,7,14,3,6,false
28,3,1,30,23,17,8,4,4,false
28,4,1,30,69,52,6,10,3,false
28,5,1,30,86,24,7,7,3,false
28,6,1,30,135,53,4,10,1,true
29,0,Null,0,0,57,80,10,11,false
29,0,0,9,0,10,19,4,6,false
29,1,1,9,12,13,1,3,1,false
29,2,0,15,12,8,14,3,4,false
29,3,1,15,15,11,8,4,3,false
29,4,1,15,45,36,6,7,1,false
29,5,0,23,45,6,14,4,6,false
29,6,1,23,61,26,10,4,3,false
29,7,0,34,61,2,13,1,4,false
29,8,0,43,61,9,18,4,4,false
29,9,1,43,102,49,8,10,3,true
30,0,Null,0,0,72,69,10,11,false
30,0,1,0,12,14,2,3,1,false
30,1,1,0,20,14,6,4,4,false
30,2,0,9,20,6,15,4,6,false
30,3,0,22,20,7,20,3,7,false
30,4,0,57,20,9,44,4,10,false
30,5,0,65,20,9,17,4,4,false
30,6,1,65,23,11,8,4,4,false
30,7,1,65,30,14,7,4,3,false
30,8,0,85,30,10,30,4,7,false
30,9,0,91,30,10,16,3,6,false
30,10,0,95,30,8,12,4,3,false
30,11,1,95,38,15,7,4,4,false
30,12,1,95,59,22,1,7,1,false
30,13,1,95,64,15,10,4,4,false
30,14,0,110,64,8,23,4,7,true
31,0,Null,0,0,64,77,10,11,false
31,0,1,0,8,13,5,6,3,false
31,1,1,0,12,13,9,3,3,false
31,2,1,0,35,31,8,6,3,false
31,3,0,6,35,10,16,4,4,false
31,4,1,6,107,74,2,10,1,true
32,0,Null,0,0,54,85,10,11,false
32,0,0,20,0,9,29,3,7,false
32,1,0,33,0,9,22,3,7,false
32,2,0,43,0,8,18,2,7,false
32,3,0,50,0,7,14,3,4,false
32,4,1,50,12,18,6,4,2,false
32,5,0,67,12,9,26,4,7,false
32,6,1,67,41,31,2,7,1,false
32,7,0,91,41,7,31,4,7,false
32,8,0,108,41,4,21,1,4,true
33,0,Null,0,0,64,67,10,11,false
33,0,1,0,9,15,6,4,2,false
33,1,0,19,9,7,26,1,7,false
33,2,1,19,33,31,7,7,3,false
33,3,1,19,95,69,7,10,3,false
33,4,0,51,95,2,34,1,6,false
33,5,0,57,95,6,12,3,4,false
33,6,0,78,95,1,22,1,7,false
33,7,1,78,106,13,2,4,1,true
34,0,Null,0,0,68,74,10,11,false
34,0,0,7,0,10,17,4,6,false
34,1,0,28,0,5,26,3,7,false
34,2,1,28,31,38,7,7,3,false
34,3,0,39,31,6,17,3,4,false
34,4,0,65,31,9,35,4,7,false
34,5,0,75,31,7,17,4,6,false
34,6,0,99,31,7,31,3,7,false
34,7,0,125,31,10,36,4,7,true
35,0,Null,0,0,79,54,10,11,false
35,0,1,0,9,16,7,4,3,false
35,1,0,5,9,8,13,4,4,false
35,2,1,5,16,15,8,5,4,false
35,3,1,5,26,16,6,4,3,false
35,4,0,25,26,1,21,1,4,false
35,5,0,35,26,5,15,2,3,false
35,6,0,50,26,8,23,4,7,false
35,7,1,50,84,63,5,10,2,false
35,8,1,50,111,35,8,7,4,true
36,0,Null,0,0,82,59,10,11,false
36,0,1,0,6,11,5,3,1,false
36,1,1,0,45,47,8,10,4,false
36,2,1,0,49,14,10,6,3,false
36,3,0,24,49,3,27,1,7,false
36,4,1,24,60,13,2,6,1,false
36,5,1,24,70,14,4,4,1,false
36,6,1,24,81,14,3,6,2,false
36,7,0,63,81,6,45,2,7,false
36,8,0,114,81,0,26,0,7,true
37,0,Null,0,0,57,85,10,11,false
37,0,1,0,15,18,3,4,1,false
37,1,0,9,15,9,18,3,4,false
37,2,1,9,21,15,9,4,3,false
37,3,1,9,37,18,2,4,1,false
37,4,1,9,78,49,8,7,1,false
37,5,0,19,78,9,19,3,6,false
37,6,1,19,94,20,4,6,1,false
37,7,1,19,102,14,6,4,1,true
38,0,Null,0,0,74,64,10,11,false
38,0,1,0,13,17,4,6,3,false
38,1,1,0,61,58,10,10,3,false
38,2,0,2,61,9,11,4,4,false
38,3,1,2,82,30,9,7,3,false
38,4,1,2,92,12,2,6,1,false
38,5,0,22,92,4,24,2,7,false
38,6,1,22,104,13,1,4,1,true
39,0,Null,0,0,72,89,10,11,false
39,0,0,16,0,9,25,3,6,false
39,1,0,38,0,10,32,3,7,false
39,2,0,47,0,6,15,3,3,false
39,3,0,57,0,2,12,1,4,false
39,4,1,57,16,20,4,4,2,false
39,5,1,57,27,13,2,6,1,false
39,6,0,69,27,2,14,1,6,false
39,7,1,69,54,35,8,7,4,false
39,8,0,90,54,7,28,3,7,false
39,9,1,90,77,24,1,4,1,false
39,10,0,95,77,10,15,4,4,false
39,11,0,104,77,2,11,1,4,true
40,0,Null,0,0,70,63,10,11,false
40,0,0,17,0,5,22,1,6,false
40,1,1,17,8,17,9,6,3,false
40,2,1,17,15,11,4,4,3,false
40,3,1,17,23,17,9,4,3,false
40,4,0,27,23,4,14,2,4,false
40,5,1,27,29,15,9,4,3,false
40,6,0,33,29,6,12,2,4,false
40,7,1,33,51,27,5,7,2,false
40,8,1,33,97,56,10,10,3,false
40,9,1,33,112,17,2,6,1,true
41,0,Null,0,0,70,69,10,11,false
41,0,0,19,0,1,20,1,6,false
41,1,0,38,0,5,24,3,6,false
41,2,1,38,1,11,10,4,3,false
41,3,0,43,1,6,11,1,3,false
41,4,0,60,1,5,22,1,5,false
41,5,1,60,17,24,8,6,3,false
41,6,1,60,31,18,4,7,1,false
41,7,0,70,31,8,18,3,6,false
41,8,0,84,31,9,23,4,7,false
41,9,0,89,31,7,12,3,4,false
41,10,1,89,40,18,9,6,4,false
41,11,0,103,40,9,23,4,4,true
42,0,Null,0,0,58,70,10,11,false
42,0,1,0,27,36,9,10,3,false
42,1,0,7,27,9,16,4,4,false
42,2,1,7,45,28,10,6,4,false
42,3,0,19,45,8,20,4,7,false
42,4,0,82,45,3,66,1,10,false
42,5,1,82,77,40,8,7,4,false
42,6,0,104,77,2,24,1,7,true
43,0,Null,0,0,53,60,10,11,false
43,0,1,0,30,39,9,10,4,false
43,1,0,10,30,7,17,3,6,false
43,2,1,10,62,42,10,7,3,false
43,3,1,10,81,25,6,7,4,false
43,4,1,10,98,20,3,7,1,false
43,5,0,22,98,8,20,4,7,false
43,6,0,29,98,9,16,3,7,false
43,7,1,29,111,22,9,7,3,true
44,0,Null,0,0,60,85,10,11,false
44,0,1,0,9,13,4,3,1,false
44,1,0,31,9,7,38,2,7,false
44,2,1,31,54,53,8,10,3,false
44,3,1,31,64,12,2,4,1,false
44,4,0,44,64,4,17,3,7,false
44,5,1,44,85,26,5,6,3,false
44,6,0,47,85,9,12,3,4,false
44,7,1,47,108,27,4,7,2,true
45,0,Null,0,0,69,60,10,11,false
45,0,1,0,22,31,9,7,4,false
45,1,0,15,22,9,24,4,7,false
45,2,1,15,43,30,9,7,3,false
45,3,1,15,49,16,10,6,4,false
45,4,1,15,58,16,7,4,4,false
45,5,0,37,58,9,31,4,7,false
45,6,0,44,58,9,16,4,5,false
45,7,0,65,58,8,29,2,7,false
45,8,1,65,113,61,6,7,1,true
46,0,Null,0,0,50,70,10,11,false
46,0,1,0,13,21,8,7,4,false
46,1,0,9,13,6,15,3,6,false
46,2,0,37,13,1,29,1,7,false
46,3,0,46,13,6,15,3,6,false
46,4,0,49,13,8,11,4,4,false
46,5,1,49,21,13,5,4,2,false
46,6,1,49,41,27,7,4,4,false
46,7,0,85,41,7,43,3,7,false
46,8,1,85,65,29,5,7,2,false
46,9,1,85,96,41,10,10,3,false
46,10,0,92,96,9,16,4,6,false
46,11,1,92,129,40,7,10,3,true
47,0,Null,0,0,66,63,10,11,false
47,0,1,0,29,38,9,10,3,false
47,1,1,0,71,52,10,10,3,false
47,2,0,43,71,8,51,3,10,false
47,3,0,57,71,9,23,4,7,false
47,4,1,57,98,35,8,7,3,false
47,5,1,57,106,13,5,4,1,true
48,0,Null,0,0,68,55,10,11,false
48,0,1,0,40,41,1,7,1,false
48,1,0,8,40,7,15,3,4,false
48,2,0,18,40,2,12,1,4,false
48,3,0,27,40,7,16,4,5,false
48,4,1,27,54,24,10,7,4,false
48,5,0,52,54,2,27,1,7,false
48,6,0,61,54,3,12,1,3,false
48,7,0,74,54,3,16,1,7,false
48,8,0,99,54,8,33,2,7,false
48,9,0,133,54,9,43,3,10,true
49,0,Null,0,0,65,74,10,11,false
49,0,0,15,0,7,22,4,7,false
49,1,0,38,0,1,24,1,7,false
49,2,1,38,64,70,6,10,1,false
49,3,0,44,64,6,12,4,4,false
49,4,1,44,113,54,5,10,3,true
50,0,Null,0,0,47,82,10,11,false
50,0,1,0,10,12,2,4,1,false
50,1,0,35,10,8,43,4,10,false
50,2,1,35,25,25,10,6,4,false
50,3,0,56,25,5,26,3,4,false
50,4,0,78,25,5,27,3,6,false
50,5,0,86,25,9,17,3,4,false
50,6,1,86,50,32,7,7,3,false
50,7,0,124,50,9,47,2,10,true
51,0,Null,0,0,66,55,10,11,false
51,0,0,8,0,5,13,1,4,false
51,1,1,8,33,40,7,7,4,false
51,2,0,33,33,6,31,1,7,false
51,3,0,64,33,10,41,4,7,false
51,4,0,71,33,6,13,3,4,false
51,5,0,77,33,5,11,3,4,false
51,6,1,77,56,25,2,7,1,false
51,7,1,77,75,23,4,4,1,false
51,8,0,114,75,0,12,0,4,true
52,0,Null,0,0,56,63,10,11,false
52,0,1,0,4,14,10,4,4,false
52,1,0,16,4,8,24,4,7,false
52,2,0,54,4,0,13,0,3,false
52,3,1,54,9,15,10,4,4,false
52,4,0,79,9,9,34,2,7,false
52,5,1,79,29,22,2,6,1,false
52,6,1,79,31,11,9,4,4,false
52,7,1,79,56,33,8,7,3,false
52,8,0,88,56,5,14,3,4,false
52,9,1,88,73,27,10,7,4,false
52,10,0,112,73,4,28,3,7,true
53,0,Null,0,0,55,66,10,11,false
53,0,1,0,39,14,0,4,0,false
53,1,0,4,39,9,13,4,4,false
53,2,0,20,39,9,25,4,7,false
53,3,0,28,39,6,14,3,4,false
53,4,0,53,39,2,27,1,7,false
53,5,0,91,39,0,13,0,4,false
53,6,0,151,39,2,62,2,10,true
54,0,Null,0,0,68,77,10,11,false
54,0,1,0,36,37,1,7,1,false
54,1,0,21,36,6,27,3,6,false
54,2,0,26,36,10,15,4,4,false
54,3,0,40,36,9,23,4,7,false
54,4,1,40,52,24,8,7,3,false
54,5,1,40,65,23,10,7,4,false
54,6,0,67,65,10,37,4,10,false
54,7,1,67,78,23,10,4,4,false
54,8,0,92,78,9,34,4,7,false
54,9,1,92,132,62,8,10,4,true
55,0,Null,0,0,78,53,10,11,false
55,0,0,7,0,5,12,3,4,false
55,1,1,7,9,16,7,4,4,false
55,2,1,7,17,11,3,3,1,false
55,3,0,24,17,10,27,3,5,false
55,4,1,24,27,15,5,6,3,false
55,5,0,42,27,9,27,3,7,false
55,6,0,43,27,10,11,4,4,false
55,7,0,50,27,5,12,3,4,false
55,8,1,50,50,27,4,6,1,false
55,9,1,50,52,11,9,4,3,false
55,10,1,50,62,19,9,6,3,false
55,11,1,50,71,15,6,4,1,false
55,12,1,50,91,29,9,7,4,false
55,13,0,55,91,8,13,4,3,false
55,14,0,69,91,4,18,3,6,false
55,15,1,69,99,11,3,3,1,false
55,16,0,84,99,8,23,3,7,false
55,17,0,123,99,10,49,4,7,true
56,0,Null,0,0,63,59,10,11,false
56,0,0,28,0,6,34,4,7,false
56,1,1,28,7,17,10,6,3,false
56,2,1,28,17,19,9,6,4,false
56,3,0,73,17,0,20,0,6,false
56,4,1,73,36,20,1,6,1,false
56,5,1,73,60,34,10,10,3,false
56,6,0,105,60,6,38,3,10,true
57,0,Null,0,0,69,72,10,11,false
57,0,1,0,22,23,1,6,1,false
57,1,0,10,22,9,19,4,7,false
57,2,0,26,22,10,26,4,7,false
57,3,1,26,36,20,6,6,4,false
57,4,0,51,36,8,33,2,7,false
57,5,0,67,36,7,23,4,7,false
57,6,0,75,36,10,18,3,4,false
57,7,1,75,53,20,3,7,1,false
57,8,0,77,53,10,12,3,4,false
57,9,1,77,60,13,6,4,2,false
57,10,0,119,60,0,17,0,6,true
58,0,Null,0,0,78,70,10,11,false
58,0,1,0,23,32,9,6,4,false
58,1,0,11,23,10,21,3,6,false
58,2,1,11,31,16,8,6,4,false
58,3,0,56,31,0,20,0,7,false
58,4,0,69,31,8,21,4,7,false
58,5,0,105,31,8,44,4,7,true
59,0,Null,0,0,67,87,10,11,false
59,0,1,0,44,52,8,10,3,false
59,1,0,15,44,3,18,1,3,false
59,2,1,15,75,39,8,7,4,false
59,3,1,15,86,20,9,4,3,false
59,4,0,35,86,7,27,2,6,false
59,5,1,35,105,28,9,7,4,true
60,0,Null,0,0,65,70,10,11,false
60,0,0,14,0,9,23,4,7,false
60,1,1,14,13,23,10,7,3,false
60,2,1,14,67,57,3,10,1,false
60,3,0,34,67,6,26,2,7,false
60,4,0,39,67,9,14,3,3,false
60,5,0,51,67,9,21,4,6,false
60,6,0,62,67,8,19,2,4,false
60,7,0,82,67,7,27,3,6,false
60,8,0,85,67,10,13,3,4,false
60,9,1,85,88,27,6,6,4,false
60,10,0,107,88,8,30,4,10,true
61,0,Null,0,0,54,70,10,11,false
61,0,0,41,0,10,51,4,10,false
61,1,0,44,0,10,13,3,3,false
61,2,1,44,11,18,7,4,3,false
61,3,1,44,18,14,7,4,4,false
61,4,1,44,22,14,10,4,3,false
61,5,0,49,22,7,12,3,4,false
61,6,1,49,39,23,6,4,3,false
61,7,0,54,39,8,13,4,4,false
61,8,0,76,39,10,32,4,7,false
61,9,1,76,54,23,8,6,3,false
61,10,0,94,54,10,28,4,7,false
61,11,1,94,66,17,5,4,3,false
61,12,1,94,112,49,3,10,1,true
62,0,Null,0,0,68,81,10,11,false
62,0,1,0,39,45,6,7,3,false
62,1,0,21,39,9,30,4,7,false
62,2,1,21,49,20,10,4,3,false
62,3,0,50,49,8,37,3,7,false
62,4,1,50,58,19,10,6,4,false
62,5,0,68,58,8,26,3,7,false
62,6,0,83,58,10,25,4,7,false
62,7,1,83,66,16,8,7,4,false
62,8,0,86,66,9,12,3,4,false
62,9,0,100,66,8,22,2,6,true
63,0,Null,0,0,59,76,10,11,false
63,0,0,18,0,7,25,1,7,false
63,1,1,18,2,11,9,4,3,false
63,2,0,30,2,9,21,4,6,false
63,3,1,30,33,40,9,10,4,false
63,4,0,43,33,7,20,2,4,false
63,5,0,78,33,9,44,4,7,false
63,6,1,78,40,17,10,5,4,false
63,7,0,105,40,5,32,3,7,true
64,0,Null,0,0,66,73,10,11,false
64,0,1,0,7,16,9,4,4,false
64,1,1,0,19,22,10,6,4,false
64,2,1,0,23,14,10,4,3,false
64,3,1,0,51,38,10,7,4,false
64,4,1,0,66,21,6,6,2,false
64,5,1,0,97,39,8,10,4,false
64,6,0,7,97,9,16,4,7,false
64,7,0,44,97,0,12,0,3,false
64,8,1,44,102,14,9,4,3,true
65,0,Null,0,0,63,87,10,11,false
65,0,1,0,21,31,10,7,4,false
65,1,1,0,25,12,8,4,4,false
65,2,1,0,33,18,10,4,4,false
65,3,1,0,49,24,8,6,3,false
65,4,0,30,49,10,40,3,10,false
65,5,0,33,49,8,11,4,4,false
65,6,1,33,55,16,10,6,3,false
65,7,0,77,55,3,47,2,10,false
65,8,0,83,55,8,14,3,4,false
65,9,0,103,55,10,30,4,7,true
66,0,Null,0,0,73,79,10,11,false
66,0,1,0,50,60,10,10,4,false
66,1,1,0,84,44,10,7,2,false
66,2,0,9,84,7,16,4,4,false
66,3,1,9,101,24,7,6,1,true
67,0,Null,0,0,62,81,10,11,false
67,0,0,11,0,2,13,1,4,false
