Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,13,0,0,8,13,0,10,23
0,1,13,24,1,9,0,24,25,1
0,2,21,24,0,8,8,0,10,18
0,3,34,24,0,8,13,0,2,15
0,4,52,24,0,9,18,0,9,27
0,5,58,24,0,8,6,0,7,13
0,6,78,24,0,8,20,0,1,21
0,7,79,24,0,11,1,0,10,11
0,8,116,24,0,3,37,0,5,42
1,0,0,6,1,10,0,6,14,8
1,1,30,6,0,5,30,0,10,40
1,2,30,9,1,6,0,3,13,10
1,3,55,9,0,5,25,0,3,28
1,4,55,24,1,7,0,15,22,7
1,5,55,58,1,8,0,34,35,1
1,6,100,58,0,4,45,0,10,55
2,0,35,0,0,2,35,0,7,42
2,1,35,7,1,12,0,7,15,8
2,2,81,7,0,2,46,0,8,54
2,3,81,40,1,5,0,33,41,8
2,4,81,57,1,9,0,17,26,9
2,5,109,57,0,3,28,0,2,30
3,0,46,0,0,5,46,0,9,55
3,1,46,27,1,4,0,27,34,7
3,2,46,55,1,6,0,28,38,10
3,3,46,83,1,7,0,28,38,10
3,4,66,83,0,6,20,0,4,24
3,5,74,83,0,9,8,0,7,15
3,6,74,106,1,10,0,23,32,9
4,0,0,5,1,10,0,5,14,9
4,1,0,74,1,5,0,69,78,9
4,2,11,74,0,9,11,0,5,16
4,3,14,74,0,7,3,0,9,12
4,4,14,86,1,7,0,12,22,10
4,5,28,86,0,8,14,0,6,20
4,6,67,86,0,6,39,0,8,47
4,7,67,133,1,3,0,47,57,10
5,0,12,0,0,6,12,0,3,15
5,1,15,0,0,6,3,0,9,12
5,2,15,15,1,13,0,15,24,9
5,3,15,37,1,7,0,22,28,6
5,4,26,37,0,14,11,0,2,13
5,5,38,37,0,8,12,0,6,18
5,6,66,37,0,4,28,0,10,38
5,7,90,37,0,4,24,0,3,27
5,8,118,37,0,6,28,0,7,35
6,0,17,0,0,7,17,0,9,26
6,1,45,0,0,5,28,0,1,29
6,2,77,0,0,7,32,0,1,33
6,3,77,14,1,9,0,14,22,8
6,4,84,14,0,7,7,0,10,17
6,5,85,14,0,6,1,0,10,11
6,6,85,27,1,10,0,13,21,8
6,7,85,36,1,6,0,9,18,9
6,8,102,36,0,5,17,0,9,26
7,0,0,6,1,13,0,6,16,10
7,1,0,54,1,5,0,48,57,9
7,2,0,82,1,8,0,28,36,8
7,3,0,117,1,3,0,35,45,10
8,0,0,24,1,11,0,24,25,1
8,1,3,24,0,7,3,0,8,11
8,2,40,24,0,6,37,0,9,46
8,3,40,37,1,6,0,13,15,2
8,4,40,47,1,7,0,10,16,6
8,5,40,57,1,6,0,10,18,8
8,6,52,57,0,5,12,0,10,22
8,7,52,69,1,12,0,12,13,1
8,8,52,78,1,6,0,9,16,7
8,9,78,78,0,5,26,0,8,34
8,10,78,108,1,8,0,30,36,6
9,0,0,16,1,10,0,16,23,7
9,1,0,33,1,10,0,17,26,9
9,2,0,36,1,7,0,3,12,9
9,3,14,36,0,9,14,0,7,21
9,4,14,46,1,4,0,10,20,10
9,5,19,46,0,7,5,0,7,12
9,6,27,46,0,6,8,0,10,18
9,7,30,46,0,8,3,0,8,11
9,8,76,46,0,6,46,0,6,52
9,9,76,68,1,8,0,22,26,4
9,10,90,68,0,4,14,0,4,18
9,11,90,80,1,13,0,12,17,5
9,12,140,80,0,3,50,0,9,59
10,0,5,0,0,12,5,0,6,11
10,1,5,38,1,8,0,38,46,8
10,2,20,38,0,9,15,0,5,20
10,3,47,38,0,8,27,0,7,34
10,4,47,51,1,6,0,13,23,10
10,5,56,51,0,5,9,0,3,12
10,6,56,60,1,9,0,9,16,7
10,7,83,60,0,7,27,0,6,33
10,8,128,60,0,3,45,0,6,51
11,0,10,0,0,4,10,0,3,13
11,1,10,45,1,3,0,45,55,10
11,2,10,63,1,13,0,18,25,7
11,3,10,63,,17,0,0,17,12
11,4,10,99,1,10,0,36,11,0
11,5,13,99,0,7,3,0,9,12
11,6,13,130,1,6,0,31,35,4
12,0,0,13,1,8,0,13,20,7
12,1,0,19,1,9,0,6,13,7
