Game,Rounds,P0 Score,P1 Score,Winner
0,9,116,24,0
1,7,100,58,0
2,6,109,57,0
3,7,74,106,1
4,8,67,133,1
5,9,118,37,0
6,9,102,36,0
7,4,0,117,1
8,11,78,108,1
9,13,140,80,0
10,9,128,60,0
11,7,13,130,1
12,11,81,114,1
13,5,87,102,1
14,13,112,97,0
15,5,4,121,1
16,8,59,123,1
17,10,127,75,0
18,6,60,113,1
19,7,116,80,0
20,5,0,114,1
21,7,82,106,1
22,8,110,19,0
23,5,3,115,1
24,9,102,82,0
