Game,Rounds,P0 Score,P1 Score,Winner
0,5,102,63,0
1,3,102,0,0
2,7,56,117,1
3,7,31,110,1
4,6,147,58,0
5,3,101,0,0
6,4,112,0,0
7,11,112,92,0
8,5,102,10,0
9,7,91,133,1
10,7,106,20,0
11,3,102,0,0
12,8,123,71,0
13,5,92,112,1
14,7,62,127,1
15,9,65,103,1
16,3,129,0,0
17,10,80,116,1
18,9,51,113,1
19,6,151,19,0
20,7,33,106,1
21,4,6,109,1
22,9,85,119,1
23,9,48,112,1
24,6,112,17,0
