Game,Round,Turn,P0 Deadwood,P1 Deadwood,P0 Time,P1 Time
0,0,0,44.0,31.0,6.46E-5,2.7704124
0,0,1,41.0,31.0,9.74E-5,2.7515331
0,0,2,39.0,31.0,6.06E-5,2.6464628
0,0,3,39.0,9.0,6.1E-5,1.9315832
0,1,0,43.0,58.0,5.58E-5,2.8740573
0,1,1,43.0,58.0,5.67E-5,2.8676168
0,1,2,36.0,56.0,7.1E-5,2.5869375
0,1,3,24.0,56.0,1.032E-4,2.6495432
0,1,4,16.0,51.0,1.28E-4,2.776543
0,1,5,16.0,46.0,1.529E-4,2.5975707
0,1,6,15.0,29.0,1.42E-4,2.2641456
0,1,7,15.0,26.0,1.459E-4,2.24314
0,1,8,15.0,17.0,1.448E-4,2.0686358
0,1,9,15.0,15.0,1.438E-4,1.8145201
0,1,10,15.0,15.0,1.501E-4,1.6796959
0,1,11,3.0,11.0,2.531E-4,1.579042
0,2,0,48.0,68.0,4.69E-5,3.1351836
0,2,1,46.0,38.0,5.13E-5,2.7824935
0,2,2,23.0,38.0,5.69E-5,2.7471074
0,2,3,11.0,15.0,9.44E-5,2.3411908
0,2,4,11.0,10.0,1.195E-4,1.9469423
0,3,0,43.0,59.0,5.6E-5,3.0385379
0,3,1,43.0,51.0,5.49E-5,3.0284032
0,3,2,36.0,42.0,5.83E-5,2.9063825
0,3,3,31.0,47.0,5.73E-5,2.761916
0,3,4,28.0,22.0,5.83E-5,2.4672603
0,3,5,26.0,22.0,5.68E-5,2.1959027
0,3,6,26.0,22.0,5.99E-5,2.169062
0,3,7,0.0,8.0,0.0,1.8291676
0,4,0,42.0,47.0,8.91E-5,3.2200004
0,4,1,37.0,46.0,8.16E-5,3.0001291
0,4,2,10.0,0.0,1.24E-4,0.0
0,5,0,55.0,69.0,7.37E-5,3.1773904
0,5,1,50.0,44.0,7.63E-5,2.8899982
0,5,2,43.0,44.0,9.06E-5,2.7900256
0,5,3,43.0,29.0,7.61E-5,2.6652332
0,5,4,35.0,37.0,7.62E-5,2.5892492
0,5,5,0.0,8.0,0.0,1.9371104
0,6,0,58.0,19.0,5.68E-5,2.6453917
0,6,1,50.0,19.0,7.55E-5,2.4482132
0,6,2,40.0,19.0,9.32E-5,2.195223
0,6,3,34.0,3.0,9.61E-5,1.9919571
1,0,0,65.0,37.0,8.43E-5,2.773149
1,0,1,60.0,30.0,5.46E-5,2.6855497
1,0,2,36.0,0.0,5.93E-5,2.1151921
1,1,0,45.0,40.0,5.87E-5,3.26459
1,1,1,0.0,10.0,0.0,2.4851765
1,2,0,57.0,24.0,4.85E-5,2.8283515
1,2,1,45.0,24.0,5.68E-5,2.5392506
1,2,2,44.0,23.0,6.05E-5,2.649349
