Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,5,1,10,0,5,13,8
0,1,0,34,1,7,0,29,36,7
0,2,0,40,1,5,0,6,15,9
0,3,0,58,1,10,0,18,25,7
0,4,17,58,0,4,17,0,1,18
0,5,37,58,0,3,20,0,2,22
0,6,46,58,0,9,9,0,8,17
0,7,46,92,1,9,0,34,35,1
0,8,66,92,0,7,20,0,10,30
0,9,66,107,1,8,0,15,24,9
1,0,42,0,0,7,42,0,5,47
1,1,52,0,0,7,10,0,6,16
1,2,66,0,0,6,14,0,9,23
1,3,66,41,1,4,0,41,51,10
1,4,87,41,0,10,21,0,3,24
1,5,87,50,1,12,0,9,19,10
1,6,132,50,0,4,45,0,10,55
2,0,35,0,0,2,35,0,7,42
2,1,35,19,1,14,0,19,29,10
2,2,59,19,0,5,24,0,3,27
2,3,59,40,1,7,0,21,31,10
2,4,59,69,1,7,0,29,38,9
2,5,87,69,0,4,28,0,2,30
2,6,87,78,1,4,0,9,14,5
2,7,87,100,1,10,0,22,32,10
3,0,20,0,0,9,20,0,10,30
3,1,20,44,1,3,0,44,54,10
3,2,20,72,1,5,0,28,37,9
3,3,22,72,0,7,2,0,10,12
3,4,34,72,0,6,12,0,10,22
3,5,41,72,0,8,7,0,9,16
3,6,54,72,0,8,13,0,3,16
3,7,77,72,0,6,23,0,7,30
3,8,101,72,0,6,24,0,10,34
4,0,27,0,0,8,27,0,10,37
4,1,27,110,1,2,0,110,85,0
5,0,0,11,1,12,0,11,19,8
5,1,10,11,0,6,10,0,10,20
5,2,49,11,0,13,39,0,0,14
5,3,66,11,0,4,17,0,9,26
5,4,85,11,0,11,19,0,6,25
5,5,93,11,0,8,8,0,10,18
5,6,113,11,0,8,20,0,8,28
6,0,12,0,0,9,12,0,8,20
6,1,40,0,0,5,28,0,1,29
6,2,42,0,0,7,2,0,10,12
6,3,66,0,0,6,24,0,2,26
6,4,70,0,0,7,4,0,9,13
6,5,70,12,1,10,0,12,19,7
6,6,88,12,0,6,18,0,10,28
6,7,101,12,0,10,13,0,10,23
7,0,27,0,0,4,27,0,5,32
7,1,27,60,1,7,0,60,70,10
7,2,27,74,1,5,0,14,24,10
7,3,27,108,1,3,0,34,43,9
8,0,28,0,0,10,28,0,8,36
