Game,Rounds,P0 Score,P1 Score,Winner
0,10,66,107,1
1,7,132,50,0
2,8,87,100,1
3,9,101,72,0
4,2,27,110,1
5,7,113,11,0
6,8,101,12,0
7,4,27,108,1
8,10,108,66,0
9,8,23,106,1
10,9,108,76,0
11,5,19,106,1
12,6,32,111,1
13,7,94,106,1
14,10,118,88,0
15,4,15,118,1
16,6,93,126,1
17,11,109,89,0
18,7,39,128,1
19,6,37,140,1
20,7,11,106,1
21,8,80,118,1
22,9,88,106,1
23,5,7,107,1
24,11,73,105,1
