Game,Rounds,P0 Score,P1 Score,Winner
0,7,95,109,1
1,7,176,61,0
2,7,42,103,1
3,7,28,103,1
4,7,101,70,0
5,5,0,101,1
6,8,126,34,0
7,8,47,114,1
8,5,115,20,0
9,5,76,129,1
10,9,121,50,0
11,7,13,135,1
12,11,94,107,1
13,5,53,133,1
14,9,116,92,0
15,6,18,109,1
16,3,107,0,0
17,6,40,114,1
18,8,108,19,0
19,8,134,38,0
20,7,80,151,1
21,10,45,129,1
22,5,19,109,1
23,6,34,122,1
24,6,116,38,0
