Game,Round,P0 Score,P1 Score,Winner,Turns,P0 Win,P1 Win,P0 Deadwood,P1 Deadwood
0,0,0,10,1,9,0,10,18,8
0,1,0,25,1,9,0,15,16,1
0,2,14,25,0,8,14,0,6,20
0,3,30,25,0,13,16,0,10,26
0,4,39,25,0,5,9,0,8,17
0,5,39,32,1,10,0,7,16,9
0,6,47,32,0,7,8,0,4,12
0,7,67,32,0,12,20,0,4,24
0,8,67,39,1,10,0,7,14,7
0,9,67,41,1,10,0,2,11,9
0,10,67,53,1,7,0,12,16,4
0,11,67,60,1,11,0,7,17,10
0,12,67,112,1,4,0,52,55,3
1,0,13,0,0,7,13,0,2,15
1,1,13,26,1,6,0,26,35,9
1,2,21,26,0,7,8,0,3,11
1,3,32,26,0,7,11,0,8,19
1,4,32,74,1,4,0,48,58,10
1,5,32,90,1,10,0,16,25,9
1,6,54,90,0,4,22,0,10,32
1,7,54,123,1,4,0,33,39,6
2,0,35,0,0,2,35,0,7,42
2,1,35,5,1,6,0,5,15,10
2,2,63,5,0,4,28,0,7,35
2,3,63,28,1,4,0,23,33,10
2,4,63,69,1,6,0,41,49,8
2,5,93,69,0,4,30,0,1,31
2,6,93,106,1,3,0,37,44,7
3,0,25,0,0,5,25,0,8,33
3,1,25,41,1,3,0,41,51,10
3,2,25,65,1,12,0,24,32,8
3,3,25,85,1,12,0,20,22,2
3,4,47,85,0,5,22,0,4,26
3,5,47,93,1,9,0,8,18,10
3,6,56,93,0,11,9,0,8,17
3,7,56,106,1,12,0,13,23,10
4,0,27,0,0,8,27,0,2,29
4,1,27,107,1,3,0,107,82,0
5,0,37,0,0,10,37,0,0,12
5,1,51,0,0,9,14,0,7,21
5,2,62,0,0,10,11,0,5,16
5,3,62,6,1,6,0,6,15,9
5,4,92,6,0,13,30,0,1,31
5,5,120,6,0,7,28,0,2,30
6,0,0,4,1,8,0,4,12,8
6,1,20,4,0,9,20,0,10,30
6,2,20,43,1,9,0,39,47,8
6,3,39,43,0,5,19,0,10,29
6,4,47,43,0,12,8,0,3,11
6,5,66,43,0,10,19,0,1,20
6,6,99,43,0,3,33,0,10,43
6,7,108,43,0,10,9,0,2,11
7,0,45,0,0,5,45,0,10,55
7,1,45,45,1,5,0,45,55,10
7,2,57,45,0,5,12,0,3,15
7,3,71,45,0,4,14,0,5,19
7,4,71,59,1,13,0,14,15,1
7,5,71,98,1,7,0,39,49,10
7,6,71,115,1,8,0,17,24,7
8,0,10,0,0,12,10,0,2,12
8,1,15,0,0,7,5,0,7,12
8,2,31,0,0,6,16,0,2,18
8,3,31,11,1,11,0,11,20,9
8,4,59,11,0,5,28,0,9,37
8,5,59,33,1,5,0,22,31,9
8,6,84,33,0,5,25,0,4,29
8,7,84,39,1,13,0,6,12,6
8,8,84,77,1,5,0,38,47,9
8,9,84,124,1,7,0,47,48,1
9,0,0,15,1,8,0,15,22,7
9,1,0,33,1,9,0,18,19,1
9,2,0,48,1,6,0,15,25,10
9,3,0,51,1,11,0,3,12,9
9,4,0,58,1,2,0,7,17,10
9,5,5,58,0,8,5,0,7,12
9,6,23,58,0,7,18,0,8,26
9,7,32,58,0,9,9,0,9,18
9,8,44,58,0,11,12,0,3,15
9,9,44,83,1,6,0,25,33,8
9,10,58,83,0,4,14,0,4,18
9,11,58,132,1,4,0,49,58,9
10,0,8,0,0,10,8,0,7,15
10,1,8,40,1,12,0,40,41,1
10,2,14,40,0,10,6,0,8,14
10,3,38,40,0,9,24,0,10,34
10,4,38,45,1,4,0,5,15,10
10,5,47,45,0,5,9,0,3,12
10,6,47,70,1,7,0,25,28,3
10,7,47,82,1,7,0,12,22,10
10,8,95,82,0,3,48,0,6,54
10,9,117,82,0,6,22,0,8,30
11,0,0,27,1,2,0,27,28,1
11,1,0,39,1,9,0,12,15,3
11,2,0,71,1,9,0,32,39,7
11,3,4,71,0,13,4,0,9,13
11,4,4,93,1,7,0,22,25,3
11,5,18,93,0,4,14,0,6,20
11,6,51,93,0,5,33,0,3,36
11,7,51,98,1,9,0,5,15,10
11,8,51,137,1,5,0,39,41,2
12,0,0,8,1,8,0,8,16,8
12,1,19,8,0,7,19,0,1,20
12,2,35,8,0,5,16,0,6,22
12,3,35,40,1,8,0,32,39,7
12,4,79,40,0,6,44,0,6,50
12,5,79,94,1,6,0,54,63,9
12,6,98,94,0,7,19,0,5,24
12,7,98,101,1,3,0,7,15,8
13,0,0,35,1,6,0,35,43,8
13,1,0,68,1,2,0,33,43,10
13,2,47,68,0,4,47,0,7,54
13,3,83,68,0,3,36,0,2,38
13,4,83,78,1,7,0,10,16,6
13,5,83,93,1,8,0,15,21,6
13,6,86,93,0,12,3,0,8,11
13,7,86,115,1,6,0,22,29,7
14,0,6,0,0,6,6,0,10,16
14,1,6,31,1,6,0,31,33,2
14,2,44,31,0,5,38,0,7,45
14,3,44,63,1,2,0,32,39,7
14,4,44,96,1,8,0,33,39,6
14,5,44,121,1,6,0,25,33,8
15,0,0,35,1,3,0,35,45,10
15,1,0,76,1,7,0,41,42,1
15,2,0,80,1,10,0,4,12,8
15,3,0,139,1,3,0,59,67,8
16,0,0,22,1,9,0,22,29,7
16,1,0,36,1,6,0,14,21,7
16,2,50,36,0,5,50,0,9,59
16,3,50,58,1,7,0,22,32,10
16,4,50,85,1,9,0,27,30,3
16,5,50,118,1,3,0,33,43,10
17,0,0,39,1,6,0,39,48,9
17,1,20,39,0,5,20,0,7,27
17,2,43,39,0,5,23,0,3,26
17,3,43,72,1,4,0,33,42,9
17,4,43,107,1,3,0,35,44,9
18,0,0,24,1,11,0,24,33,9
18,1,0,69,1,5,0,45,53,8
18,2,4,69,0,8,4,0,8,12
18,3,21,69,0,8,17,0,9,26
18,4,23,69,0,12,2,0,9,11
18,5,23,98,1,4,0,29,38,9
18,6,23,128,1,4,0,30,35,5
19,0,9,0,0,10,9,0,2,11
19,1,27,0,0,7,18,0,5,23
19,2,27,35,1,4,0,35,36,1
19,3,27,44,1,11,0,9,17,8
19,4,48,44,0,5,21,0,7,28
19,5,48,71,1,7,0,27,34,7
19,6,72,71,0,8,24,0,9,33
19,7,107,71,0,4,35,0,7,42
20,0,0,42,1,7,0,42,46,4
20,1,4,42,0,9,4,0,10,14
20,2,4,62,1,4,0,20,27,7
20,3,4,68,1,9,0,6,12,6
20,4,4,100,1,4,0,32,37,5
21,0,24,0,0,6,24,0,9,33
21,1,67,0,0,5,43,0,8,51
21,2,105,0,0,4,38,0,3,41
22,0,0,27,1,5,0,27,36,9
22,1,0,35,1,8,0,8,17,9
22,2,9,35,0,7,9,0,2,11
22,3,37,35,0,5,28,0,8,36
22,4,37,63,1,5,0,28,37,9
22,5,37,86,1,5,0,23,29,6
22,6,53,86,0,9,16,0,9,25
22,7,71,86,0,11,18,0,10,28
22,8,71,136,1,3,0,50,55,5
23,0,0,46,1,5,0,46,54,8
23,1,18,46,0,5,18,0,3,21
23,2,18,69,1,2,0,23,31,8
23,3,18,87,1,7,0,18,21,3
23,4,18,125,1,5,0,38,41,3
24,0,0,16,1,5,0,16,25,9
24,1,18,16,0,7,18,0,2,20
24,2,50,16,0,5,32,0,6,38
24,3,50,59,1,10,0,43,46,3
24,4,50,94,1,5,0,35,37,2
24,5,54,94,0,7,4,0,9,13
24,6,68,94,0,7,14,0,4,18
24,7,82,94,0,7,14,0,4,18
24,8,102,94,0,5,20,0,5,25
